R2all,d2,k2,k3,k7
0.829946937,5.521179443,0.000180655,0.002185244,5.264439811
0.829927481,1.490021267,0.000204385,0.000415432,10.01216693
0.829844187,9.52389063,0.000619655,0.001097741,1.989517547
0.829719329,17.85001951,0.000218902,0.004627005,2.60191222
0.829715528,4.710318779,0.00070445,0.000381154,5.237650109
0.829690735,19.77425111,0.000867261,0.001296881,3.880202474
0.829293454,14.82476694,0.000242857,0.003471363,7.317074926
0.829156031,1.28685182,0.000239139,0.000306267,3.32614207
0.829146442,4.382635266,0.000171415,0.001830206,6.395043464
0.828872747,1.111385215,0.000252552,0.000250323,1.898939868
0.828796686,12.97432347,0.000817617,0.000903858,29.1699043
0.828521919,21.47070868,0.00044581,0.003419007,1.085237435
0.828416898,4.551257159,0.000832434,0.000311243,8.661691597
0.828323363,2.240264544,0.000282455,0.000450713,2.274042825
0.828122678,1.623916277,0.000451804,0.000204409,18.23042725
0.827576401,1.094504545,0.000333772,0.000235234,1.657960099
0.827528724,1.194481934,0.000140362,0.00048317,6.771098594
0.82728788,4.357367833,0.000360537,0.00068533,1.913853063
0.827222232,1.10648201,0.000317285,0.000198016,17.56097049
0.82703142,21.32515207,0.000535982,0.002254758,6.110124728
0.826018336,3.208361602,0.000800111,0.000288602,21.8018539
0.826011256,1.334092757,0.000477035,0.000158453,1.242550911
0.825984516,9.697128309,0.000820257,0.000668806,1.975358016
0.825621182,7.877547552,0.000268318,0.002107172,2.393070306
0.825522748,2.205487231,0.000253659,0.00049238,16.54059695
0.824901675,1.735862062,0.000702991,0.000139798,2.355119715
0.824881471,10.69872307,0.000440707,0.001366784,1.151401195
0.824740632,15.94945992,0.000207133,0.005539875,20.91570682
0.824601079,23.42397972,0.000656825,0.002017902,27.87029589
0.824241155,4.818889992,0.000444069,0.000781088,2.803119394
0.824171997,6.046039773,0.000713099,0.000609958,1.64057088
0.824092472,2.694678701,0.000206467,0.000737055,2.558038252
0.824090474,13.51022135,0.000161529,0.004723892,17.41820599
0.823464739,24.54128193,0.000144162,0.009574145,3.76706777
0.823030667,28.23284477,0.000331551,0.004776392,2.49106746
0.822909119,7.736816398,0.000303424,0.001437805,6.168591558
0.822620805,8.001764973,0.000182705,0.00246888,12.7165618
0.822534586,2.134637742,0.000255652,0.000470869,11.85607692
0.822280707,22.19842529,0.000726524,0.00172068,6.166493855
0.822080483,3.021940965,0.000232782,0.000730298,1.084499465
0.821953015,9.468982051,0.000468759,0.001134749,1.571749283
0.8219437,1.179945502,0.000333235,0.000199572,10.12517602
0.821874027,3.10846572,0.000968835,0.0002319,2.743694371
0.82184345,5.919879246,0.000715566,0.000597998,26.02863794
0.82140639,13.29596902,0.000595868,0.001256898,17.40044222
0.821385748,3.910675379,0.000104364,0.002703336,2.322505712
0.820909166,19.06754796,0.000236946,0.004523765,12.19554224
0.820567165,1.237910819,0.000172127,0.00040411,1.106858411
0.820483533,16.32819274,0.000441215,0.002081134,19.89568348
0.820455138,8.994950182,0.000789496,0.000824708,15.45285587
0.820450101,1.250181334,0.000471574,0.000149108,2.094364678
0.820418188,1.645040883,0.000127512,0.00093218,1.914504113
0.820310249,12.191395,0.000108655,0.008092822,2.95687115
0.819601834,2.850227266,0.000132419,0.001208648,18.54310482
0.819517296,17.22965709,0.000207515,0.00599653,4.678386063
0.819139951,3.129682813,0.000256773,0.00088247,8.136238774
0.81904557,1.864381384,0.000502054,0.000208497,3.566332087
0.818893392,11.42458377,0.00041262,0.00155346,11.65219355
0.818871785,1.007682051,0.000330027,0.000171277,1.21910837
0.818776632,2.607227412,0.000442028,0.000331055,9.09029209
0.818648692,2.966945175,0.000447044,0.000372306,3.638620789
0.818538411,3.463526687,0.000131265,0.001911173,13.87343521
0.818396099,4.384126141,0.000138373,0.001776233,25.8961833
0.818322247,3.043602489,0.000940698,0.000234693,2.477548099
0.818014754,11.79975632,0.000352006,0.001870251,1.403921565
0.817930912,5.579701144,0.0008288,0.000377311,2.579881971
0.817866262,8.200136169,0.000519936,0.001143142,4.809066022
0.817830297,20.36119615,0.000422328,0.002699604,10.41508188
0.817765701,4.375188496,0.000718042,0.000442283,12.66045892
0.817497466,2.990245876,0.000541315,0.000309528,5.088396582
0.817058355,5.881746702,0.000202698,0.002105232,18.26145627
0.816747043,26.24197596,0.000473642,0.003098133,12.78160488
0.816631673,9.971386182,0.000770282,0.000722603,1.713571186
0.816421,3.634909982,0.000836662,0.000315428,1.501723047
0.815954475,22.69464824,0.000254888,0.006428357,1.986137051
0.815236615,11.88838073,0.000428499,0.002015116,5.079750615
0.815200619,2.4283265,0.000981409,0.000180177,6.812679463
0.814988482,6.962601381,0.000340761,0.001138938,2.400406903
0.814759336,2.769006401,0.000446632,0.00034586,1.893135953
0.81470431,6.139288543,0.000552141,0.000619013,1.191236216
0.814157042,16.85292725,0.000101847,0.009147449,1.048233728
0.814047139,3.977748983,0.000539324,0.000536167,1.297399219
0.813642036,12.03893456,0.000129405,0.005182031,23.66421199
0.813333532,12.82951448,0.00032505,0.002197354,8.94309113
0.813174491,10.8378967,0.000398703,0.001980159,14.0874068
0.813154205,1.792866132,0.000104604,0.000954333,20.45142366
0.81313908,7.118243169,0.000486799,0.000813767,3.219292452
0.8130532,27.79456507,0.000318237,0.006354772,10.60813757
0.813050116,1.122019887,0.000534995,0.000116869,4.765105407
0.813045816,25.26972335,0.00036589,0.005026897,11.49083246
0.812921255,4.711921123,0.000562018,0.000610239,1.5862495
0.812072916,12.07995107,0.000625821,0.001074237,21.0012474
0.811893296,8.658746086,0.000997815,0.000631393,1.226594834
0.811679086,2.836687668,0.000464355,0.000445759,4.768347923
0.811605223,1.141652345,0.000114696,0.000552968,2.205487231
0.811554691,1.483447597,0.000125242,0.000863973,10.53622171
0.811329018,4.59324491,0.000233695,0.001090687,2.149939002
0.811283917,13.24181295,0.00045504,0.001616963,15.75000272
0.810655111,2.554560461,0.000381988,0.00048854,26.92915059
0.810314867,1.072030471,0.000195952,0.000303459,1.640012984
0.810157287,1.080449589,0.000509859,0.000154917,6.17488895
0.809983934,2.74742965,0.000238314,0.000842364,12.14586834
0.809819008,2.433287091,0.000461583,0.000292348,2.503808852
0.809603065,11.28938963,0.000639367,0.001291517,17.53113171
0.80949138,5.196837104,0.000311709,0.001218709,9.433621774
0.809408215,17.42413127,0.000356739,0.0026872,1.20468191
0.80926507,3.823866898,0.000776158,0.000273338,8.894555763
0.809207414,5.071119339,0.000891148,0.000315573,3.578482538
0.80910426,1.816188511,0.000160306,0.000627047,1.213729913
0.808944165,7.334516452,0.00028837,0.001408964,18.24283253
0.808889987,12.95668418,0.000300642,0.002379578,2.222051982
0.808465845,13.54703215,0.000802694,0.000930894,1.542620519
0.808155368,12.82079031,0.000521375,0.001800114,12.03484058
0.807933128,2.753042105,0.000379184,0.000531741,21.29615938
0.807749761,18.68873182,0.000218751,0.006253167,24.05371878
0.807687914,24.48292261,0.000748945,0.001802603,3.315976058
0.807662367,8.261724925,0.000600551,0.000761202,9.527130444
0.807258806,4.689537813,0.000190656,0.001358001,2.342338161
0.807131071,1.180748421,0.000234774,0.000277779,1.022527847
0.807106786,15.93319404,0.000638631,0.001825997,4.618309099
0.806892033,5.043597688,0.000568133,0.000649681,1.44510158
0.806700308,1.11289826,0.000152774,0.000533703,2.599258689
0.806474284,13.15204259,0.000519218,0.001857377,14.59959569
0.805778038,19.60682361,0.000536352,0.00268102,11.63239468
0.805326969,3.290137191,0.000194156,0.001241938,1.617852042
0.805304078,3.115875291,0.000399255,0.000572928,11.58501455
0.805281871,7.601184258,0.000652905,0.000854476,4.744082735
0.805064645,8.870386948,0.000126926,0.005127433,15.97660663
0.804872203,1.446576855,0.000424668,0.000249977,1.090417307
0.804854131,2.36314358,0.00075692,0.000172068,1.13275632
0.80461373,15.68585108,0.000757269,0.001520197,5.012814326
0.804356297,5.583497968,0.000586071,0.000700326,21.99550514
0.803629053,11.15959028,0.000203728,0.0030137,17.47160616
0.803540711,1.118971068,0.000210063,0.000293157,8.597121206
0.803376432,3.616412638,0.000167977,0.001184404,22.64838208
0.803194542,13.93965354,0.000768688,0.001332601,4.405051711
0.803166627,10.56133663,0.000727361,0.000795243,1.102725039
0.8030234,7.147355198,0.000585531,0.000895983,1.577104214
0.802065701,1.759639476,0.000304825,0.000424913,5.851815646
0.80177384,6.403749707,0.000564872,0.000833105,1.480926992
0.800795795,1.392508177,0.000358055,0.000213354,3.231359405
0.800349926,6.414649181,0.000385168,0.001226027,2.266321495
0.79971951,28.70731234,0.00038918,0.005433754,10.21858612
0.7997141,12.2370923,0.000648112,0.001031098,1.731145274
0.799637322,11.42847016,0.000173241,0.004847301,1.779500837
0.798830524,23.28893224,0.000423887,0.004050419,7.999043878
0.798757711,5.396785412,0.000495279,0.000596623,25.69439413
0.798652134,7.038795049,0.000715237,0.000725939,2.192026144
0.798563692,1.906706109,0.000174562,0.000806306,10.3867814
0.798448819,2.105793102,0.000406771,0.000382384,9.084110618
0.798377802,22.90401836,0.00049289,0.002532212,3.008608778
0.798129315,6.151829895,0.000565783,0.000803341,7.272415503
0.797855771,15.35854009,0.000243641,0.003433207,2.385756132
0.797589439,25.84339037,0.00095929,0.001469265,4.101393744
0.797529699,3.667196449,0.000212251,0.000942106,1.101975177
0.79741107,2.244077577,0.000742079,0.000223718,5.513673102
0.797357328,3.079003218,0.00092715,0.000245641,2.285674173
0.796808903,25.11549078,0.000198039,0.006903988,5.119644089
0.796601964,4.675204723,0.000716886,0.000481837,1.380248357
0.796388313,1.289919256,0.000758316,0.00012598,8.186202879
0.796383507,3.330670296,0.000671661,0.000270832,6.898954878
0.796201031,1.027757906,0.000452116,0.000124079,3.143551521
0.796101113,22.49484166,0.000151443,0.008029713,1.301376743
0.796025889,29.85241215,0.00020172,0.008055639,8.524329852
0.795840796,1.007339377,0.000172167,0.00031908,10.70964519
0.795394422,13.53321636,0.000994375,0.001008556,9.605217481
0.795183697,17.83181537,0.000379446,0.002555642,4.295565184
0.795098835,4.953494605,0.000144861,0.001862516,10.71328837
0.794589,9.028666175,0.000735106,0.000669422,12.88198434
0.794428413,4.081910657,0.000282195,0.00078759,12.29550033
0.793854755,3.467062532,0.000601797,0.00031369,7.307126968
0.792913334,3.890774718,0.000462328,0.000624453,6.158110175
0.792856342,1.601972844,0.000140298,0.00062044,6.578147494
0.792755276,11.38966571,0.000256833,0.002409351,17.22379794
0.792007677,1.980740201,0.00059354,0.000181259,2.115844118
0.791982169,3.758109659,0.000824613,0.00033861,3.408600225
0.791769092,2.316194862,0.000995749,0.000126503,16.56311539
0.791744867,11.45181626,0.000860895,0.00098787,4.855083225
0.791608764,5.165118453,0.000493799,0.000777141,11.41293254
0.791334181,7.718418201,0.000118127,0.003539158,3.182278752
0.791301201,12.43851167,0.000408931,0.001650061,12.06352772
0.791109419,28.30014269,0.000991174,0.002123733,23.78525047
0.790966212,3.657231724,0.000111982,0.001770517,9.893686789
0.790885067,8.670534144,0.000181572,0.003544051,4.459320094
0.790253321,29.3789966,0.000269681,0.00589522,11.19761087
0.78936771,1.981414005,0.000208233,0.000514873,2.384944827
0.789357012,1.94999168,0.000216396,0.000487865,24.07008664
0.78924179,24.53293637,0.000252726,0.007189522,2.913941164
0.789179073,13.73259609,0.000536105,0.001387075,22.57148131
0.788922135,1.916458591,0.000866263,0.000164854,3.242368608
0.788492065,19.07403432,0.000752575,0.001367414,3.023997308
0.788427468,19.43420263,0.00093875,0.00153497,1.877745425
0.788315739,7.213293325,0.000401375,0.000971181,4.066667468
0.788211265,8.315287345,0.000171969,0.003593354,2.502957402
0.787920714,4.01035173,0.000380058,0.000570558,29.98469852
0.787371106,14.88539694,0.000216347,0.003692326,1.250181334
0.787015049,9.022526608,0.000168675,0.002883368,3.382039609
0.786955903,28.69755007,0.000213035,0.007256046,7.086838933
0.786778758,19.35504481,0.000116856,0.008935112,23.76099335
0.786242181,1.762634463,0.00065607,0.000200586,8.197347616
0.785803713,4.339619754,0.00040846,0.000793049,24.85207143
0.785782797,1.818042622,0.000135503,0.001000691,4.387109411
0.785470893,14.50555328,0.000227222,0.004763213,25.26113008
0.785412025,23.20985654,0.000402022,0.003105275,5.329295494
0.785392276,6.116362431,0.000250409,0.00182012,2.197251221
0.785244499,1.80510349,0.00025909,0.000375405,3.481242045
0.78514671,8.777351475,0.000838398,0.000564027,3.217103307
0.784644134,19.23037046,0.000118973,0.008695609,12.81643045
0.784588476,18.10683752,0.00015465,0.006299412,13.30049201
0.784125191,1.360208917,0.00016038,0.00063314,1.396302293
0.783901748,18.8868229,0.000269433,0.005232389,9.028666175
0.783865299,7.230487469,0.000211958,0.001832736,2.783169405
0.783613414,13.65806743,0.000472009,0.001547747,1.208786246
0.783499508,2.845384293,0.000115784,0.001320991,3.785048102
0.78255995,2.353518214,0.000331474,0.000381329,1.880301796
0.78209708,1.136229088,0.000196359,0.000433012,27.92722939
0.781909098,2.852166763,0.00065925,0.000324116,15.16131514
0.781664028,28.10828722,0.000661378,0.003149923,1.287727485
0.781415117,7.445104889,0.000294883,0.001354254,5.89777248
0.781362401,23.61596924,0.000721024,0.002441743,2.426675218
0.781164663,22.8262496,0.00081461,0.00210039,28.32903374
0.780429071,6.618543463,0.000215006,0.002306216,24.37490895
0.780290409,5.135339728,0.000333618,0.001151065,1.348233463
0.78011238,7.802882981,0.000440606,0.000949511,27.13140733
0.779564377,1.31070512,0.000235369,0.00041735,1.895713278
0.779400182,25.52888525,0.000419614,0.003256117,13.7092623
0.779086661,23.48780218,0.000877506,0.001434498,27.0117091
0.778996713,1.885424985,0.000246462,0.00057372,4.429088977
0.778787769,2.590433114,0.000732403,0.000265399,1.701954354
0.778580789,6.32797019,0.000633797,0.000534441,6.397218914
0.778339224,6.14555602,0.000427415,0.001078202,2.94082381
0.778306439,1.214968985,0.000199136,0.000326362,10.88222128
0.777413214,23.07604355,0.000727696,0.002377388,4.68794308
0.77740893,4.050103447,0.000252029,0.000858816,21.56585282
0.777224909,7.653066776,0.000534626,0.001074732,3.992658877
0.77708781,25.0642894,0.000148919,0.008980489,13.89704842
0.77705931,16.60259647,0.00058217,0.002140425,5.757055997
0.776983371,3.14141388,0.00015113,0.001109941,7.985452275
0.776682171,18.48014319,0.000381812,0.003636637,22.60221024
0.776541481,12.63035227,0.000593267,0.001600663,17.77731426
0.776512202,3.744075649,0.000769573,0.000260076,18.6569768
0.776439017,1.85300222,0.00055469,0.000251246,10.07365099
0.776402336,2.879458702,0.000828228,0.000261638,10.41862485
0.776277901,7.144924655,0.000380847,0.001001152,6.775706129
0.77524172,3.670940216,0.000650654,0.000300538,1.201408476
0.775153219,7.805537347,0.000378225,0.001096226,1.146711401
0.774694737,18.10068007,0.000127835,0.007514498,2.683702954
0.774163574,16.8758709,0.000518024,0.001735002,13.50103429
0.773999803,4.898207671,0.000135816,0.002714563,21.05846873
0.77378771,17.8439494,0.000940481,0.001011347,21.31065079
0.773718359,9.376044106,0.000451388,0.001564228,9.87015954
0.773193416,1.04431928,0.000222203,0.000354079,16.72160526
0.772961816,4.521940511,0.000143565,0.001671475,1.285539438
0.772870401,4.555903446,0.000121577,0.002822929,26.62858901
0.771670872,5.780601074,0.000248571,0.001753477,10.31636618
0.771235157,1.144762962,0.000313004,0.000275994,21.75000895
0.771007932,1.524884295,0.000472117,0.000171514,2.941824212
0.770978801,2.16093558,0.000550491,0.000296415,10.75710333
0.770317753,1.368096474,0.000112577,0.000916854,2.347123095
0.770048993,16.99105857,0.000203446,0.004390359,1.016286896
0.769839324,16.51249193,0.000165025,0.005302736,24.48292261
0.769451313,1.444610156,0.000133306,0.000574249,11.0087945
0.769121315,14.2318848,0.000347096,0.003092431,3.987230642
0.768898007,5.671541578,0.000124954,0.002402702,7.397147697
0.768133234,6.162300589,0.000248228,0.001874563,2.697429645
0.767793928,14.52530121,0.000180032,0.006074353,1.872643103
0.767359197,1.824236671,0.000712279,0.000135613,14.67926204
0.767086867,6.18119277,0.000161454,0.002019761,1.827341605
0.766999705,1.019402596,0.00017638,0.000305562,27.77566454
0.766450653,14.01095254,0.000242689,0.003048597,11.94106226
0.766249731,9.372855671,0.000589726,0.000839267,4.361816182
0.765480083,5.415172195,0.00034582,0.00118495,2.451562778
0.765280599,15.97117359,0.000224673,0.005371555,3.534933644
0.764747952,29.99489864,0.000752749,0.002087853,2.047874341
0.764711212,2.221296347,0.000751017,0.000156207,17.394525
0.764620214,5.380290691,0.000810868,0.000350026,2.8318677
0.764199936,1.23244941,0.00033056,0.000282683,2.65465236
0.762794716,17.94742261,0.000678032,0.00200863,8.64991556
0.762342771,1.480926992,0.000596417,0.000130647,1.023223647
0.761692889,10.50759206,0.0005767,0.001380702,2.003097165
0.761560628,2.452396744,0.000733247,0.000176076,21.44881202
0.761452526,2.045090145,0.000329193,0.000326663,6.819634391
0.761409818,9.099572187,0.000105378,0.004530019,2.92287463
0.760940123,7.210840359,0.000106476,0.003557132,20.07923167
0.760831771,2.419258335,0.000746019,0.000246661,3.607812786
0.760290754,3.352263699,0.000313365,0.000561694,5.102260748
0.759995311,20.66116991,0.000248456,0.004326134,1.16598248
0.759839185,7.915147332,0.000153267,0.003918321,2.20323799
0.759168912,7.779034271,0.000200701,0.002032825,27.70019085
0.759121521,22.42608848,0.00023445,0.005010718,9.703726923
0.758464316,1.978047278,0.000800848,0.000188235,5.154588648
0.758341476,2.682790329,0.000399899,0.000510858,8.804260794
0.758066608,22.27405506,0.000230701,0.005022269,1.634444452
0.757409994,3.151044725,0.000129733,0.001849694,17.34725956
0.757254978,5.149331798,0.000674916,0.000399853,18.8355025
0.757172352,8.694158428,0.000351358,0.001292112,1.810637518
0.7569227,1.43628147,0.0002713,0.000277141,15.67518457
0.756796485,28.12741409,0.00040156,0.005332121,10.93416246
0.756432585,27.37239742,0.000695264,0.002060155,18.44874259
0.756139289,5.792409698,0.000275581,0.001099259,16.44523459
0.755637481,28.09872866,0.000763748,0.001923535,14.96662283
0.75502123,14.9564454,0.000275772,0.002817734,1.48143077
0.754363384,3.778616724,0.000112111,0.001755092,1.004602174
0.754113951,5.394950171,0.000484451,0.000850159,5.002595014
0.754009882,5.648440713,0.000898773,0.00032802,2.27326951
0.753827837,1.721164612,0.000155614,0.000576899,3.08634256
0.752481496,26.91083854,0.000671506,0.002072526,1.635000453
0.752286881,2.988212484,0.000202558,0.000768599,14.83485477
0.752050572,12.5917489,0.000811615,0.00080891,13.92070183
0.751939049,4.447202964,0.000123552,0.00275106,21.58052775
0.751716219,23.82573405,0.000526441,0.003458597,10.7717481
0.751225855,1.073124885,0.000217947,0.000376617,11.09525132
0.750705631,18.40487137,0.000366817,0.002606754,6.321516681
0.750418064,3.084243822,0.000281028,0.000570821,9.488325307
0.749979326,25.02170133,0.000220775,0.00588437,10.9527729
0.749763583,3.713637632,0.000788951,0.000244963,11.29323003
0.748908424,10.47191437,0.000112241,0.007143318,20.45838077
0.748766252,6.38852155,0.000425549,0.000778933,2.959889761
0.748723822,2.047177937,0.000212153,0.000738754,1.919720491
0.748679701,6.580385232,0.000189605,0.001801773,24.39979281
0.748400698,16.10755538,0.000167359,0.007370552,17.7894112
0.747995605,2.744627715,0.000314811,0.00066819,4.914895806
0.747942816,9.910526294,0.000297749,0.001723852,2.884359672
0.747841633,1.691566555,0.000198449,0.000653281,5.356553947
0.746662375,1.930195926,0.000140783,0.001050751,1.592195278
0.746230243,18.02082357,0.00046822,0.001991132,5.528696003
0.746069904,3.708588741,0.000140945,0.002018831,21.59521268
0.745790128,10.74613282,0.000205802,0.002697118,2.593077635
0.74574571,5.266230656,0.000531312,0.000513216,4.097210983
0.74573267,3.169316952,0.000311351,0.000526623,1.848595769
0.745661214,6.789547556,0.000499517,0.001043518,7.292230385
0.745152443,17.07796499,0.000108031,0.008167704,7.334516452
0.745076589,2.015398052,0.000270926,0.000384858,3.218197693
0.745034301,4.465391034,0.000980731,0.000349865,2.367165758
0.744879456,7.971883765,0.000119853,0.005106226,20.49320187
0.744870641,1.626127084,0.000573126,0.000146859,2.388191703
0.744801447,8.846283805,0.000358715,0.00127321,2.24636851
0.744479512,2.984149848,0.000945475,0.000242829,6.845196594
0.743966997,3.254522058,0.000223949,0.000751104,8.323776255
0.743898892,21.58052775,0.000157525,0.007074569,15.12011791
0.743809273,10.64427937,0.000200009,0.004067242,1.082288563
0.743704908,10.91558364,0.000146977,0.003836189,16.65349617
0.743486882,26.93831128,0.00077046,0.00180759,20.78097956
0.743328159,4.423067392,0.000673829,0.000504778,3.488353534
0.743074159,4.68794308,0.000216197,0.001663796,1.411102389
0.743057498,6.967339228,0.000326701,0.001101286,8.8012668
0.742643916,8.172293264,0.00012099,0.00348578,19.05458188
0.742558282,2.417613219,0.000173002,0.000720278,1.055029637
0.742277466,5.667684883,0.000220369,0.001973786,1.448053636
0.742125195,1.855524906,0.000106108,0.000902194,16.9045944
0.741321054,2.890251848,0.000823474,0.000181176,4.259194869
0.741215755,1.714737221,0.000143532,0.000615886,15.20262461
0.740248539,13.90650496,0.000322589,0.002220752,29.7712954
0.739928906,2.673681129,0.000453158,0.000454255,1.454470463
0.739917881,1.403444145,0.00044213,0.000163569,20.85887342
0.739817378,6.386349058,0.000698152,0.000705505,23.37622672
0.738538978,1.039711957,0.000126984,0.000631103,3.536136149
0.738374284,1.891848605,0.00042506,0.000343321,4.929963734
0.738292272,21.83153505,0.000236347,0.004741328,7.0796115
0.738106925,1.001191128,0.000417975,0.000123169,1.840440142
0.737740945,23.92317599,0.00024308,0.007545708,2.105793102
0.737615036,3.76963115,0.000196133,0.001482177,5.583497968
0.736577441,4.249066477,0.000635258,0.000515822,1.31785731
0.736158951,7.329528921,0.000159423,0.002358848,26.89253895
0.735894162,1.565879857,0.000381022,0.000210911,4.95181011
0.735613891,1.930852535,0.000616382,0.000241936,1.187999319
0.73553385,22.17578647,0.000467358,0.002433885,24.69198832
0.73541692,1.326852455,0.000404716,0.000168074,1.118590548
0.735186662,10.36560651,0.000548214,0.001461167,9.598685854
0.735092212,2.164613591,0.000271863,0.00040785,1.385421976
0.734099014,1.061508505,0.000264881,0.000205258,2.629491169
0.733901824,24.91978496,0.000590405,0.002162221,23.69642856
0.733833717,1.508377702,0.000152037,0.000507575,1.245512748
0.733761603,15.07390482,0.000709333,0.001632676,1.074585843
0.732553324,8.1528595,0.000169414,0.002460934,25.7644027
0.732354266,13.41406819,0.000271488,0.003823843,29.78142292
0.731337949,4.44569064,0.000193486,0.001775415,1.251032046
0.731314119,10.2116374,0.000448694,0.001162787,10.49687601
0.730814519,17.3708762,0.000850844,0.001582341,9.883596823
0.730596607,29.81182618,0.000832243,0.001827679,8.208507524
0.729719579,2.661885394,0.000435763,0.000311817,22.31196652
0.728878975,1.236227813,0.000223177,0.000429635,15.09442651
0.728725679,3.294616399,0.000162461,0.001571448,2.407765993
0.728206373,29.01159528,0.000814235,0.00179432,1.075682866
0.728073422,1.052162848,0.000180489,0.000296961,8.518533238
0.72746905,1.083025029,0.000131114,0.000420436,3.454115386
0.727125901,4.355886058,0.000218298,0.00154846,5.244780671
0.727112923,5.461413686,0.000114644,0.003694026,3.312594297
0.726948907,20.07240349,0.00021865,0.004629137,1.125842595
0.725807268,1.175539199,0.00010166,0.000897635,1.25316136
0.725596101,14.48090612,0.000721523,0.001555607,2.274816403
0.725275407,2.530347956,0.000103765,0.001894524,7.856142211
0.724328197,5.424389065,0.000121829,0.002259956,25.2096318
0.724232348,1.300049549,0.000321329,0.000205447,6.868518097
0.723837391,1.350987638,0.000193086,0.000544127,3.482426286
0.723793873,15.92777577,0.000302866,0.002665017,5.759014419
0.723451014,9.66091606,0.000805286,0.000609116,9.318817861
0.723052346,24.89437079,0.000789314,0.002438372,1.698484686
0.722587783,12.82515165,0.000155794,0.004146675,1.142429206
0.722479238,4.748925874,0.00017051,0.001409613,2.082998277
0.721441208,4.44417883,0.000670425,0.000335197,1.089305257
0.721237202,1.868825463,0.000109308,0.001331374,5.363846385
0.721230137,25.12403451,0.000150539,0.008439175,12.63894686
0.720727784,22.06293824,0.000811802,0.001368044,1.807560967
0.720626585,6.732060829,0.000111648,0.003047193,3.594340033
0.720170928,9.481873169,0.000895056,0.000825468,2.886322395
0.720134235,2.264780378,0.000147826,0.00077464,4.474512944
0.719936154,2.731589752,0.000287111,0.000741822,12.60031722
0.71936896,1.237489853,0.000483114,0.000129569,10.08050581
0.719339566,4.958551528,0.000160122,0.001564948,16.8816117
0.719269685,5.444721436,0.000195007,0.002177208,16.80141801
0.718746213,1.886066364,0.000330864,0.000288071,11.66012253
0.718448383,7.907075157,0.000182621,0.003365891,1.273354904
0.718427325,29.28920272,0.000672744,0.003397035,15.15100532
0.718255084,3.042567476,0.000159496,0.000961834,1.352366834
0.718074418,5.212769398,0.000686199,0.000592789,2.537242302
0.717992571,1.463900087,0.000149022,0.000766479,4.660915439
0.717921013,1.836688151,0.000486911,0.000190502,3.369409966
0.717623971,14.90566199,0.000154579,0.004862952,12.87322449
0.717615512,6.544672591,0.000556224,0.000593608,3.25120297
0.717064756,2.730660842,0.000324452,0.000424522,4.043221699
0.715412897,10.87112317,0.000355836,0.001533557,1.65401746
0.715339478,2.124497449,0.00043727,0.000379927,6.938960426
0.715207815,6.382006288,0.000754484,0.000426481,14.49568939
0.715139431,2.133911833,0.000611716,0.000272709,1.507351993
0.714959903,1.365771868,0.000509976,0.000134865,1.438236831
0.714846324,18.30498564,0.000360952,0.003952756,3.05189528
0.71404864,3.712374765,0.000213772,0.000872369,1.46938726
0.713830838,9.700427055,0.000353712,0.001379431,12.13760905
0.713371773,11.81984004,0.000738839,0.001251699,5.128357957
0.713117511,2.927849496,0.000410062,0.000358509,1.114413365
0.713108414,1.710659565,0.00043939,0.000304579,1.23244941
0.712286217,2.12738975,0.000584588,0.000285167,8.150087023
0.712149919,1.522811133,0.000323929,0.000236211,14.09219902
0.712005889,4.574536076,0.000524385,0.00043843,18.75240411
0.711863236,20.34735037,0.000846545,0.001881482,6.064575526
0.711369201,1.847338709,0.000885014,0.00010493,5.110945028
0.710958598,8.535934916,0.000174,0.003839724,4.926611319
0.710782966,20.49320187,0.000435061,0.002354507,2.781276827
0.710596066,1.45051829,0.000262694,0.000432813,13.51022135
0.710460271,4.630892435,0.00011467,0.003164463,27.45631483
0.710280838,1.376497864,0.00063555,0.000108718,5.407809977
0.710201446,1.952646408,0.000310849,0.000314702,1.094504545
0.710183044,6.412467803,0.000188473,0.00170569,15.68051692
0.709976991,5.078023185,0.000485903,0.00052348,2.011289386
0.709784048,12.63464883,0.000707701,0.000893511,2.741828637
0.709723899,1.543145284,0.000359211,0.000215427,22.90401836
0.709517393,4.929963734,0.000352168,0.000700648,1.84231901
0.709479038,22.57148131,0.000407803,0.004338104,12.72521505
0.70856309,11.26254339,0.00064841,0.000870362,16.33374723
0.707880682,3.200732098,0.000105816,0.001513213,9.773284044
0.706666667,10.68417758,0.000573654,0.001463862,29.42900099
0.70582545,6.759593458,0.000114354,0.002951889,17.92302212
0.705719339,3.444729659,0.000375448,0.000458458,12.93466879
0.705496308,14.80461187,0.000176502,0.006562964,1.938089997
0.705142158,1.421217288,0.000459568,0.000243052,1.279867901
0.704419254,7.96104556,0.000299192,0.001327089,6.817315293
0.703645663,2.493610541,0.00041615,0.000471303,2.231898664
0.703474474,26.18847808,0.00017408,0.007490314,11.90456563
0.702278663,1.351906945,0.000835699,0.000127556,20.53506543
0.702161932,7.050775399,0.000555712,0.000632266,16.03103874
0.701161759,6.889575377,0.000693985,0.000494197,5.534340138
0.700878056,2.728803971,0.000208185,0.000651778,3.471782608
0.700610061,6.062513195,0.000196223,0.002431644,3.10846572
0.700489954,1.091159304,0.000165253,0.000520116,2.064659294
0.700465921,1.020443283,0.00066489,0.000121088,26.32242776
