R2all,d2,k2,k3
0.801726921,6.223383018,0.000676317,0.000643428
0.801688974,12.5917489,0.000811615,0.00080891
0.801522925,12.75988697,0.000910437,0.000980167
0.801471465,2.828979651,0.000321699,0.000615035
0.801214721,17.48349508,0.000937886,0.001304067
0.801044646,2.988212484,0.000202558,0.000768599
0.800622913,22.10049037,0.000161343,0.009587381
0.800614895,3.778616724,0.000112111,0.001755092
0.800097715,3.713637632,0.000788951,0.000244963
0.79980247,20.66116991,0.000248456,0.004326134
0.799715746,22.27405506,0.000230701,0.005022269
0.799650165,8.004486994,0.000176056,0.003184931
0.799606639,3.084243822,0.000281028,0.000570821
0.798726337,6.796478869,0.000335699,0.001419384
0.798676751,14.9564454,0.000275772,0.002817734
0.798667357,18.40487137,0.000366817,0.002606754
0.798108307,25.02170133,0.000220775,0.00588437
0.798035167,6.580385232,0.000189605,0.001801773
0.797541317,6.38852155,0.000425549,0.000778933
0.796903944,2.818415316,0.000815361,0.000242717
0.79616658,3.508581742,0.000639661,0.00038539
0.796056016,1.050017869,0.000171494,0.000430229
0.795959773,9.910526294,0.000297749,0.001723852
0.795748234,5.266230656,0.000531312,0.000513216
0.795420605,1.626127084,0.000573126,0.000146859
0.795385285,12.96109176,0.000812363,0.00112176
0.795377127,2.720463661,0.000150852,0.001267944
0.795347035,13.68131408,0.000586206,0.001640968
0.795274495,19.48052744,0.000765156,0.001790194
0.795143339,10.04969578,0.000209098,0.00337987
0.795014013,2.015398052,0.000270926,0.000384858
0.795009983,3.169316952,0.000311351,0.000526623
0.795003425,18.02082357,0.00046822,0.001991132
0.794794528,2.116563881,0.000110091,0.001352384
0.794697077,26.91083854,0.000671506,0.002072526
0.794682756,5.944090233,0.000542813,0.000770371
0.794409103,26.93831128,0.00077046,0.00180759
0.794159933,3.254522058,0.000223949,0.000751104
0.794080846,18.0453572,0.000138596,0.009164315
0.793868569,17.07796499,0.000108031,0.008167704
0.793644864,10.91558364,0.000146977,0.003836189
0.793634525,10.74613282,0.000205802,0.002697118
0.79341413,21.58052775,0.000157525,0.007074569
0.793401981,6.967339228,0.000326701,0.001101286
0.793210899,8.846283805,0.000358715,0.00127321
0.793049544,2.890251848,0.000823474,0.000181176
0.792987261,1.037239515,0.000724519,0.000100856
0.792838759,8.172293264,0.00012099,0.00348578
0.792568268,1.855524906,0.000106108,0.000902194
0.791998409,13.91596793,0.000680848,0.00144112
0.791894141,1.714737221,0.000143532,0.000615886
0.791723678,2.417613219,0.000173002,0.000720278
0.791618039,1.141264112,0.000184693,0.000435813
0.791546747,2.46577886,0.00072252,0.000240713
0.791487293,1.403444145,0.00044213,0.000163569
0.79126225,13.90650496,0.000322589,0.002220752
0.791206106,1.394878289,0.000214363,0.000459092
0.790526819,1.690416276,0.000297201,0.000401513
0.789581703,1.001191128,0.000417975,0.000123169
0.78827705,19.49378338,0.000642022,0.002147336
0.788186658,2.335973421,0.00048012,0.000344112
0.788031475,21.83153505,0.000236347,0.004741328
0.787848534,1.565879857,0.000381022,0.000210911
0.78762977,7.329528921,0.000159423,0.002358848
0.787416566,22.17578647,0.000467358,0.002433885
0.786878044,1.326852455,0.000404716,0.000168074
0.786852953,5.974493259,0.000153126,0.002762485
0.786752469,1.231611334,0.00017396,0.000501303
0.786234938,24.91978496,0.000590405,0.002162221
0.786141416,2.164613591,0.000271863,0.00040785
0.786124423,2.289564494,0.000730718,0.000221973
0.786030399,1.061508505,0.000264881,0.000205258
0.785771109,10.01216693,0.000115731,0.006130558
0.785100398,17.30600767,0.00017336,0.007077828
0.785016177,1.508377702,0.000152037,0.000507575
0.784617179,8.1528595,0.000169414,0.002460934
0.784168295,2.347921533,0.000348779,0.000477639
0.783931025,3.550598158,0.000495507,0.000508511
0.783834265,2.200242569,0.000786412,0.000198564
0.783804482,10.2116374,0.000448694,0.001162787
0.783781163,5.58919805,0.000664584,0.000596898
0.783480959,21.47070868,0.00044581,0.003419007
0.783362475,2.816498771,0.000497107,0.000402254
0.782953923,2.661885394,0.000435763,0.000311817
0.782723382,8.741600277,0.000295767,0.002099423
0.78270807,1.821756523,0.000322887,0.000400774
0.782617303,4.812338451,0.000660922,0.000517249
0.782544754,29.81182618,0.000832243,0.001827679
0.782061358,1.633333016,0.000142709,0.000813392
0.781991148,6.537998079,0.000276853,0.001678418
0.78180068,9.01945839,0.000192952,0.003322768
0.781474616,2.439916978,0.000200332,0.000865964
0.781394196,26.25090289,0.000269867,0.006916717
0.78101865,1.052162848,0.000180489,0.000296961
0.780826121,1.358821723,0.000177726,0.000543876
0.780394185,1.462904623,0.000910647,0.000114314
0.780344752,8.169514179,0.000119001,0.004885399
0.780252865,1.083025029,0.000131114,0.000420436
0.77987659,1.990871355,0.000109989,0.001288546
0.779535664,1.167172808,0.000150713,0.000551442
0.77949244,3.414401818,0.000413571,0.000587895
0.778049362,1.300049549,0.000321329,0.000205447
0.77795272,9.66091606,0.000805286,0.000609116
0.77766239,5.424389065,0.000121829,0.002259956
0.776998891,2.174205743,0.000108231,0.001433178
0.776828337,14.28037266,0.000603184,0.001689274
0.776128129,15.92777577,0.000302866,0.002665017
0.776089941,7.247722599,0.000259508,0.001993885
0.77551507,9.52389063,0.000619655,0.001097741
0.775290064,5.193303212,0.000189955,0.00195299
0.77493275,4.748925874,0.00017051,0.001409613
0.774912309,4.626169671,0.000724353,0.000456352
0.77480814,1.653454991,0.000292921,0.000403367
0.774363824,1.237489853,0.000483114,0.000129569
0.774069298,25.12403451,0.000150539,0.008439175
0.774058345,4.44417883,0.000670425,0.000335197
0.77401011,5.521179443,0.000180655,0.002185244
0.773974255,2.264780378,0.000147826,0.00077464
0.773496218,6.732060829,0.000111648,0.003047193
0.773478801,4.958551528,0.000160122,0.001564948
0.773454902,1.886066364,0.000330864,0.000288071
0.772835952,1.836688151,0.000486911,0.000190502
0.772452839,4.382635266,0.000171415,0.001830206
0.771847699,6.544672591,0.000556224,0.000593608
0.77166287,2.730660842,0.000324452,0.000424522
0.771489674,14.90566199,0.000154579,0.004862952
0.771380832,20.07240349,0.00021865,0.004629137
0.771278178,3.042567476,0.000159496,0.000961834
0.771246622,6.382006288,0.000754484,0.000426481
0.770345464,12.82515165,0.000155794,0.004146675
0.770100087,29.01159528,0.000814235,0.00179432
0.770051562,1.365771868,0.000509976,0.000134865
0.769669938,22.06293824,0.000811802,0.001368044
0.769511378,1.094504545,0.000333772,0.000235234
0.768928981,9.700427055,0.000353712,0.001379431
0.76880562,7.877547552,0.000268318,0.002107172
0.768329955,1.847338709,0.000885014,0.00010493
0.768120638,4.574536076,0.000524385,0.00043843
0.767875983,1.522811133,0.000323929,0.000236211
0.767656609,3.712374765,0.000213772,0.000872369
0.767203017,2.927849496,0.000410062,0.000358509
0.766929565,10.87112317,0.000355836,0.001533557
0.766899955,1.376497864,0.00063555,0.000108718
0.765920078,1.543145284,0.000359211,0.000215427
0.765671435,6.412467803,0.000188473,0.00170569
0.765491234,6.046039773,0.000713099,0.000609958
0.765413199,15.94945992,0.000207133,0.005539875
0.76519229,11.26254339,0.00064841,0.000870362
0.764972684,1.952646408,0.000310849,0.000314702
0.764872263,3.208361602,0.000800111,0.000288602
0.764825564,5.078023185,0.000485903,0.00052348
0.764752059,4.818889992,0.000444069,0.000781088
0.764025532,4.929963734,0.000352168,0.000700648
0.763986089,12.63464883,0.000707701,0.000893511
0.763552376,3.200732098,0.000105816,0.001513213
0.762730647,20.49320187,0.000435061,0.002354507
0.762382412,3.444729659,0.000375448,0.000458458
0.761793903,12.191395,0.000108655,0.008092822
0.76178028,6.759593458,0.000114354,0.002951889
0.761445486,3.910675379,0.000104364,0.002703336
0.760503412,7.96104556,0.000299192,0.001327089
0.760353669,22.69464824,0.000254888,0.006428357
0.759857872,17.22965709,0.000207515,0.00599653
0.759647643,7.050775399,0.000555712,0.000632266
0.759162071,1.645040883,0.000127512,0.00093218
0.758779406,26.18847808,0.00017408,0.007490314
0.75872976,3.10846572,0.000968835,0.0002319
0.758623955,5.919879246,0.000715566,0.000597998
0.758584739,6.889575377,0.000693985,0.000494197
0.75744806,2.728803971,0.000208185,0.000651778
0.756526155,8.994950182,0.000789496,0.000824708
0.756184862,3.129682813,0.000256773,0.00088247
0.755932655,5.95825901,0.000126867,0.002331847
0.755560712,3.463526687,0.000131265,0.001911173
0.754533361,8.200136169,0.000519936,0.001143142
0.75436629,5.99077174,0.000102294,0.002903354
0.753862383,8.735655917,0.00040332,0.001073248
0.753370098,3.043602489,0.000940698,0.000234693
0.7530913,5.881746702,0.000202698,0.002105232
0.752589397,19.9770524,0.000437673,0.002258916
0.752355447,4.375188496,0.000718042,0.000442283
0.752191701,1.229936892,0.000382957,0.000158891
0.752057231,13.32766228,0.00059917,0.001100272
0.751992443,3.634909982,0.000836662,0.000315428
0.751397314,11.88838073,0.000428499,0.002015116
0.750033083,3.977748983,0.000539324,0.000536167
0.749415242,5.585397349,0.00013866,0.001987467
0.74924691,1.897648574,0.000589997,0.000158672
0.748871134,16.96218816,0.000149469,0.005596287
0.748808255,2.778440373,0.000279544,0.000490117
0.748694123,27.79456507,0.000318237,0.006354772
0.748678456,8.658746086,0.000997815,0.000631393
0.748341445,2.112967514,0.000336318,0.000309671
0.748125758,25.26972335,0.00036589,0.005026897
0.74811406,4.711921123,0.000562018,0.000610239
0.747885541,1.109874227,0.000229483,0.000238287
0.747447865,7.392117576,0.000108956,0.003341181
0.747429798,2.4283265,0.000981409,0.000180177
0.74742908,8.075585482,0.000131719,0.003019256
0.746866515,9.118160813,0.000287839,0.001559193
0.74685394,10.8378967,0.000398703,0.001980159
0.746095779,26.71931229,0.000179535,0.007319813
0.745571374,3.584573278,0.000163663,0.001076713
0.745135377,1.531120732,0.000214561,0.000350671
0.744767279,1.483447597,0.000125242,0.000863973
0.744192725,2.836687668,0.000464355,0.000445759
0.743133756,3.921330651,0.000208329,0.000923209
0.742794684,6.656922966,0.000508686,0.000641653
0.742383672,2.554560461,0.000381988,0.00048854
0.742056912,2.74742965,0.000238314,0.000842364
0.74165812,19.66693357,0.000379009,0.002541558
0.741655455,15.50023074,0.000419228,0.001810923
0.741457845,5.87375015,0.000359542,0.000800018
0.741371806,5.196837104,0.000311709,0.001218709
0.741227391,1.080449589,0.000509859,0.000154917
0.740810925,1.070937172,0.000196585,0.000266624
0.740379296,11.28938963,0.000639367,0.001291517
0.740195951,13.77938288,0.000130783,0.005153473
0.739524466,5.043597688,0.000568133,0.000649681
0.739388407,15.93319404,0.000638631,0.001825997
0.739302814,18.68873182,0.000218751,0.006253167
0.739246494,1.915155384,0.000638484,0.000146589
0.739059985,12.82079031,0.000521375,0.001800114
0.738300295,2.753042105,0.000379184,0.000531741
0.737701103,1.11289826,0.000152774,0.000533703
0.737644897,1.959965561,0.000193442,0.000494425
0.737180782,3.290137191,0.000194156,0.001241938
0.737062658,2.786010687,0.000621513,0.000218625
0.736360432,13.15204259,0.000519218,0.001857377
0.736242598,7.619303008,0.000205897,0.001803433
0.736036541,19.60682361,0.000536352,0.00268102
0.735410871,8.870386948,0.000126926,0.005127433
0.735375426,17.91692718,0.000124237,0.007022633
0.735078046,7.272415503,0.000176177,0.002009555
0.735018428,1.446576855,0.000424668,0.000249977
0.734905451,15.68585108,0.000757269,0.001520197
0.734803061,7.601184258,0.000652905,0.000854476
0.734741775,10.72787349,0.000183844,0.00283988
0.734667435,7.147355198,0.000585531,0.000895983
0.734412202,3.115875291,0.000399255,0.000572928
0.734092711,3.621336039,0.000350066,0.000503153
0.733218196,5.173909719,0.000108931,0.002308341
0.733191713,18.27388266,0.000193531,0.004588809
0.732924062,11.42847016,0.000173241,0.004847301
0.732788459,13.93965354,0.000768688,0.001332601
0.732720771,6.403749707,0.000564872,0.000833105
0.732227855,5.583497968,0.000586071,0.000700326
0.731827549,6.76189292,0.000120462,0.002724583
0.731722658,10.97514725,0.000141563,0.003762704
0.731689769,5.327483203,0.000147384,0.001754284
0.731504027,9.407988176,0.000227379,0.002007705
0.731151895,12.04302994,0.000919708,0.000635185
0.73081916,4.700716146,0.000262633,0.000867961
0.730293856,3.312594297,0.000123922,0.001295687
0.729974917,1.759639476,0.000304825,0.000424913
0.729790169,6.414649181,0.000385168,0.001226027
0.729779584,24.80140707,0.000974653,0.001232821
0.729219757,4.156159802,0.000164911,0.001220394
0.729007317,2.789803575,0.000100242,0.001347411
0.728704665,28.70731234,0.00038918,0.005433754
0.727369725,23.28893224,0.000423887,0.004050419
0.727103811,7.668700477,0.000341075,0.001086676
0.726617934,6.620794944,0.00073055,0.000437824
0.726426626,1.6206057,0.000279608,0.000279963
0.726383762,7.038795049,0.000715237,0.000725939
0.725993041,12.46392109,0.000170196,0.0035359
0.725929076,3.726289951,0.000767273,0.000234477
0.725274755,9.217943363,0.000451908,0.000984238
0.725138397,1.906706109,0.000174562,0.000806306
0.725134446,5.558864715,0.000969505,0.00027663
0.725065103,1.498661578,0.000620941,0.000116439
0.724495842,7.539389306,0.000138309,0.002628452
0.724081099,2.105793102,0.000406771,0.000382384
0.723988261,1.670412539,0.000498138,0.000161622
0.723662732,6.287208954,0.000134292,0.002255797
0.723646848,6.151829895,0.000565783,0.000803341
0.723629686,4.675204723,0.000716886,0.000481837
0.722849719,4.047349343,0.000206562,0.000943409
0.722588665,4.200212987,0.000547331,0.000369403
0.721877317,7.988168746,0.000275899,0.001392836
0.721672899,3.079003218,0.00092715,0.000245641
0.721379934,2.244077577,0.000742079,0.000223718
0.720426416,17.80757205,0.000119991,0.007130172
0.719803244,2.584273048,0.000250524,0.000495336
0.719759317,13.92070183,0.000653657,0.001022586
0.719461198,1.289919256,0.000758316,0.00012598
0.71943165,24.53293637,0.000252726,0.007189522
0.719401187,27.42831381,0.000777947,0.001692388
0.719189056,11.61657982,0.000138787,0.004016983
0.718934662,9.025595869,0.000350792,0.001234525
0.718877029,4.678386063,0.000146504,0.001532145
0.718591968,12.09228325,0.000340997,0.001700983
0.718426639,13.53321636,0.000994375,0.001008556
0.718159436,28.10828722,0.000661378,0.003149923
0.718115905,1.964637481,0.00027948,0.000337054
0.717951465,9.331504545,0.000868061,0.000515347
0.717872981,4.132198078,0.000116025,0.001707261
0.717557599,14.14502116,0.000186488,0.003634963
0.717478673,19.43420263,0.00093875,0.00153497
0.717259217,1.6255741,0.0001736,0.000448642
0.717178079,1.229518637,0.000104918,0.000561436
0.716769189,3.604133398,0.000118182,0.001460495
0.716552857,13.66736135,0.000547961,0.001194263
0.716127374,3.890774718,0.000462328,0.000624453
0.71594222,18.31121258,0.000669807,0.001308278
0.715766462,8.670534144,0.000181572,0.003544051
0.714651004,11.45181626,0.000860895,0.00098787
0.713850508,5.165118453,0.000493799,0.000777141
0.713805328,3.758109659,0.000824613,0.00033861
0.713568944,1.97200158,0.000644243,0.000146184
0.71353613,18.1438262,0.000195817,0.004424865
0.713435631,2.139726023,0.000193664,0.000527594
0.713426913,8.315287345,0.000171969,0.003593354
0.712680637,10.66965187,0.000955763,0.000532721
0.711823496,28.30014269,0.000991174,0.002123733
0.711800076,14.51048775,0.000325499,0.00212569
0.711509916,26.25983286,0.00023969,0.005222759
0.708524313,1.916458591,0.000866263,0.000164854
0.708501253,6.116362431,0.000250409,0.00182012
0.708286544,28.8934276,0.000519457,0.002644235
0.708084241,2.250957397,0.000345183,0.000309956
0.707717571,23.61596924,0.000721024,0.002441743
0.70736759,4.933318431,0.000314304,0.00074559
0.706857942,1.818042622,0.000135503,0.001000691
0.70614614,14.50555328,0.000227222,0.004763213
0.705502555,2.58779129,0.000310063,0.000395822
0.705401208,18.8868229,0.000269433,0.005232389
0.705372127,4.339619754,0.00040846,0.000793049
0.705161964,1.360208917,0.00016038,0.00063314
0.705161573,17.7894112,0.000593677,0.001420692
0.705022094,3.12542784,0.000146437,0.001011812
0.70498069,1.762634463,0.00065607,0.000200586
0.704846534,8.56793037,0.000138404,0.00293427
0.70433598,22.38036982,0.000699117,0.001516701
0.702964223,16.48443467,0.000484005,0.001611759
0.702942901,6.953135349,0.000127688,0.002576914
0.702348693,9.543346054,0.00051434,0.000877607
0.702159763,17.76522554,0.00058405,0.001438467
0.702033505,5.135339728,0.000333618,0.001151065
0.701962644,4.157573634,0.000607086,0.000323817
0.700858574,3.885485,0.000192863,0.0009517
0.700705595,1.136229088,0.000196359,0.000433012
0.70053443,1.542620519,0.00035789,0.000203564
0.700135368,3.493102595,0.000281806,0.000585194
0.700029014,6.931883804,0.000115864,0.00282423
0.69983052,1.136615607,0.000132816,0.000403924
0.699432258,10.40092201,0.000831668,0.000590065
0.699333511,6.672790904,0.000459992,0.000684384
0.698797521,25.81703427,0.00021575,0.005642869
0.698728232,2.071693563,0.000119771,0.000815643
0.698595105,2.852166763,0.00065925,0.000324116
0.698544346,6.618543463,0.000215006,0.002306216
0.698256209,1.074951393,0.000120019,0.000422182
0.697848926,1.31070512,0.000235369,0.00041735
0.697559203,22.8262496,0.00081461,0.00210039
0.697237977,23.07604355,0.000727696,0.002377388
0.69710326,13.48726541,0.000947873,0.000670039
0.696798635,6.14555602,0.000427415,0.001078202
0.696784698,5.556974357,0.000385434,0.000678735
0.696562547,1.885424985,0.000246462,0.00057372
0.695652541,2.241026632,0.000134076,0.00078614
0.69553207,2.590433114,0.000732403,0.000265399
0.695112905,16.60259647,0.00058217,0.002140425
0.695106372,4.439646484,0.000658037,0.000317176
0.694915904,2.536379482,0.000476047,0.000250438
0.69454532,10.27434639,0.000187694,0.002572172
0.69449153,7.653066776,0.000534626,0.001074732
0.693038296,18.48014319,0.000381812,0.003636637
0.692293016,5.291366539,0.000261126,0.000950386
0.691893308,19.73393858,0.000197765,0.004678429
0.691863498,3.190949389,0.000914218,0.000163644
0.691749857,12.63035227,0.000593267,0.001600663
0.691710324,7.660879639,0.000254302,0.001412212
0.691413251,4.482128769,0.000114038,0.001842044
0.691122332,1.85300222,0.00055469,0.000251246
0.690853253,2.91195966,0.000116453,0.001171386
0.690389507,3.420213286,0.000179577,0.000891867
0.690113316,2.142639057,0.000210693,0.000476102
0.689938801,2.879458702,0.000828228,0.000261638
0.68960984,4.898207671,0.000135816,0.002714563
0.689309045,20.23692255,0.000245895,0.003850348
0.689116421,14.52530121,0.000180032,0.006074353
0.688733791,6.29576839,0.000566304,0.000519876
0.688641039,9.376044106,0.000451388,0.001564228
0.687979735,4.555903446,0.000121577,0.002822929
0.687860625,5.538106096,0.00024336,0.001063408
0.687783122,1.04431928,0.000222203,0.000354079
0.686735885,2.537242302,0.000100427,0.001179506
0.686173198,5.780601074,0.000248571,0.001753477
0.685817255,1.863747379,0.000367917,0.00023632
0.685678869,14.2318848,0.000347096,0.003092431
0.685637716,1.23664835,0.000169492,0.00034033
0.68500099,1.368096474,0.000112577,0.000916854
0.68460582,3.513358342,0.000474734,0.000344905
0.684540627,1.144762962,0.000313004,0.000275994
0.683529073,18.74602713,0.000316264,0.002759942
0.683354626,3.122240408,0.000801217,0.000181426
0.683307778,6.162300589,0.000248228,0.001874563
0.683299295,2.16093558,0.000550491,0.000296415
0.681908978,15.97117359,0.000224673,0.005371555
0.680341984,2.039533105,0.000943952,0.000100346
0.6797448,16.4228764,0.000640988,0.001189323
0.679032892,5.415172195,0.00034582,0.00118495
0.678679361,2.939823748,0.000743961,0.000183274
0.678070455,12.86884679,0.000689843,0.000864769
0.677920829,2.211496441,0.000277109,0.000369913
0.677610748,7.866837601,0.000224001,0.001627421
0.677322112,3.346567689,0.000139814,0.001108919
0.676425336,3.932014956,0.000814048,0.000223615
0.676347102,29.33905427,0.000342492,0.003965519
0.676205593,10.50759206,0.0005767,0.001380702
0.675393113,3.117995553,0.000300573,0.000479844
0.675095015,1.23244941,0.00033056,0.000282683
0.675032014,1.740591701,0.000134168,0.000599929
0.674810548,1.307588255,0.000189561,0.000318933
0.674641532,2.083706866,0.000691592,0.000139284
0.67414304,5.575906902,0.000637309,0.000404297
0.673660663,7.915147332,0.000153267,0.003918321
0.673387573,17.94742261,0.000678032,0.00200863
0.672959687,25.34719445,0.000266164,0.004396428
0.672210334,2.764301434,0.000186616,0.000683439
0.671472092,7.637464947,0.000108906,0.003233702
0.669630458,20.25758201,0.000138436,0.006737519
0.669284441,25.2353678,0.000182537,0.006363558
0.66919225,6.399395105,0.000759714,0.000387704
0.668639513,8.498276113,0.000286979,0.001362385
0.668603779,2.825133501,0.000164873,0.000788315
0.668545464,2.419258335,0.000746019,0.000246661
0.668351281,12.05122487,0.000187521,0.00295597
0.666864318,28.12741409,0.00040156,0.005332121
0.666661974,2.123774989,0.00010096,0.000966273
0.666427661,1.285539438,0.000164532,0.000358839
0.666170129,2.682790329,0.000399899,0.000510858
0.666016522,3.151044725,0.000129733,0.001849694
0.665317274,2.514048873,0.000207754,0.000555265
0.665213408,4.237520661,0.000426825,0.000455512
0.664872708,2.040920947,0.000370553,0.000252639
0.664482461,1.978047278,0.000800848,0.000188235
0.664436452,28.74639461,0.000184608,0.007140029
0.664127644,12.96550083,0.000106795,0.005565446
0.664052627,1.913853063,0.000108206,0.000810774
0.663957851,1.374158983,0.000374412,0.000168229
0.662439744,2.170511433,0.00018078,0.000549667
0.661187826,1.31427635,0.000356985,0.000168384
0.660926336,2.828017623,0.000810121,0.000159625
0.660850784,5.394950171,0.000484451,0.000850159
0.659847487,3.795361082,0.000121437,0.001427907
0.658918294,1.911901241,0.000313509,0.00027842
0.658694966,23.82573405,0.000526441,0.003458597
0.658547088,10.64427937,0.000200009,0.004067242
0.658398431,4.447202964,0.000123552,0.00275106
0.657519371,7.470470272,0.000615815,0.000553223
0.656719849,1.073124885,0.000217947,0.000376617
0.65664425,1.193263755,0.000168326,0.000323073
0.656039717,4.676795122,0.000647664,0.000328927
0.655391225,20.15449515,0.000838591,0.001094208
0.654784151,2.047177937,0.000212153,0.000738754
0.65463364,10.47191437,0.000112241,0.007143318
0.65452811,1.199367099,0.000109812,0.000496935
0.654166815,16.10755538,0.000167359,0.007370552
0.654032166,14.61947165,0.000622945,0.001067333
0.653722502,24.75926567,0.000233857,0.004813933
0.653036311,2.555429465,0.000189256,0.000613621
0.652516229,1.930195926,0.000140783,0.001050751
0.652458884,1.691566555,0.000198449,0.000653281
0.6524313,2.744627715,0.000314811,0.00066819
0.651617399,23.92317599,0.00024308,0.007545708
0.65015767,10.29533485,0.000151165,0.003088161
0.650053834,3.708588741,0.000140945,0.002018831
0.649922175,4.68794308,0.000216197,0.001663796
0.649533053,5.667684883,0.000220369,0.001973786
0.648812741,7.971883765,0.000119853,0.005106226
0.648704693,6.789547556,0.000499517,0.001043518
0.648518836,19.80117187,0.000467466,0.001918227
0.64843409,1.673824861,0.000219558,0.000345223
0.647451074,2.209241071,0.00019158,0.000521795
0.647112797,15.07390482,0.000709333,0.001632676
0.646919126,25.16679676,0.000261909,0.004346103
0.646773669,4.465391034,0.000980731,0.000349865
0.645373282,11.84801469,0.000125329,0.004270709
0.645066201,4.423067392,0.000673829,0.000504778
0.644990542,14.74932661,0.000640398,0.00104016
0.644509888,17.73503969,0.00018465,0.004336107
0.644287029,8.46654077,0.000171297,0.002231002
0.644027338,2.984149848,0.000945475,0.000242829
0.643649381,16.37268157,0.000535735,0.001378796
0.643026681,2.571122189,0.00013248,0.000875185
0.642868684,5.690864452,0.000781898,0.000328171
0.642438363,2.673681129,0.000453158,0.000454255
0.642171597,6.056330408,0.000148098,0.001842892
0.641571997,6.974452045,0.000307079,0.001023057
0.641353323,14.18356157,0.00011341,0.005632484
0.64119965,10.07707782,0.000617661,0.000734683
0.640603185,9.856740526,0.000195142,0.002273526
0.640554341,3.274507863,0.000241074,0.000611364
0.640160564,13.67666159,0.000934222,0.000658719
0.639868129,1.039711957,0.000126984,0.000631103
0.639309923,15.79291617,0.000335931,0.002113976
0.638767563,3.76963115,0.000196133,0.001482177
0.638745597,4.249066477,0.000635258,0.000515822
0.638534749,6.386349058,0.000698152,0.000705505
0.638181052,1.891848605,0.00042506,0.000343321
0.6378959,2.368776545,0.00094504,0.00011259
0.637665863,22.91960388,0.000331933,0.003100987
0.63538529,1.930852535,0.000616382,0.000241936
0.635292837,27.46565485,0.000342807,0.0035917
0.634454382,1.422184385,0.000454726,0.00014012
0.634302678,28.81491666,0.000189213,0.006821816
0.634295885,4.44569064,0.000193486,0.001775415
0.634131168,1.242973599,0.000152388,0.000365342
0.634107002,4.58856054,0.000116506,0.001764006
0.634062851,10.36560651,0.000548214,0.001461167
0.633715797,1.351447213,0.000163136,0.000370937
0.633128833,2.69834725,0.00092651,0.000130347
0.633048502,24.89437079,0.000789314,0.002438372
0.632193707,5.259070931,0.00010606,0.002217686
0.630979564,26.98416151,0.000158107,0.007626056
0.630719676,13.41406819,0.000271488,0.003823843
0.630648029,24.11105502,0.000166552,0.006466957
0.630042786,8.394855033,0.000107436,0.003488992
0.629386986,5.442869893,0.000109787,0.002212585
0.627799143,5.230529241,0.00064856,0.000359501
0.627774152,3.294616399,0.000162461,0.001571448
0.627331714,17.3708762,0.000850844,0.001582341
0.627193104,11.58895552,0.000204197,0.002528716
0.627192673,14.48090612,0.000721523,0.001555607
0.627047761,22.13057808,0.000221182,0.004457589
0.62671527,2.82225232,0.000174361,0.000720941
0.626501642,7.017281695,0.000438278,0.000713017
0.626164995,5.461413686,0.000114644,0.003694026
0.62604343,1.207553479,0.000522096,0.000102967
0.625683173,22.31196652,0.000255535,0.003885975
0.625594362,1.236227813,0.000223177,0.000429635
0.625583514,17.63878923,0.000154294,0.005087448
0.625394019,19.68031635,0.000254361,0.003442707
0.625369247,5.640761354,0.000378399,0.000663285
0.624411716,4.355886058,0.000218298,0.00154846
0.624372511,20.94418157,0.000505068,0.001843741
0.62372286,3.647294077,0.000129912,0.001247671
0.623648278,1.175539199,0.00010166,0.000897635
0.623636459,4.213089864,0.00025261,0.00074114
0.622024073,10.0907968,0.00025483,0.001757519
0.622019548,1.827341605,0.000270365,0.000299985
0.621984352,1.656269247,0.000578429,0.000127087
0.621727357,2.530347956,0.000103765,0.001894524
0.620302755,7.907075157,0.000182621,0.003365891
0.619490955,23.30477968,0.000949183,0.001087677
0.6193957,1.350987638,0.000193086,0.000544127
0.619119062,21.0943112,0.000726357,0.001286175
0.618717674,2.346324928,0.000474515,0.000218927
0.617412761,9.382424231,0.000173201,0.002396073
0.617408614,2.303624559,0.000210112,0.000484953
0.617184513,1.029857412,0.000450765,0.000101042
0.616214974,1.868825463,0.000109308,0.001331374
0.614809328,3.551805992,0.00013946,0.001124346
0.614726712,9.481873169,0.000895056,0.000825468
0.614045898,18.30498564,0.000360952,0.003952756
0.613292359,11.77169642,0.000520655,0.000997011
0.613191519,2.731589752,0.000287111,0.000741822
0.612971731,5.444721436,0.000195007,0.002177208
0.61227749,1.041481594,0.000237055,0.000193598
0.612232865,2.748364264,0.00036312,0.000333503
0.611612776,15.52661283,0.000285003,0.002399385
0.61152088,9.897052399,0.000936375,0.000465479
0.611498217,1.463900087,0.000149022,0.000766479
0.61149377,29.28920272,0.000672744,0.003397035
0.61128184,11.18619111,0.000919496,0.000535673
0.611273686,5.212769398,0.000686199,0.000592789
0.610901601,14.46121855,0.000361202,0.001762382
0.610576546,1.873280134,0.000104388,0.000789769
0.609465064,16.14595055,0.000409968,0.001731809
0.608956463,4.65933044,0.00046564,0.000439845
0.608386523,12.27460838,0.000579896,0.000930037
0.607955258,22.45661947,0.000180946,0.005451299
0.607727844,16.25615609,0.000337404,0.002115924
0.607700022,21.05846873,0.000301266,0.003069729
0.607584344,1.164001296,0.000154686,0.000330446
0.606863233,2.133911833,0.000611716,0.000272709
0.606185747,2.124497449,0.00043727,0.000379927
0.605949356,1.278127851,0.000347977,0.000161102
0.605743352,4.474512944,0.000148953,0.001317346
0.605549291,12.63894686,0.000147418,0.00375924
