R2all
-88.21727571
-53.97033008
-2.354508953
-88.0919245
0.826030583
-1.449756339
-2.195008772
-2.492995751
-2.126058503
-2.466458234
-0.960824649
-2.479542225
-2.485252191
0.251920073
0.842595959
-1.225755345
-2.067313802
-1.983038411
0.461525867
0.358867178
-80.44701306
-2.447376588
-14.70844633
-85.12766497
-1.582926906
0.573498592
-2.492714176
-2.421849663
-1.820147229
-68.24711457
-2.090872586
-3.327819041
-2.456494093
-2.455366564
-2.486360865
-2.396849065
0.603527108
-0.549120506
-26.89595342
-2.288715847
0.844412899
-2.380985423
-2.478948172
-83.31917972
-2.490549367
0.305829153
0.679765594
-7.447750422
-86.39284032
-2.495484288
-10.85216127
-2.184427027
-2.460754818
-0.228373193
-2.473309079
-77.87681141
-2.39807658
-89.4845724
-0.600289831
-2.464176492
-2.20187397
-2.293548471
-88.95113259
-2.469848464
-1.553576855
-2.390436958
-86.83655467
-2.474030862
-55.05359168
-2.495031098
-64.20886245
-2.356209963
-0.131573705
-15.0616939
-14.36013273
-2.248860169
-47.87981843
-1.72625468
-15.78298457
-0.514596032
-68.66923236
-32.45629855
-67.81949706
-18.06487721
-2.478645983
-89.23123884
-16.15102503
0.077000459
-1.563450762
-25.93361877
-30.89828613
-2.44803438
-0.372360612
-2.404010114
-2.262883154
-1.079291103
-1.300398842
-0.905227902
-18.86455021
-2.487810073
-2.473672082
-4.26548185
-0.247784072
-2.072125896
-1.666214568
-52.32857321
-1.959684655
-89.80829069
0.859813295
-2.64189986
0.105244032
-2.491362902
-2.488962646
-2.488203118
-2.394351782
-2.482577134
-89.43045522
-89.63984519
-84.30944493
-86.3249065
0.44478561
-78.1369367
-2.485022529
-2.347510484
-2.47104165
-2.367599317
-0.732870727
-10.27723011
-2.459725713
-0.319481484
-89.76150534
-2.493672628
-89.89877178
-2.230984558
-0.979557325
-2.047550269
-2.492279095
-2.47643093
0.296122901
-2.488396336
-2.491980682
-1.701016175
-2.245961676
-2.462743414
-1.734506279
-1.513168375
0.870535257
-2.23707387
-2.490880462
-1.382892771
-88.37771495
-2.340191657
-2.150541999
-2.166008848
0.504000304
-2.495372979
-85.65140026
-2.495594315
-2.359555883
0.646620948
-26.41276247
-2.451211932
-81.41750912
-85.48431014
-1.805257767
-36.73606964
-56.1265133
-2.260140031
-7.682322821
-6.991755145
-89.4029407
-2.326569941
-89.51117979
-59.78424887
-2.484555628
-2.489509943
-2.446711761
-2.305172037
-3.780479221
-2.032172273
0.798829278
-0.53189835
-2.412833833
-8.412763229
-63.73503049
-1.275925018
0.341296579
-52.87788032
-2.483088899
-2.257366377
-89.01583228
-80.84905696
0.735587952
-45.6348216
-88.67734889
-2.300600066
-2.362827799
-1.533556496
-2.463226771
-2.493134269
-2.336407691
-66.50428066
-2.467335189
-24.52115223
-1.883592835
-88.85132786
-38.37924308
0.086717263
-1.876822881
-35.11200829
-2.495260124
-2.298275429
-0.799520416
-71.08344768
-2.486786892
-1.348136934
-2.151510726
-2.480969455
-69.08578818
0.58755458
-70.30158545
-2.405157833
-60.79708909
0.87160181
-1.460562187
-2.470648473
-2.485703241
-0.812692298
-1.766722384
-0.843937126
-2.494556729
0.334766626
-2.352788557
-22.25377619
-87.06818669
-89.7377157
-89.26066042
-0.617175852
-2.419924956
-89.5635116
-2.484077902
0.769534085
-85.30989967
-2.492425875
-2.268280123
-88.53093582
-1.611473291
-2.441109651
-2.468613268
-2.437340052
-83.18121614
-37.82960099
-2.386513457
-84.7375628
-89.92076316
-88.71293194
-81.77436644
0.39364516
-1.120478958
0.873211214
0.410836933
-86.89582879
-2.026938032
-0.080569127
-11.14679118
-2.495146549
-2.486144152
-2.180822605
-2.493803276
-1.427856801
-88.29842601
-64.67789796
-1.924753316
-2.162204317
0.510704696
-2.487610016
-10.56231524
-1.160732834
-0.994115311
-1.405569889
-1.523408848
-90.08807497
-83.03981537
-0.765088985
-0.950132805
-62.77337974
-2.474385693
-1.506289047
-13.34474961
0.027741498
0.873403624
-2.448684402
-2.46176051
-2.45182593
-1.827481799
-89.96401292
-76.49221321
-51.22454081
-84.63428202
-88.78290736
-84.42030002
-84.07960441
-3.475187794
-71.84204415
-0.246691173
-2.424656154
-11.44622558
-2.453626592
-0.391375422
-89.17140133
-1.22168842
-2.311842952
-4.100144953
0.068165792
-2.416954524
-0.006190489
-79.35653742
-20.94761247
0.699961777
0.780845437
0.371765712
-1.863077184
-2.429990705
-0.647899011
-1.606637216
-86.71508779
-2.251726569
-31.41443454
0.834794495
-86.04017121
-1.051313784
-2.475764695
-2.406291501
-0.46222409
-83.71331291
-2.441838232
-6.340058587
-0.716619159
-82.43809087
-1.856099851
-1.834743819
-2.475083023
-86.77631827
0.779739421
-82.59411556
-84.52855224
0.81605655
-31.93380539
-2.370692065
0.533285408
-73.63556544
-1.742678289
-72.21254917
0.213762079
-2.357892331
-88.9182355
0.178998808
0.751810378
-0.337545338
-0.373494614
0.863734778
-88.33829963
-81.59809311
-1.630065196
-2.455933575
-0.437885783
-90.12760364
0.23378869
-2.486996204
-2.22476007
-89.58924123
-1.849052343
-1.28821253
-2.243031682
-2.494914764
-2.291145444
-50.11426749
-81.946417
-2.369154108
-78.88466059
-62.28576936
-1.717922621
-4.784052074
-2.467766239
-2.484318425
-2.389185621
-2.208592055
-88.56816306
-1.26353568
-76.19819122
-59.27207211
-50.67010885
-2.445358817
-2.345711441
-56.65874187
-78.39158146
-28.86777834
-75.59275011
-2.400490273
-2.479246809
-71.46566841
-18.46229402
-87.82726624
-1.200055637
-1.941527274
-2.435771362
-2.052569604
-2.487203133
-87.28623507
-2.444670531
-2.438873619
-72.5771665
-1.481887506
-2.449326972
-80.02575995
-2.43252434
-85.21979418
-20.52152187
-1.790070746
0.632530989
-88.17598457
-2.476099526
-2.488587401
-2.422795806
-1.573233532
-2.439627528
-2.481517528
-1.620812782
-2.463704255
-2.490038678
-2.385154724
-2.334483724
-1.896928616
-1.045214831
-27.38312498
-2.472570386
-2.278723837
-2.482053352
-46.75803802
-5.529767744
-84.19590599
-3.043404413
-9.996882131
-1.238451094
-2.492855742
-2.401677003
-77.06303343
-54.51318423
0.542530649
-2.081598668
-89.9852758
0.793712572
-1.492408304
-16.90186642
-6.55303539
-12.05958799
0.872860313
0.40715472
-58.23684096
-85.88934951
0.04959457
-2.493540342
-29.87603406
-75.28127437
-0.828364306
-88.49328415
-2.470250798
-2.491829064
-1.971482297
-73.97652668
-0.964896503
0.012411717
0.255799895
-2.382390901
-2.458137682
-2.254561789
-85.96550584
-5.726180482
0.849459442
-88.74811519
-1.037169398
-2.395607559
-0.301361682
-40.59399638
-89.11021322
-87.44178051
-69.90201293
-90.04764809
-89.20148649
-78.64080312
-87.87273737
-83.58514125
-2.138497108
-2.494796951
-2.453033209
-1.675039869
-2.409618189
-4.60739086
-2.154471142
-36.19243024
-2.320398599
-33.51025385
-0.667305752
-1.797701904
-2.477402012
-2.906266753
-2.489329736
-1.758785665
-75.89838
-0.061987332
-1.965613873
-0.264963805
-2.443270432
-66.05532256
-5.149008497
0.588635547
-85.81164936
-2.466012256
-89.87653088
-2.471430634
-2.36443575
-1.815824269
-2.005445233
-87.63953999
-1.471272292
-28.36911529
-90.02709066
0.868008729
-2.480122845
-86.65283129
-2.276155853
-2.494434873
-8.66526618
-87.59107939
0.427886467
-1.750771275
-2.490715971
-63.25650276
-0.07650721
-2.49167552
-16.52398707
-88.00584067
-82.7463531
-2.375202757
-2.41070209
-2.480690403
-2.270934306
-2.309644137
-0.650685112
-2.443974684
-0.575614113
-1.543612738
-2.330571003
-86.25571742
-2.425570671
-2.332538198
-1.639230801
-2.427368752
-73.28868277
-83.83839283
-11.75048465
-0.935266496
-8.164794048
-57.71403979
0.872262193
-2.493406494
-2.44037275
-1.782364153
-42.82823152
-2.462254833
-2.460243152
-20.10014001
-2.491203945
0.805515123
-88.98366315
-77.61115166
-2.146569965
-2.48800774
-0.023415053
0.160623892
-40.03814109
-2.169772528
-86.5895166
0.618162633
-89.85403885
0.855273655
-2.373716106
-1.92910799
-2.399290144
-0.188652936
-2.187992261
-67.38644046
-61.29750862
0.72464888
-2.191519739
-27.87420465
-2.010902622
-74.31157018
-9.721246491
-2.198460139
0.323614816
-72.93587949
-2.492570719
-24.98775093
-2.095436469
-87.78122337
-0.283188155
-87.91764828
-41.70922647
-88.45520219
-87.73459693
-0.683835681
0.69959416
-2.393082054
-2.45243295
-89.53749137
0.1699738
0.766886985
-82.11432943
-77.33990985
-2.472941813
-86.11339754
-83.96046174
-89.61468542
-84.83846815
-3.183906679
-4.434548991
-2.442558426
-89.1409779
-2.489864613
-34.57545873
-8.922334507
-0.479757178
-61.7937748
0.215587206
-21.81377828
-46.19653725
-2.488776222
-6.770254803
-2.469441515
-15.41987274
-1.408711079
0.838127375
-66.94801026
0.660420953
-82.27819112
-0.309006666
-2.494311698
-85.03344633
-43.38879823
-2.302898732
-87.54197585
-4.964576869
-0.17317692
-1.312483871
-2.286258931
-87.49221516
-2.487407855
-1.9476419
-2.482316776
-1.212956872
0.123740909
-1.35982122
-2.454793233
0.636299463
-1.683781579
-22.69832991
-2.062450733
-2.493271263
-2.495703273
-51.77741179
-89.34697981
-2.221596652
-48.43979413
-2.372212237
-0.566260496
-2.265596571
-1.903496283
-2.489688339
-2.446039005
-2.434166292
-2.485479001
-89.7136576
-88.8173105
0.478098357
-87.33880981
-80.65039858
0.56112625
-1.64831061
-1.977290109
0.687103632
0.855408967
0.658677191
-2.205251487
0.031008226
-0.874783713
-2.49038138
-86.52510389
-2.281263097
-2.415941723
0.287947022
0.19732193
-1.953694201
-0.426938974
-13.67828924
-2.483340489
0.558126839
-2.476758277
-87.12390869
-85.73234988
-57.18796589
-2.514578737
-13.01612108
-1.008570037
-2.479834338
-23.14739266
0.86701946
0.758908151
-14.01674846
-85.56874014
-1.093124208
-37.2818347
-0.117683717
-2.475425756
0.712481194
-74.96393078
-2.491519928
-17.2846506
-1.313859192
-1.324468529
-88.0491405
-2.283774885
-89.68932827
-2.158358631
-2.378126677
-1.774581618
-89.31852733
-2.478340317
-88.6049701
-2.489147344
-70.69540951
-1.935349337
-5.92667262
0.142202672
-2.428252483
-2.086260285
-0.583317474
-2.450590882
-2.484790552
-42.26832672
0.864660541
-76.78048246
-81.23253229
-89.28975536
-2.493932617
-2.434973228
-17.67232465
-89.07910417
-38.93063375
-0.154707544
-49.55716943
-2.379564181
-2.418946018
-69.49673195
-1.890294419
-2.121822564
-2.316168504
-1.709510042
-2.099952244
-0.191613032
-0.505623275
-1.988727615
-2.492130845
-45.07304333
-2.376672862
-88.41668082
-44.51134917
-2.134395187
-7.921325446
-2.438111331
0.37631933
-1.173943753
-2.218398461
0.816279192
-65.14204711
-2.366026161
-1.134000559
-0.633974755
-1.336352719
-0.497215107
-80.23882647
0.736451611
-2.414917683
-25.45859464
-2.458673064
-24.05885637
-2.494186698
-89.9425095
-2.417955888
-2.130249181
-0.890056413
-0.409191197
-2.478031163
-2.391797685
-2.491043425
-0.355550402
-2.173495687
-83.45379241
-41.15107116
-2.431689187
-79.80773983
-1.692439984
-19.2716269
-2.77244689
-85.39805077
0.823932401
-1.916432502
-90.06797542
-1.416762077
-2.426474713
-2.39049886
-2.402850188
-2.21189668
-0.13620884
-2.483834936
-1.106853262
-2.469029618
-39.48364485
-2.465561089
-0.700273918
-12.69239275
0.850134202
-2.481244877
-30.38545533
-2.48283456
-1.502835235
-9.450295662
0.789509433
0.494494442
-9.184001328
-47.31918195
-53.42518062
-88.64136295
-88.13420396
0.673919255
-1.371406425
-2.314017824
-2.338310369
0.440968054
0.860468247
-29.37011241
-1.022921523
-2.057535898
-2.351048802
-12.37355268
-2.436560071
-2.477081914
-19.68349987
-2.457596036
-87.68737281
0.718191971
0.807683522
-2.449962545
-6.131285328
-1.994357949
-1.999930384
-89.6647258
-2.423731263
-2.480408176
-89.04764391
-3.93849188
-2.477718325
-1.841933846
-74.64070155
-87.17880777
-2.322478822
-2.407412896
-88.88496953
-88.25808816
-2.021648616
-1.922802571
-2.471814885
-2.461260573
-82.8948898
0.269975094
0.612602132
-87.39065022
-65.60121637
-1.657305008
-86.45955789
-55.59141675
-86.95417394
-0.920298244
-2.227889142
-21.3783766
-2.457047306
0.747875947
-7.217573451
-2.459202521
-2.361200763
-90.10795086
-2.113214104
-2.466899733
-2.295925093
-2.342052337
-2.48358909
-89.37511596
-0.444617165
-1.147418451
-0.21001282
0.831294894
-5.337390874
-2.177178992
-89.45766517
-2.324535568
-58.75622715
-43.94988586
-90.00630094
-2.215165153
-1.251044338
-2.34928988
-2.387856892
-1.709800515
-2.240069176
-79.12321791
-87.96201252
-2.037352094
-2.464643293
-2.486575174
-2.273559469
-1.869984591
-2.108840405
-1.132154829
-87.23290841
-2.016303794
-2.472194903
-2.429126301
-2.318295175
-2.454213098
-2.234045691
-2.474736361
-32.98181732
-89.78502858
-2.117541257
-2.142555173
-2.307420409
-2.420892752
-2.481787037
-2.411773976
-2.433349924
-0.749027538
-2.430844762
-81.04307468
-1.59253109
-89.83129319
-2.26942983
-1.065354312
-2.076887389
-2.49467757
-23.60091831
-0.04339417
-0.859410641
-2.468192025
-2.485924934
-60.29262748
-2.490211215
-1.602046308
-2.383780947
-86.18522893
0.869648275
-1.438854812
-2.104419903
0.124398859
-1.812739457
-0.024793806
-0.878940605
-79.58468814
-1.909997223
-2.036633692
-2.413881438
-2.343892232
-84.9370707
-0.72252074
-3.626059469
-35.65103824
0.473238749
-2.04247796
-1.394280609
-2.46510492
-0.781054025
-1.187051318
0.526719917
-0.796921875
-2.408521861
-0.099136033
-2.328581504
-2.49406033
-34.04150362
-87.01161895
-48.99896373
