k2
-301248469.4
-277517535.7
-4.17158E+11
-23989017185
-11.06932356
-3359.806486
-5.202665218
-6.66583E+11
-1.955172285
-4.44066E+11
-28694544.57
-7.34815E+11
-654586445.4
-2.221473749
-1.482326013
-1.643367448
-2270432357
-2.46857E+11
-1041697.548
-15387617745
-61528.33818
-0.777828509
0.485897791
-55614602.61
-10191413.38
-4.21654E+11
-1107616926
-4750866388
-84062742.22
-7.23466E+11
-1481.783507
-1451892.631
-6.95564E+11
-71262472.53
-31517.53505
-342.1825241
-25560.62405
-7226.041684
-36502124469
-43.86291924
-1.861202666
-340666770.8
-5.7937E+11
-18301858289
-4529.517345
-6.4753E+11
-358.1566883
-6.90046E+11
-7948237.671
-6432410289
-999341.9731
0.576893034
-45927.83459
-26.56040197
-49931.75121
-18968584.58
-418022026.3
-2488.666606
0.734085669
-1.30108E+11
-687746.9029
-1.402564518
-1.766819228
-9380999.379
-4.75114E+11
-1.58118E+11
-70.30576321
-6363.400094
-28.13443501
-2.007135073
-19872.32676
-1.737583013
-214784.0543
-33859215.66
-1.02836E+11
-2.312422947
-1.10583E+11
-7.28104E+11
-1.054586934
-5.83233E+11
-767.8918479
0.776519786
-834964438.1
-187.1872318
-31170250.04
-5.39277E+11
-614.9912125
-33.34042955
0.633513807
-747305.5087
-14795675.18
-19770401.37
-1.225442568
-7196274902
0.827900876
-4340.621037
-2.157922995
-105.0011883
-253668.4561
-2.273614707
-74267651.03
-79706104635
-5.55618E+11
-147.5472226
-1.272855638
-73563619171
-6.63494E+11
-919722.075
0.841261481
-24316707.02
-52062.19441
-2291534.334
-1.64768E+11
-80662387.26
-449.3047747
-0.71822895
-5.67614E+11
-140.6231257
-14343704644
-57961364.08
-1045.130623
-2.366225854
-905318747.5
-2.80038E+11
-7.16263E+11
-16.40507422
-2555019462
-35.24943253
-60608523453
-1720446601
-0.058871354
-2.400925123
-75805.87873
-14.44094497
-312.2457844
-3.67679E+11
-1392877.711
-981477537.9
-1.48428E+11
-85910.97105
-1.78511E+11
-1063901814
-2763506403
-4.52984E+11
-2.227166066
-582476.6499
-6.058E+11
-245355500.2
-607180.0387
-191720720.9
-2.75815E+11
-23330754.23
0.547296526
0.081063359
-11175347104
-9666130403
-2819602.312
-2.357417471
-2.0973213
-1.33061E+11
-6.09455E+11
-2198427.826
-0.334053042
-10395605897
-5.26782E+11
-8.335955639
-6678171502
-1.898089191
-10024761626
-2.304393762
-3629486798
-10570.66573
-2.354360176
-54283.15882
-0.836043891
-716908.7505
-0.433964673
-2.04529631
0.868104286
-882321.0027
-223908.4091
-9715.002657
-739386025
-2.036027417
-2.360413576
0.185615713
-2.88542E+11
-216897168
-0.536204709
-3.8115E+11
-58910616482
-3.76656E+11
-101502.4082
-1.944178887
-75571019499
-3.294007295
-153956.196
-99154037.23
-189577.8632
-135875.6191
-37261.94325
-5.87068E+11
-1.339247185
-1021876377
-71595972822
-2.121158955
-2.33465927
-247.8998447
-1.691723742
-12445662767
-1.226847092
-2873788613
-7.30373E+11
-4159.497737
-1.443095464
-90.49207088
0.861511636
-14197.1708
-1.130573445
-2.338110928
-147677.3222
-2.238217988
-32486964.17
-556257217.1
-5.63641E+11
-1229827.057
-13846098475
-197633.5424
-65611120.4
-603451047
-1.85597E+11
-435488.9062
-22538.81552
0.812570604
-2.14364594
0.605659496
-215.5414178
0.421146103
-243333.8842
-11584980721
-1300.427268
-225998818.5
0.686150216
-2.351240207
-4.61868E+11
-4935676271
-25.06119983
-95145290.97
-16106.83991
0.288752267
-41638723.78
-62955384.95
-6.40906E+11
-5.94651E+11
-5.47495E+11
-2.316317718
-30224.86036
-17461090.32
-4449076.864
-43905199937
-3819.314066
-41311770100
-2383.910762
-3506.576486
-32865.1974
-11.84777676
-1.675882311
-48042064521
-134.0014731
-6460765.347
-1.501453303
-2.38798E+11
-6.44235E+11
-4.83883E+11
-7751707272
0.356155754
-4931.971883
-2.2828533
-3928752.486
-1.659767197
-2.323877107
-3.63198E+11
-42243.71174
-1249564640
-2.191260434
0.046072602
-93382.83175
-1.752331521
-2.209744836
-2.394298341
-1.880758858
-48.81983336
-0.197727263
-3491547599
-2.215667336
-1.574836809
-681731171.3
-1644352.198
-1.71567E+11
-26415210
-472527924.8
-4833671.791
-876.6468287
-55625786059
-1409213897
-6.13079E+11
0.847583119
-5531728865
-2.97119E+11
-384442.6755
-20277313466
-6195145602
-493301.7048
-52486268770
-126996752.4
-14807.33899
-3358625555
-132341487.6
-64151.39395
-1.848446839
-514227.8641
-1.707281363
-130332.4487
-6.27255E+11
-1.976548276
-97879113358
-5602.704616
-119913.6707
-1.54849E+11
-2.026579563
-4.371916551
-5705380.8
-6.98271E+11
-628506586.2
-5.654992653
0.150869658
-6.50792E+11
-47888.13796
-2.422029323
0.082222451
-107683438.8
-2283.486363
-39951750.67
-2.016949948
-1.381794266
-2097972174
-0.657269381
-2988289209
-7.49368E+11
0.178612413
-470.0239429
-13050.68867
-3.991239878
-2.384808813
-7.51324E+11
-62343943850
-801828548
-6198473.854
-2.287335799
-0.531470109
-6.81508E+11
-35734.92059
-206030.7752
-4400728878
-1.51619E+11
-99.94426621
-38853.8952
-1.932977156
-167324.0979
-19.74969274
-6.69638E+11
-87605990.47
-12897487166
-4726.519805
-1.05377E+11
-5.141E+11
-2.34805686
-1.822222575
-29211215393
-4.88247E+11
-1.15518198
-1.00337E+11
-64117238430
-20.98078031
0.60179105
-1714011.011
-3.27631E+11
-562.4512971
-1862297.684
-45228951.26
-1.07959E+11
-0.093748267
-5146.233852
0.692459637
-1281940.086
-264441.1077
-6926.363839
-2.420300855
-5946823.241
-5.01249E+11
-28984.93493
-88463460864
-24798665802
-32168602364
-25631928411
-174436.1707
-40513.52392
0.266959416
-2.377167357
-869443495.9
-1.626672363
-7625611.904
-5.35134E+11
-2657297032
-2489733.366
-2.253993756
-778989.4913
-2023400.82
-2.71612E+11
-1336259.354
-42592356667
-169451524.7
-4.08158E+11
-12536780.28
-2388580.938
-3.05763E+11
-4.92597E+11
-1.986937227
0.220204136
-54.26368356
-0.807110142
-8928.011784
-312295.1268
-2187.215483
-2182557185
-6.54019E+11
0.852512929
-3.14469E+11
-12512.38516
0.347672502
-125014.8583
-0.85659813
-1.92819E+11
-0.466747096
-0.626293702
-6.63956316
-8558.536027
-7.36988E+11
-3.85648E+11
-9313.276133
-1.034659292
-7.13794E+11
-17519.4904
0.660372226
-7538.54098
-7.08756E+11
-3.45343E+11
-2.072060151
-69667809340
-6.78593E+11
-1.68149E+11
-3.18843E+11
-16073286.29
-0.690646674
-0.563389122
-5473733.806
-41.55410116
-1.295332565
-1.80874649
-6.16671E+11
-672.2471399
-149756840.8
-66.79432547
-534044655.9
-9000269.272
-2.129212749
-2.089062697
-369742569
-392.264379
-659770.0306
-2.1145E+11
-4572622123
-1.75021E+11
-2.50925E+11
-2.136295941
-8984105489
-1.360690845
-49128104.18
-916.1105078
-115020.1044
-18940503909
-6.30717E+11
-162.3559715
-0.400911286
-13364163285
-25344275.92
-68378582.63
0.454236207
-2.080643582
-2.369045039
-5.75479E+11
-34270.18286
-3.58723E+11
-1.429595477
-1547.552602
-162615870.9
-17081740760
-5745059872
-7.53249E+11
0.813233699
-5.59642E+11
-3193136.224
-1.82036E+11
0.322618127
-5038252.315
-0.232091984
-2.150854621
-838.8341175
-1513405.494
-709983027.2
-19055.1069
-51201710.29
-26654.83563
-12.6678998
-588.1563314
-4.96931E+11
-160501.3575
-374.8404146
-56598.47592
-417762.7762
-1.96481E+11
-67778846271
-958706.7538
-2.55016E+11
0.487754615
-271.963682
-1.27196E+11
-6.20231E+11
-2006.462198
-2.248839272
-116943613.5
-2.11336706
-2.12880136
-1200379344
-812015.1622
-1.921564121
-0.687917035
-1.795023283
-7.39129E+11
-3.40899E+11
-38845402297
-266357175.9
-205.6701288
-1358.330777
-2.178317298
-12028101.74
-6.6037E+11
0.859083174
-143712047.1
0.729801345
-7316070.648
-14857402103
-1.13248E+11
-3921119023
