Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,507.15,41.09,1
1,2,0,172.44,281.63,2
1,3,0,491.14,179.06,3
1,4,0,157.78,113.86,4
1,5,0,393.91,184.31,5
1,6,0,144.76,114.12,6
1,7,0,404.6,184.92,7
1,8,0,479.56,177.54,8
1,9,0,185.8,283.36,9
2,1,1,508,38,1
2,2,0,155.12,280.68,2
2,3,0,474.24,178.17,3
2,4,0,139.53,113.43,4
2,5,0,377.38,183.77,5
2,6,0,129.16,113.6,6
2,7,0,390.41,183.01,7
2,8,0,460.93,175.32,8
2,9,0,168.55,281.46,9
2,10,0,454.37,185.62,10
3,1,1,516.13,44.722,1
3,2,0,161.23,280.59,2
3,3,0,480.94,178.07,3
3,4,0,146.18,113.61,4
3,5,0,383.59,183.34,5
3,6,0,135.82,113.76,6
3,7,0,398.04,182.22,7
3,8,0,467.94,174.81,8
3,9,0,176.53,281.22,9
3,10,0,461.81,187.01,10
4,1,1,507.3,38.302,1
4,2,0,163.86,282.76,2
4,3,0,484.41,181.07,3
4,4,1,150.3,116.55,4
4,5,0,385.89,186.11,5
4,6,0,138.47,116.28,6
4,7,0,399.71,186.35,7
4,8,0,470.43,177.49,8
4,9,0,179.2,284.43,9
4,10,0,464.37,189.52,10
4,11,0,394.24,175.97,11
5,1,1,508.02,37.977,1
5,2,0,161.05,282.65,2
5,3,0,481.86,180.78,3
5,4,0,145.57,117.24,4
5,5,0,385.28,187.32,5
5,6,0,135.18,116.1,6
5,7,0,398.04,186.59,7
5,8,0,467.23,178.01,8
5,9,0,176.59,284.46,9
5,10,0,461.81,190.09,10
5,11,1,392.81,174.81,11
6,1,1,515.98,48.541,1
6,2,1,166.98,281.4,2
6,3,-1,487.52,180.54,3
6,4,-1,153.76,114.08,4
6,5,-1,388.94,185.07,5
6,6,-1,141.65,114.77,6
6,7,-1,403.94,184.81,7
6,8,-1,474.14,176.44,8
6,9,1,181.83,282.69,9
6,10,-1,467.01,187.31,10
6,11,1,399.46,173.74,11
7,1,1,508,38,1
7,2,-1,182.4,281.16,2
7,3,-1,503.14,178.2,3
7,4,-1,170.52,113.11,4
7,5,1,404.58,183.14,5
7,6,-1,156.5,113.16,6
7,7,-1,419.11,184.65,7
7,8,-1,490.19,175.44,8
7,9,-1,198.34,282.32,9
7,10,1,482.89,186.52,10
7,11,1,414.73,172.96,11
8,1,1,497.91,29.603,1
8,2,-1,176.78,277.49,2
8,3,-1,497.22,173.35,3
8,4,-1,163.47,108.61,4
8,5,-1,398.51,179.29,5
8,6,-1,150.74,108.32,6
8,7,-1,413.32,179.63,7
8,8,-1,484.33,172.35,8
8,9,-1,193.27,278.93,9
