R2all,0.317908324401431,0.8376701587479194,0.1708067677920474,0.6936668572485611,-1.172352185313755,0.35273815313523393,-0.9374233826654852,-12.82049525493241,0.7844192558137842,0.1589470714733897,-0.4248927351173619,0.6354676325873501,0.7868870269125082,-0.8476670992104025,-25.616209656213776,0.3874050511491086,0.1426228878973974,-0.8603820335696868,-2.0473380663883343,-1.965170453642083,-0.19555366727440804,0.8162787369851238,-0.35437549222453724,-0.9672823340466223,0.7682407803995741,-0.14361995364479418,0.5097016737565678,0.3034633399666935,0.6426030660904405,-1.8251137749944895,-1.5717201446195506,0.14034542530204608,-1.308979736324936,0.12149384640749561,-1.9546355831775335,-19.8398761742121,-1.0634626914051037,0.215432595320605,0.7699893166583194,-63.64282990335231,-1.0079154387850853,0.671190547410105,0.18820268390048778,0.5799580089381708,-12.3987936556355,0.3144437545771771,-1.072882261837731,0.30897624225345255,-1.5741739283680714,-111.44845480331978,-0.20774767228144575,-0.7555362925522744,0.6645261513851364,-2.420901915104884,-33.64824694686464,0.7195432267631153,-0.6243324900969138,-3.2846123095032222,0.2359950383824687,0.45064520757245485,-0.9720743966488259,-0.11974901131776106,-46.638681994263365,-1.6341957320926777,-9.107293180564186,-6.813350162625534,0.5269448624136801,-0.6460770242187199,0.8573765581343704,-0.8996689199447776,0.8012014941574983,-0.8989215952505727,-1.1261077476896881,0.1561245433180406,-0.5790207881290923,-9.87533196049395,-1.850532733018921,-1.1541916464923374,0.5364617917935462,-10.496414293167097,-14.157824826367861,0.5762165726997025,-7.44094313701004,-0.41371496487540416,0.8058000226490103,-7.047922462833737,0.6560769477807644,0.3914555550960419,0.7504319759153616,0.33439355024597484,0.6386656774535672,-0.4704695441734321,-36.617906115279574,0.7767540810954598,0.7494883211106509,-1.5124429693802228,-6.530103651981279,0.47450915580820496,-2.1429566123230535,0.12638406975492822,-1.5496475574852782,0.7471148175740767,-0.7437692964707805,-1.1949296231799105,-1.1639839736745428,-0.7167527883212066,-0.34261368455203756,0.13754207932897666,0.6483167164192827,-1.7296697164408426,-1.0198048563990048,0.5550141427584154,0.26730672254617693,-34.06676388720778,-0.0008631703065700158,0.14068352970235543,0.21179304146796518,-0.7439564024615064,-21.039730858579738,0.7371580446167838,-0.3397045326462218,0.7813465435537968,-0.9397986843490533,-1.6902864905602812,0.808072520918026,-0.05447124013403282,0.8539284010105428,-2.711051285070034,0.7102054601715715,-0.6815485677993902,0.6065088147886769,-0.477097749844944,-1.450637206234882,-1.6623546108767866,0.6431603296376016,-0.18603245725936235,-1.6344761359048245,-8.077931485940512,-1.602753138795597,-2.033999360676163,-11.580568431310828,-1.152068092464015,-1.5381443772647656,0.5148338704814948,-0.16562893164825043,-0.6015667539727676,-0.7545544476783332,-2.890884044216182,0.5210375180643027,-0.5372787794880167,-1.4535209509085156,0.2888489377526323,-0.3011822485027351,-0.2912108101905526,-1.2758047387659506,0.7983320008906643,-5.657493745443515,0.5465951406559612,0.7925423634738124,0.8527751324967341,-1.86789813835503,-7.187938251613124,-1.185832548003427,-1.2905290787919004,0.8192279225080639,-33.100797856630884,-23.366726181542973,-0.4819884157747789,0.7716351381772129,0.46751336489298634,-0.6990519768579733,-4.559480614144973,-0.2225530235641977,0.28867747999321025,0.6356027066826855,-2.0633694234176945,-0.21245637600126965,-0.6417477381099805,0.510003978798717,0.8206829270412487,-4.914222627339935,-29.4643239345002,-10.645887236792754,-0.029054934468328852,-0.03060268285269352,-2.0346017293048284,-0.3514701733686201,-0.8924743183493582,-2.9770187025681025,-0.7598164388688804,-1.6194706419375304,0.7926920616345348,0.7681308516984312,0.6413562806605131,-0.9287027435984885,0.7814152574371669,-2.0420604014944317,-0.2832451309652455,0.6577874591063191,-4.2629092929030685,-0.2588004436840583,-0.13845427396398025,-0.5268743879639703,-1.0608821033508558,-0.7312293224007462,-0.9889729261007241,-1.8513401344742917,-7.352522088756787,0.3228894147960556,0.7307446859939364,-1.1886218411106246,-2.171886195794007,-1.2533071134539093,-1.0392847253483195,0.0075716887497429,-1.332732016706104,-0.003144533916551673,0.8251076874140687,0.4206144644104426,-1.423096098279725,0.7958419679523094,0.5297883053805088,-0.9332316734037096,0.3866717695466193,0.8173594299533908,-1.184183801047757,-0.04324174220790766,-2.414169113802032,0.39956697861450685,-1.5161013725796466,-0.07209051168799685,-1.760349108910301,0.6093232733265311,0.04454231404535203,0.378455207671722,-1.5139933309108375,-0.6363195316106336,-1.7070659730648807,0.48524041993239264,-0.38730886181407276,-1.4083320963233295,0.12601872001061143,0.25073518478181533,-0.5950583737687272,0.6541083707177194,0.49544574829452404,0.4297084150440659,-1.8351356567750443,0.8056917434891135,-1.4650696161631762,-1.511086119373271,-23.716417142840992,-15.143227935678269,0.0905029942907214,-20.286754477304445,0.780476070253653,-1.7055228120102273,0.5950817999328897,-0.43400068236394684,-1.619913171938752,-1.4128890596184616,0.7907361394425798,0.7961417218918543,-8.467846795678941,-2.1523403972147768,0.6824523045072725,0.5590702663677537,0.6999282323179505,0.6934878476325835,0.37608383816256974,-0.06344996484938648,-2.264016400357185,-0.06251281451649282,-2.0464572602397357,0.10906879026255001,-0.7042612073831158,0.763569935118679,-0.874387548207846,0.7882638798248703,-1.9666880235199358,0.09170623713422577,0.7456399794670266,-0.8881345180828384,0.036614739292383236,-1.0930040557451632,0.8304045465738259,-5.537886813457004,-0.08721258482862404,0.8351495030811432,-0.17089351698181865,0.6605851860917881,-0.003933559445293167,-1.555572059779379,-30.524510565799535,0.33872491753124034,0.49226956021011614,0.6668230410957052,0.06118881150824995,-0.5188641753267189,0.7990009647723304,0.6129983267084191,-0.07021674992541316,-0.199672458644649,-1.0212546397554534,0.8091963316381249,-1.5233275923048968,-0.2813330323396961,-1.4712365646356753,-0.021820231144903612,0.7960924787907865,0.7287454204145473,0.4710588199141037,0.5629373728520477,-0.39668819256874355,0.6477890324676261,0.2686110164282335,-0.0048652761246874565,-14.13447192690085,0.36552215300313495,0.40247357470007783,-1.4989262457673465,0.6023277635086582,-3.496347428199077,0.5100663740172162,0.287109684636368,0.7931249167719245,-0.41325546333258156,0.7000897070164904,0.8210544249347487,-1.9175769436562842,-0.9843653465581719,-0.05031268693029367,0.8073853491435976,0.7774897961871279,0.8352532547653618,0.834370831436689,0.3450182608284862,-1.2840249067422667,0.8536072490499945,-0.8984888157661464,-0.8377947726189556,0.7820324617143743,-0.25501233611165874,-1.63031891195592,0.28590035926768287,0.8186076713728689,0.43379685460170103,-0.9221273639042222,-1.016044046341917,-0.3655928977178631,0.6515377981138117,0.565689311549996,-3.339184504941512,-0.9257915673227806,-1.1749121663522275,0.6421338367490361,0.3643534033729674,-1.3847824145785537,-0.928407575107911,-0.488309788955406,-16.7754758045845,-20.44537558850573,0.4999770998419145,-1.5088584101507734,-2.452318446003527,-1.7222739359549393,0.5944723501989861,-20.586038220155885,0.41224651436390636,0.19654844450049558,-21.967804324212953,-0.5387729618007207,-0.8795541585054123,-62.03894317910115,0.5433182687133509,-8.412646999418197,-1.5782065050417993,-1.8608628630544048,0.8474234511182399,0.7328244428684763,0.8466929939200466,-0.8380152211785823,-0.39466054003529316,0.4655225408574504,-38.45834580896407,-4.370421528375601,-0.0461523707978988,-0.8892828022774675,-0.676487009741578,-0.5839302518719336,-0.7507149135119968,-4.2504764082903606,0.3376813926276566,-0.30346069863229364,-0.8722183378590609,-0.2487701010974923,-1.2108210586076376,0.7622418012877189,0.7973400248556701,-42.43714493727645,-2.5827368887397295,0.8464681603352164,-0.473127007221414,-1.4528609898166676,0.6450063016224896,0.5570704866878333,0.18310140395256136,-0.9408565480546827,0.1799783445134232,-0.08515996817573335,-6.572777552179884,0.7699979830168264,-0.40722376504284896,-2.6435119943248777,-0.6490420102026238,0.7965850483185529,-1.2275433164733354,0.006497102446494152,0.20895766829274331,-0.772231105292714,0.5234944728110221,0.10151373235756334,-1.6068734302301473,-20.238760848515508,0.8544120413739463,-1.2954045706802417,-0.5976066746636062,-3.105190933742046,-1.9702912257061835,-0.6582384726538546,-1.2674243530003153,-1.2840831654123903,-0.8372451413647897,0.7962304405919148,-1.2143059107674552,-0.7833356939453029,-2.105943917173873,-0.512761513155231,-1.1665843319886164,-1.7916061405634776,-0.13019883079628336,0.8334017884208447,-0.4851303449887383,0.4583902968575937,-0.0013473116627562565,-1.72166393875164,-1.3290528030575772,-0.8043093028409907,-0.043136085251357814,-1.5068380371342638,-0.1265644725019084,-1.345854950577865,-1.641674573157669,-71.15847476089296,-1.6889189252252645,-0.8635471376803663,-0.749016337490156,-0.6594174719239188,0.6017580529649635,-0.28810497454778994,0.22919963630579887,0.7184970260867785,-0.29261846888865395,-3.153160931518447,0.7115030936594,-0.7074920070220028,-0.19314383974401084,0.8506271078240961,-25.693567752892623,0.01513556040018027,-0.12999676604355992,-5.987599587548192,0.8367229978238557,-0.2957941220158551,0.21034140885647024,0.825247903775469,-0.21932153847922842,-0.2594235282708863,-1.3032345001682093,0.8517831171372314,-1.8643635977238437,0.600934038553514,0.6042967100311591,0.833104588369523,-0.6841553743383355,0.822763750985978,-1.73157303838834,-0.6364636430543429,-1.482577103280565,0.13796654654921559,-0.28170494466401386,0.49514069635627755,0.6068211399364027,-22.51957571393446,0.20399406481080762,0.8067163954753864,-1.2009795930552514,-9.178923210930456,0.04337181974864612,-1.142254147985109,-1.2972279879527,-0.7981398318838906,-0.19877244784958936,-0.716976946041086,0.6514067499845078,0.403674473314516,-0.28450568269783383,-17.463918861707242,0.6635577163860678,0.8013179724560648,-1.2066936429049488,-1.330923275294369,0.43210511671340657,0.01858586171414378,0.136520253300208,-0.12670569986037394,-0.31073740832282803,-1.3783666907336092,-1.2006485739705162,-0.4036635923788987,0.7311701318252187,0.8542893540197727,-0.9523077686751793,0.369043328428979,-8.68697949106022,0.6453328321758387,0.7103461525885324,-0.5716246191713246,-1.5223333710606295,0.5387350661274743,0.6769023644076023,0.5153225242624483,0.13143497568830953,-1.9755021294036577,0.34055643577903394,0.381420553677451,0.15602663166633746,-0.8387478364058543,0.4399206014812278,0.09774465074973537,0.8292544442225175,0.06378342556754724,-0.42369960927823036,-12.845197772901587,0.7938656580049501,-2.4012395840018033,-0.023017328192347586,-0.3759180551660144,-0.6794027395572118,0.44702919069995917,-5.201203130832515,-1.2826183477942066,-1.3452279336979878,0.05111632106513009,-0.3310871192510465,-1.679097193116915,-0.47686882737341074,-10.646137142988811,-0.7777627123790429,-0.7984618436131927,-4.742869451340932,0.8391586519256771,0.6184425307466537,0.01752439760107738,0.8568804090383335,0.1544767306293876,-5.0605864947795345,0.07730033511191381,-1.774811373774253,0.7828976870163004,-1.7397267650591175,-0.46390115668229304,0.41965518493311804,-0.3333736025467,0.6460264981188725,0.7713795597571771,0.21525211480291373,-18.060678512347334,0.5141985644085898,-1.8124136923685747,-1.823998836159869,0.02116323289438793,0.34692660872640224,0.8251899839946291,-0.0882326096013557,0.7893809028421481,-0.9078061866178813,-0.6314503505838946,-9.563059228514767,0.8112860282996845,-1.227632802166744,-6.0755008068214185,-0.8873087390608769,0.24774466281629592,0.8042047988329944,0.6664178194026968,-2.2791110837174644,0.40098354849544693,0.7895619624317339,-0.8212060752812613,-3.3551407826272337,-0.7504500409403454,-0.040335479824120446,0.6810609167742379,-1.6834315611798658,0.41757293452948097,-0.12232123128894279,-0.6987128868345167,0.6852007495649147,0.3258752004296449,-1.449139993140574,-6.434150283364374,-0.8025871197094241,0.4172083091250184,0.2482866205395461,-1.9118963602935488,0.8100337898872508,-2.0407489092689652,0.8156698397974,-1.7612309492059497,0.37318589796018886,-1.3858714933659853,0.6439223906471279,-7.759054598501729,0.8558635534859083,0.5648001327941294,0.7376152428690459,0.3980218967531912,-0.5158460626458419,0.5642937740540477,0.8581525621607355,-0.5586212280359653,-10.449054256409589,0.2635943917993886,-2.1715820649867688,0.35386856266585165,0.6603886183866302,-31.878859562034414,-0.47084450259727273,0.2535985151445509,-1.8749167889359213,-1.2479981673597162,-0.672101399178209,-1.6468748780518627,0.5410178908858787,-2.147936332773128,-1.1964446092002348,-11.544889150807174,-0.6112923237092538,-2.0802031897913387,0.6966938443151778,-7.232855106998734,-1.099157400955177,0.6916684371288916,0.8111773311697165,0.7945954530370837,0.8091059393364295,-0.39615866460383975,-0.7992823117416255,-0.06546799422806648,-1.1328672832729696,-1.5528862335163827,-0.13595319723085142,-0.12460941724830099,0.6492649533718526,-1.1377657465603233,0.8215473766128459,0.11703016674823108,-0.5522280140649105,-0.9125075548471056,-0.16604736107086748,0.263357379801056,0.8524991956807618,-137.5171310313452,-1.0136904709428345,-3.079506599356801,0.8434552222504548,-0.5222327194362872,-1.312154199080367,-5.456368117730722,0.8169717044452198,-0.5866939444571615,-4.778088104391577,-0.9855379151556936,0.46810428286912387,0.46506930577172767,-0.16875176169497652,0.7778042659304796,-0.23479544958224796,-1.6227534894842521,-6.608822180253766,0.858582828134089,-1.704548416779851,-0.04752614997802218,-3.4339172549125143,-0.45891328773360285,-10.826132835453432,0.6930026408888037,0.24875175605924005,0.10712833706806757,0.7715080229862192,0.8591222220625538,-27.684503983758095,-16.860095655316055,-0.43649262966546454,-0.29641700603985655,-1.2413909914609715,0.3555532881459451,-0.5623092000427878,-1.3713129138365474,-0.9620164394584585,0.2887223212017743,-14.99893352257419,-0.4606013953924133,-0.53177806339773,0.0050670446643130695,-0.18023359831644337,-0.7341355851659104,0.8085040913692351,-0.8559501483966023,0.789230698033561,-0.49062405937203457,-0.8610205577157435,0.13984429761452177,0.152946281690163,0.6769824309995545,0.2644638316768514,0.7502793415604517,0.35613360205126254,-7.252393271283333,0.7292956358440437,-0.17988991186651204,-1.0005947414530048,-1.5853131242208391,0.716222783685188,-29.81686387502085,0.7006380378324386,-10.589389141315424,0.7355585184734715,0.17834306370327968,-0.0988777723848675,0.6683718542217736,0.07560353320304647,0.4586360116629016,-0.16802631757428332,-1.0561854757960183,-5.2951548523435585,-34.36052027223754,-1.1295633973807222,-1.2046591405084084,-11.948803705584925,-0.7863295248629907,0.7843104811808395,0.38357110063738187,-6.851945945591579,0.8565080461365012,0.0920007574718712,-0.03333208820455891,-1.390753483224111,-0.0022679126768785363,0.6792157727316271,-1.2786567500473711,0.8163588130524657,0.8290525020568067,0.5770551362631823,-0.11110764050259214,0.3482800514077439,0.8517692109821022,-1.5178399050697489,0.43288620944368683,-0.33201653764315586,-1.1815672695118402,-0.1913749363622954,-1.9874381094464924,-5.431558828675412,0.21047537178884546,0.3569726634937126,-8.842430379096365,-0.41452194632467454,-26.212596244120682,-0.20906635207194446,-1.2140504548459732,0.28428368726101816,0.7236594349759189,-1.5766278450386446,-0.398609329051844,0.03188605014228252,0.8086614410323129,0.7573133493627311,0.3243231362062775,0.7226300585328904,0.6641026199448627,0.805220606764563,0.4638831588599367,-0.3500171395931466,-0.6901715934256358,0.799427074012734,-1.3393227476786134,-1.4019621447178938,-11.50731896959764,0.8427357527498336,0.05051673836776216,-0.32848419156975894,-0.45053823416184957,0.5424459930534709,0.7536917515733308,-1.1103636222851114,0.2248712942482164,-1.6534900689404042,-0.3216978822926928,0.8132536665440215,0.6310409841582828,-1.1942097683966866,0.17755970443187707,-1.146146445438358,-1.154424046312537,-1.3807078797691306,-1.6060209815077497,-13.999213320204953,0.4676724875507309,0.1445763367286178,-5.5564908262375114,-1.1743131263171507,0.6882574719468413,-1.935954977152595,-2.1507281505852847,-1.0529929373313642,-4.369890329001738,-0.5742004362924635,0.8399683407561465,0.4188535447924786,0.6558987794007121,0.6075550416183224,0.330027619563682,0.7780165436014783,0.8389857316155243,-24.3518228807919,0.805131085893928,-0.07600696869815105,-0.36237644567716587,0.7321330475317728,0.31447180583925394,-1.189213206266038,-0.2664990657565043,0.7245383880420408,0.5967320799262575,-1.4426743132097415,-0.3991414614806319,-1.098492616857817,-0.8619920561834589,-3.5218102992498386,-0.723823996364463,0.612627885067039,0.2594744573476283,-1.9823245273459285,-4.407175156778027,-1.6712279415813613,-0.7818456944305467,-2.0123886172102874,-0.010145573362074334,-2.8543510950946707,0.3897911215131121,0.7770079541990774,-6.262649661491955,-0.49538081798752875,-0.41234259696047726,-1.4509762020251546,0.7536442156955034,0.7681192846771923,0.14677945024721017,-0.9520891210873756,0.7972195637919137,0.4896544592368841,0.6042609976414487,0.4767217749421474,-1.7981463094042218,-0.4704573070857274,-1.1103703884686342,0.6138440529560819,-1.852532826777078,0.7716436231431005,0.7699771832931253,0.8376639622494085,-30.074242138084113,-0.11132063228207834,-0.9050936360325812,-0.6890281384204351,-15.920563028461423,-0.9545889395254643,0.31506711982537705,0.8391114368188703,0.8373403770174306,-0.6279858320469129,0.1767791584759686,0.33851994393118734,0.7956235045168891,-0.758628932806682,-24.679683305115034,-4.807397203768548,-2.5362906123550406,-5.673650394640137,0.6683979522201213,-1.050302405935109,-0.8110953172090811,0.4272486992121678,0.7343112199776008,-0.9614360718871995,-1.976628742483832,0.6091374520930348,0.5208638122567303,-5.217319822945518,0.7921864774978129,-0.9624395630330895,-8.966985324162408,0.04857511034736173,-15.134198374099789,-1.5534227194211905,0.6175155889439358,0.45513899974394156,-0.8934876011165755,0.7838649576471877,-1.7211978629599671,-0.9019450838282135,-11.372295917708277,-7.342732348161826,-3.6514242232271545,0.6030432188661383,-0.47586231489017017,-1.4814153675088035,0.16164073631374598,0.8404085029848164,0.8458976922669021,-6.138747311897108,-0.5708679750225751,0.3002962640681389,0.5593941875597903,0.7983072355149693,0.7362979526611277,-8.698391753863147,0.8562585648740626,-0.5098299458090558,-3.329136925684338,-0.49998357135502425,-3.309557552509932,-1.0593195418601136,0.7859954078103369,0.31956585607027976,0.814232449936454,-0.7009391211084322,-0.2160070127069964,0.26326722508864064,0.6760370660073419,-1.3312208162867867,0.6065974204837872,0.2225613713051563,-7.769453868191745,-0.4075627249027669,-1.4073877862682473,-0.9443042667408379,-25.921851403531107,-1.9176835546499582,-0.3660175939241339,0.836079545478922,0.1875783872795881,-0.13575345520986004,-0.4358262472417114,0.063238900005673,-0.686859008138963,-1.0571667311194388,0.7999647344779002,-1.3590779033321376,-0.7438708024995915,0.23066420000389032,-26.272920426071757,-1.0745511114069375,0.6467239928224575,-0.8562936635721305,0.7956304230487894,0.8517203551163771,0.5163349401549585,-2.049404797141921,0.7819746987626695,-1.2903479998019813,0.5821851149435662,0.7260752747432603,0.5683819171575069,0.799227849319367,0.7814941133528741,-4.091984729782229,-1.1286519118398868,0.26348312715831423,-1.0243681370715079,0.552939515941475,0.8314075587335533,-0.3903626565149829,0.7607729842147227,-7.80157232114844,-1.5871374929842874,-0.3670830557310987,-1.010294482674031

