cib1 50,cib1 100,cib1 50,cib1 100
0.040815387,0.050044184,0.042316584,0.045234267
0.040841736,0.050076492,0.042338121,0.045256033
0.040868089,0.050108804,0.042359665,0.045277805
0.040894446,0.050141121,0.042381214,0.045299582
0.040920807,0.050173443,0.042402769,0.045321365
0.040947171,0.05020577,0.042424329,0.045343153
0.04097354,0.050238101,0.042445895,0.045364946
0.040999912,0.050270436,0.042467467,0.045386746
0.041026288,0.050302777,0.042489045,0.04540855
0.041052668,0.050335122,0.042510628,0.04543036
0.041079052,0.050367472,0.042532217,0.045452176
0.04110544,0.050399827,0.042553812,0.045473997
0.041131832,0.050432187,0.042575412,0.045495823
0.041158227,0.050464551,0.042597018,0.045517655
0.041184626,0.05049692,0.04261863,0.045539493
0.04121103,0.050529294,0.042640247,0.045561335
0.041237437,0.050561673,0.04266187,0.045583184
0.041263848,0.050594056,0.042683499,0.045605038
0.041290263,0.050626444,0.042705134,0.045626897
0.041316682,0.050658838,0.042726774,0.045648762
0.041343105,0.050691235,0.04274842,0.045670632
0.041369532,0.050723638,0.042770071,0.045692508
0.041395963,0.050756046,0.042791728,0.04571439
0.041422397,0.050788458,0.042813391,0.045736277
0.041448836,0.050820875,0.04283506,0.045758169
0.041475278,0.050853297,0.042856734,0.045780067
0.041501725,0.050885724,0.042878414,0.04580197
0.041528175,0.050918155,0.0429001,0.045823879
0.041554629,0.050950591,0.042921791,0.045845793
0.041581087,0.050983032,0.042943488,0.045867713
0.041607549,0.051015478,0.04296519,0.045889639
0.041634015,0.051047929,0.042986899,0.04591157
0.041660485,0.051080384,0.043008612,0.045933506
0.041686958,0.051112844,0.043030332,0.045955448
0.041713435,0.051145309,0.043052057,0.045977395
0.041739917,0.051177778,0.043073788,0.045999348
0.041766402,0.051210252,0.043095525,0.046021307
0.04179289,0.051242731,0.043117267,0.046043271
0.041819383,0.051275214,0.043139015,0.04606524
0.041845879,0.051307702,0.043160768,0.046087215
0.041872379,0.051340194,0.043182527,0.046109196
0.041898882,0.051372691,0.043204292,0.046131182
0.04192539,0.051405192,0.043226062,0.046153173
0.041951901,0.051437698,0.043247838,0.04617517
0.041978415,0.051470208,0.04326962,0.046197173
0.042004933,0.051502723,0.043291407,0.046219181
0.042031455,0.051535242,0.0433132,0.046241195
0.04205798,0.051567765,0.043334999,0.046263214
0.042084509,0.051600293,0.043356803,0.046285239
0.042111041,0.051632825,0.043378613,0.046307269
0.042137577,0.051665362,0.043400428,0.046329305
0.042164116,0.051697902,0.04342225,0.046351346
0.042190659,0.051730447,0.043444076,0.046373393
0.042217206,0.051762997,0.043465909,0.046395445
0.042243756,0.051795551,0.043487747,0.046417503
0.042270309,0.051828109,0.04350959,0.046439567
0.042296866,0.051860671,0.04353144,0.046461636
0.042323427,0.051893238,0.043553294,0.04648371
0.042349991,0.051925809,0.043575155,0.04650579
0.042376559,0.051958385,0.043597021,0.046527876
0.04240313,0.051990964,0.043618893,0.046549967
0.042429705,0.052023549,0.04364077,0.046572064
0.042456284,0.052056137,0.043662653,0.046594166
0.042482866,0.05208873,0.043684541,0.046616274
0.042509451,0.052121328,0.043706436,0.046638388
0.04253604,0.05215393,0.043728335,0.046660507
0.042562633,0.052186536,0.043750241,0.046682631
0.04258923,0.052219147,0.043772152,0.046704761
0.04261583,0.052251762,0.043794068,0.046726897
0.042642434,0.052284382,0.04381599,0.046749038
0.042669041,0.052317006,0.043837918,0.046771185
0.042695652,0.052349635,0.043859851,0.046793337
0.042722267,0.052382268,0.04388179,0.046815495
0.042748885,0.052414906,0.043903735,0.046837658
0.042775507,0.052447548,0.043925685,0.046859827
0.042802133,0.052480194,0.043947641,0.046882002
0.042828763,0.052512846,0.043969602,0.046904182
0.042855396,0.052545501,0.043991569,0.046926367
0.042882033,0.052578162,0.044013541,0.046948559
0.042908673,0.052610827,0.044035519,0.046970756
0.042935318,0.052643496,0.044057503,0.046992958
0.042961966,0.05267617,0.044079492,0.047015166
0.042988617,0.052708848,0.044101487,0.04703738
0.043015273,0.052741532,0.044123487,0.047059599
0.043041932,0.052774219,0.044145493,0.047081823
0.043068595,0.052806911,0.044167505,0.047104054
0.043095261,0.052839608,0.044189522,0.047126289
0.043121931,0.052872309,0.044211544,0.047148531
0.043148605,0.052905015,0.044233572,0.047170778
0.043175283,0.052937725,0.044255606,0.047193031
0.043201964,0.05297044,0.044277645,0.047215289
0.043228649,0.053003159,0.04429969,0.047237553
0.043255337,0.053035882,0.044321741,0.047259822
0.043282029,0.05306861,0.044343797,0.047282097
0.043308725,0.053101343,0.044365858,0.047304377
0.043335425,0.05313408,0.044387925,0.047326664
0.043362127,0.053166821,0.044409998,0.047348955
0.043388834,0.053199567,0.044432076,0.047371253
0.043415544,0.053232317,0.04445416,0.047393556
0.043442257,0.053265071,0.044476249,0.047415864
0.043468975,0.05329783,0.044498344,0.047438178
0.043495695,0.053330593,0.044520444,0.047460498
0.043522419,0.05336336,0.04454255,0.047482823
0.043549146,0.053396131,0.044564661,0.047505154
0.043575877,0.053428907,0.044586778,0.047527491
0.043602611,0.053461686,0.044608901,0.047549833
0.043629349,0.05349447,0.044631029,0.047572181
0.04365609,0.053527258,0.044653162,0.047594534
0.043682834,0.05356005,0.044675301,0.047616893
0.043709581,0.053592846,0.044697446,0.047639257
0.043736332,0.053625646,0.044719596,0.047661628
0.043763087,0.05365845,0.044741752,0.047684003
0.043789844,0.053691258,0.044763913,0.047706385
0.043816605,0.053724071,0.04478608,0.047728772
0.043843369,0.053756887,0.044808252,0.047751164
0.043870137,0.053789708,0.04483043,0.047773563
0.043896907,0.053822532,0.044852613,0.047795967
0.043923682,0.053855361,0.044874802,0.047818376
0.043950459,0.053888194,0.044896996,0.047840791
0.04397724,0.05392103,0.044919196,0.047863212
0.044004024,0.053953871,0.044941401,0.047885638
0.044030812,0.053986716,0.044963612,0.04790807
0.044057602,0.054019566,0.044985828,0.047930508
0.044084397,0.054052419,0.04500805,0.047952951
0.044111194,0.054085277,0.045030277,0.0479754
0.044137996,0.054118138,0.04505251,0.047997854
0.0441648,0.054151004,0.045074748,0.048020315
0.044191608,0.054183874,0.045096992,0.04804278
0.044218419,0.054216749,0.045119241,0.048065252
0.044245234,0.054249627,0.045141496,0.048087729
0.044272052,0.05428251,0.045163756,0.048110211
0.044298874,0.054315397,0.045186022,0.0481327
0.044325699,0.054348288,0.045208293,0.048155194
0.044352528,0.054381183,0.045230569,0.048177693
0.04437936,0.054414083,0.045252852,0.048200198
0.044406195,0.054446987,0.045275139,0.048222709
0.044433034,0.054479895,0.045297432,0.048245226
0.044459877,0.054512808,0.045319731,0.048267748
0.044486723,0.054545724,0.045342035,0.048290276
0.044513572,0.054578646,0.045364344,0.048312809
0.044540425,0.054611571,0.045386659,0.048335348
0.044567282,0.054644501,0.04540898,0.048357893
0.044594142,0.054677435,0.045431306,0.048380443
0.044621005,0.054710373,0.045453637,0.048402999
0.044647872,0.054743315,0.045475974,0.048425561
0.044674743,0.054776262,0.045498316,0.048448128
0.044701617,0.054809213,0.045520664,0.048470701
0.044728494,0.054842168,0.045543017,0.04849328
0.044755375,0.054875128,0.045565376,0.048515864
0.04478226,0.054908092,0.04558774,0.048538454
0.044809148,0.05494106,0.04561011,0.04856105
0.044836039,0.054974032,0.045632485,0.048583651
0.044862934,0.055007009,0.045654865,0.048606258
0.044889832,0.05503999,0.045677251,0.048628871
0.044916733,0.055072974,0.045699642,0.048651489
0.044943638,0.055105964,0.045722039,0.048674113
0.044970546,0.055138957,0.045744441,0.048696743
0.044997458,0.055171954,0.045766849,0.048719378
0.045024373,0.055204955,0.045789262,0.048742019
0.045051292,0.055237961,0.045811681,0.048764666
0.045078213,0.05527097,0.045834105,0.048787318
0.045105138,0.055303984,0.045856534,0.048809976
0.045132066,0.055337001,0.045878969,0.04883264
0.045158997,0.055370023,0.045901409,0.048855309
0.045185932,0.055403048,0.045923855,0.048877984
0.04521287,0.055436077,0.045946306,0.048900665
0.045239811,0.055469111,0.045968762,0.048923351
0.045266755,0.055502148,0.045991224,0.048946043
0.045293702,0.055535188,0.046013692,0.048968741
0.045320652,0.055568233,0.046036164,0.048991444
0.045347605,0.055601281,0.046058642,0.049014153
0.045374562,0.055634334,0.046081126,0.049036868
0.045401522,0.05566739,0.046103615,0.049059589
0.045428484,0.05570045,0.046126109,0.049082315
0.04545545,0.055733514,0.046148609,0.049105047
0.045482419,0.055766581,0.046171114,0.049127784
0.045509391,0.055799653,0.046193625,0.049150528
0.045536367,0.055832728,0.046216141,0.049173277
0.045563345,0.055865807,0.046238662,0.049196031
0.045590326,0.05589889,0.046261189,0.049218792
0.045617311,0.055931977,0.046283721,0.049241558
0.045644299,0.055965067,0.046306258,0.049264329
0.04567129,0.055998162,0.046328801,0.049287107
0.045698284,0.05603126,0.04635135,0.04930989
0.045725281,0.056064363,0.046373903,0.049332679
0.045752282,0.056097469,0.046396462,0.049355473
0.045779286,0.056130579,0.046419027,0.049378273
0.045806293,0.056163693,0.046441597,0.049401079
0.045833303,0.056196812,0.046464172,0.049423891
0.045860316,0.056229934,0.046486752,0.049446708
0.045887333,0.05626306,0.046509338,0.049469531
0.045914353,0.05629619,0.04653193,0.04949236
0.045941376,0.056329324,0.046554526,0.049515195
0.045968402,0.056362462,0.046577128,0.049538035
0.045995432,0.056395604,0.046599736,0.049560881
0.046022465,0.05642875,0.046622348,0.049583732
0.046049501,0.0564619,0.046644967,0.04960659
0.046076541,0.056495054,0.04666759,0.049629453
0.046103584,0.056528212,0.046690219,0.049652322
0.04613063,0.056561374,0.046712853,0.049675196
0.046157679,0.056594541,0.046735493,0.049698076
0.046184732,0.056627711,0.046758137,0.049720962
0.046211788,0.056660885,0.046780788,0.049743854
0.046238847,0.056694064,0.046803443,0.049766751
0.04626591,0.056727246,0.046826104,0.049789654
0.046292976,0.056760432,0.04684877,0.049812563
0.046320045,0.056793623,0.046871442,0.049835478
0.046347117,0.056826817,0.046894119,0.049858398
0.046374193,0.056860016,0.046916801,0.049881324
0.046401272,0.056893218,0.046939489,0.049904256
0.046428354,0.056926425,0.046962182,0.049927193
0.04645544,0.056959635,0.04698488,0.049950137
0.046482529,0.05699285,0.047007583,0.049973086
0.046509621,0.057026068,0.047030292,0.04999604
0.046536716,0.05705929,0.047053006,0.050019001
0.046563814,0.057092516,0.047075726,0.050041967
0.046590916,0.057125747,0.047098451,0.050064939
0.04661802,0.057158981,0.047121181,0.050087916
0.046645128,0.057192218,0.047143916,0.0501109
0.046672239,0.05722546,0.047166657,0.050133889
0.046699353,0.057258705,0.047189403,0.050156884
0.04672647,0.057291955,0.047212155,0.050179884
0.04675359,0.057325208,0.047234911,0.050202891
0.046780713,0.057358464,0.047257673,0.050225903
0.046807839,0.057391724,0.047280441,0.050248921
0.046834968,0.057424988,0.047303213,0.050271944
0.046862101,0.057458256,0.047325991,0.050294974
0.046889236,0.057491527,0.047348774,0.050318009
0.046916374,0.057524802,0.047371563,0.05034105
0.046943514,0.05755808,0.047394357,0.050364096
0.046970658,0.057591362,0.047417156,0.050387149
0.046997805,0.057624648,0.04743996,0.050410207
0.047024954,0.057657937,0.04746277,0.050433271
0.047052107,0.057691229,0.047485585,0.05045634
0.047079263,0.057724526,0.047508405,0.050479416
0.047106421,0.057757825,0.04753123,0.050502497
0.047133582,0.057791129,0.047554061,0.050525584
0.047160746,0.057824436,0.047576897,0.050548677
0.047187914,0.057857747,0.047599738,0.050571775
0.047215084,0.057891061,0.047622585,0.050594879
0.047242257,0.057924379,0.047645437,0.050617989
0.047269433,0.0579577,0.047668294,0.050641105
0.047296612,0.057991025,0.047691156,0.050664226
0.047323794,0.058024354,0.047714024,0.050687354
0.047350979,0.058057686,0.047736897,0.050710487
0.047378167,0.058091022,0.047759775,0.050733626
0.047405358,0.058124362,0.047782658,0.05075677
0.047432552,0.058157706,0.047805547,0.050779921
0.047459749,0.058191053,0.047828441,0.050803077
0.047486949,0.058224404,0.04785134,0.050826239
0.047514152,0.058257759,0.047874244,0.050849406
0.047541358,0.058291117,0.047897154,0.05087258
0.047568567,0.058324479,0.047920069,0.050895759
0.047595779,0.058357845,0.047942989,0.050918944
0.047622995,0.058391215,0.047965914,0.050942135
0.047650213,0.058424588,0.047988845,0.050965332
0.047677435,0.058457965,0.048011781,0.050988534
0.047704659,0.058491346,0.048034722,0.051011742
0.047731887,0.058524731,0.048057668,0.051034956
0.047759118,0.05855812,0.048080619,0.051058176
0.047786352,0.058591512,0.048103576,0.051081401
0.047813589,0.058624908,0.048126538,0.051104633
0.047840829,0.058658308,0.048149505,0.05112787
0.047868072,0.058691712,0.048172478,0.051151113
0.047895318,0.05872512,0.048195455,0.051174361
0.047922567,0.058758531,0.048218438,0.051197616
0.04794982,0.058791946,0.048241426,0.051220876
0.047977075,0.058825365,0.048264419,0.051244142
0.048004334,0.058858788,0.048287418,0.051267414
0.048031596,0.058892214,0.048310421,0.051290692
0.04805886,0.058925645,0.04833343,0.051313975
0.048086128,0.058959079,0.048356444,0.051337265
0.048113399,0.058992516,0.048379463,0.05136056
0.048140673,0.059025958,0.048402488,0.051383861
0.04816795,0.059059403,0.048425517,0.051407167
0.04819523,0.059092852,0.048448552,0.05143048
0.048222512,0.059126304,0.048471592,0.051453798
0.048249798,0.05915976,0.048494637,0.051477122
0.048277087,0.05919322,0.048517688,0.051500452
0.048304379,0.059226683,0.048540743,0.051523788
0.048331673,0.05926015,0.048563804,0.051547129
0.048358971,0.05929362,0.04858687,0.051570477
0.048386271,0.059327094,0.048609941,0.05159383
0.048413574,0.059360571,0.048633017,0.051617189
0.04844088,0.059394052,0.048656099,0.051640554
0.048468188,0.059427536,0.048679185,0.051663924
0.0484955,0.059461023,0.048702277,0.0516873
0.048522814,0.059494514,0.048725374,0.051710683
0.048550131,0.059528009,0.048748476,0.051734071
0.048577451,0.059561506,0.048771583,0.051757465
0.048604773,0.059595007,0.048794696,0.051780864
0.048632098,0.059628511,0.048817813,0.05180427
0.048659426,0.059662019,0.048840936,0.051827681
0.048686756,0.05969553,0.048864064,0.051851098
0.04871409,0.059729044,0.048887197,0.051874521
0.048741426,0.059762562,0.048910335,0.05189795
0.048768764,0.059796083,0.048933478,0.051921385
0.048796106,0.059829607,0.048956627,0.051944825
0.04882345,0.059863135,0.04897978,0.051968271
0.048850797,0.059896666,0.049002939,0.051991723
0.048878147,0.0599302,0.049026103,0.052015181
0.048905499,0.059963738,0.049049272,0.052038645
0.048932855,0.059997279,0.049072446,0.052062115
0.048960213,0.060030824,0.049095625,0.05208559
0.048987574,0.060064372,0.04911881,0.052109071
0.049014937,0.060097924,0.049141999,0.052132558
0.049042304,0.060131479,0.049165194,0.052156051
0.049069673,0.060165037,0.049188394,0.05217955
0.049097045,0.060198599,0.049211598,0.052203055
0.04912442,0.060232164,0.049234808,0.052226565
0.049151798,0.060265733,0.049258023,0.052250082
0.049179179,0.060299306,0.049281244,0.052273604
0.049206562,0.060332882,0.049304469,0.052297132
0.049233948,0.060366461,0.049327699,0.052320665
0.049261338,0.060400044,0.049350935,0.052344205
0.04928873,0.060433631,0.049374175,0.052367751
0.049316125,0.060467221,0.049397421,0.052391302
0.049343523,0.060500814,0.049420672,0.052414859
0.049370924,0.060534411,0.049443928,0.052438422
0.049398328,0.060568012,0.049467189,0.052461991
0.049425734,0.060601616,0.049490455,0.052485566
0.049453144,0.060635224,0.049513726,0.052509146
0.049480556,0.060668836,0.049537002,0.052532733
0.049507972,0.060702451,0.049560284,0.052556325
0.04953539,0.060736069,0.04958357,0.052579923
0.049562811,0.060769691,0.049606862,0.052603527
0.049590236,0.060803317,0.049630158,0.052627137
0.049617663,0.060836946,0.04965346,0.052650753
0.049645092,0.060870579,0.049676767,0.052674375
0.049672525,0.060904215,0.049700078,0.052698002
0.049699961,0.060937855,0.049723395,0.052721635
0.049727399,0.060971498,0.049746717,0.052745275
0.049754841,0.061005145,0.049770044,0.05276892
0.049782285,0.061038795,0.049793376,0.05279257
0.049809732,0.061072449,0.049816713,0.052816227
0.049837182,0.061106106,0.049840055,0.05283989
0.049864634,0.061139767,0.049863403,0.052863558
0.04989209,0.061173431,0.049886755,0.052887233
0.049919548,0.061207098,0.049910112,0.052910913
0.049947009,0.061240769,0.049933475,0.052934599
0.049974472,0.061274443,0.049956842,0.052958291
0.050001938,0.06130812,0.049980214,0.052981989
0.050029407,0.061341801,0.050003592,0.053005693
0.050056879,0.061375485,0.050026974,0.053029402
0.050084353,0.061409172,0.050050362,0.053053118
0.05011183,0.061442862,0.050073754,0.053076839
0.050139309,0.061476555,0.050097152,0.053100566
0.050166791,0.061510252,0.050120555,0.053124299
0.050194275,0.061543951,0.050143962,0.053148038
0.050221762,0.061577654,0.050167375,0.053171783
0.050249252,0.06161136,0.050190793,0.053195534
0.050276744,0.061645069,0.050214215,0.05321929
0.050304238,0.061678781,0.050237643,0.053243053
0.050331736,0.061712496,0.050261076,0.053266821
0.050359235,0.061746214,0.050284514,0.053290595
0.050386737,0.061779936,0.050307956,0.053314376
0.050414242,0.06181366,0.050331404,0.053338162
0.050441749,0.061847388,0.050354857,0.053361954
0.050469259,0.061881119,0.050378315,0.053385751
0.050496772,0.061914853,0.050401777,0.053409555
0.050524287,0.06194859,0.050425245,0.053433365
0.050551804,0.06198233,0.050448718,0.05345718
0.050579324,0.062016073,0.050472196,0.053481001
0.050606847,0.06204982,0.050495678,0.053504829
0.050634372,0.06208357,0.050519166,0.053528662
0.0506619,0.062117323,0.050542659,0.053552501
0.050689431,0.062151079,0.050566156,0.053576346
0.050716964,0.062184838,0.050589659,0.053600197
0.0507445,0.062218601,0.050613167,0.053624053
0.050772039,0.062252367,0.050636679,0.053647916
0.05079958,0.062286136,0.050660197,0.053671784
0.050827124,0.062319909,0.050683719,0.053695659
0.05085467,0.062353684,0.050707247,0.053719539
0.050882219,0.062387463,0.050730779,0.053743425
0.050909771,0.062421246,0.050754317,0.053767317
0.050937326,0.062455031,0.050777859,0.053791216
0.050964883,0.06248882,0.050801407,0.053815119
0.050992443,0.062522613,0.050824959,0.053839029
0.051020006,0.062556408,0.050848516,0.053862945
0.051047572,0.062590207,0.050872078,0.053886867
0.05107514,0.06262401,0.050895646,0.053910794
0.051102711,0.062657815,0.050919218,0.053934728
0.051130284,0.062691624,0.050942795,0.053958667
0.051157861,0.062725437,0.050966377,0.053982612
0.05118544,0.062759252,0.050989964,0.054006563
0.051213022,0.062793071,0.051013556,0.054030521
0.051240606,0.062826894,0.051037152,0.054054484
0.051268193,0.062860719,0.051060754,0.054078453
0.051295783,0.062894548,0.051084361,0.054102427
0.051323376,0.062928381,0.051107972,0.054126408
0.051350971,0.062962216,0.051131589,0.054150395
0.051378569,0.062996055,0.05115521,0.054174387
0.05140617,0.063029897,0.051178837,0.054198386
0.051433773,0.063063743,0.051202468,0.05422239
0.051461379,0.063097591,0.051226104,0.054246401
0.051488988,0.063131443,0.051249745,0.054270417
0.051516599,0.063165298,0.051273391,0.054294439
0.051544212,0.063199156,0.051297042,0.054318467
0.051571829,0.063233017,0.051320698,0.054342501
0.051599448,0.063266882,0.051344358,0.054366541
0.051627069,0.063300749,0.051368024,0.054390587
0.051654693,0.06333462,0.051391695,0.054414639
0.051682319,0.063368493,0.05141537,0.054438697
0.051709948,0.06340237,0.05143905,0.05446276
0.051737579,0.06343625,0.051462735,0.05448683
0.051765213,0.063470132,0.051486425,0.054510906
0.051792849,0.063504018,0.05151012,0.054534987
0.051820487,0.063537906,0.05153382,0.054559074
0.051848128,0.063571797,0.051557525,0.054583168
0.051875771,0.063605692,0.051581234,0.054607267
0.051903417,0.063639589,0.051604949,0.054631372
0.051931064,0.063673489,0.051628668,0.054655483
0.051958715,0.063707392,0.051652392,0.0546796
0.051986367,0.063741297,0.051676121,0.054703723
0.052014022,0.063775206,0.051699855,0.054727852
0.052041679,0.063809117,0.051723594,0.054751987
0.052069339,0.063843032,0.051747338,0.054776128
0.052097001,0.063876949,0.051771086,0.054800275
0.052124665,0.063910869,0.05179484,0.054824427
0.052152332,0.063944792,0.051818598,0.054848586
0.052180001,0.063978719,0.051842361,0.054872751
0.052207673,0.064012648,0.051866129,0.054896921
0.052235347,0.064046579,0.051889901,0.054921098
0.052263023,0.064080514,0.051913679,0.05494528
0.052290702,0.064114452,0.051937461,0.054969468
0.052318383,0.064148393,0.051961249,0.054993663
0.052346067,0.064182337,0.051985041,0.055017863
0.052373753,0.064216284,0.052008838,0.055042069
0.052401441,0.064250234,0.052032639,0.055066281
0.052429132,0.064284187,0.052056446,0.055090499
0.052456826,0.064318143,0.052080257,0.055114723
0.052484522,0.064352102,0.052104073,0.055138953
0.05251222,0.064386064,0.052127894,0.055163189
0.052539921,0.064420029,0.05215172,0.055187431
0.052567625,0.064453997,0.052175551,0.055211679
0.052595331,0.064487969,0.052199386,0.055235933
0.05262304,0.064521943,0.052223227,0.055260193
0.052650751,0.064555921,0.052247072,0.055284458
0.052678464,0.064589901,0.052270922,0.05530873
0.052706181,0.064623885,0.052294776,0.055333008
0.052733899,0.064657872,0.052318636,0.055357291
0.052761621,0.064691862,0.0523425,0.055381581
0.052789344,0.064725855,0.052366369,0.055405876
0.052817071,0.064759851,0.052390243,0.055430178
0.0528448,0.064793851,0.052414122,0.055454485
0.052872531,0.064827853,0.052438005,0.055478799
0.052900265,0.064861859,0.052461893,0.055503118
0.052928001,0.064895867,0.052485786,0.055527443
0.05295574,0.064929879,0.052509684,0.055551775
0.052983482,0.064963894,0.052533586,0.055576112
0.053011226,0.064997912,0.052557494,0.055600455
0.053038973,0.065031933,0.052581406,0.055624804
0.053066722,0.065065957,0.052605323,0.055649159
0.053094473,0.065099984,0.052629244,0.055673521
0.053122227,0.065134014,0.052653171,0.055697888
0.053149983,0.065168047,0.052677102,0.055722261
0.053177742,0.065202083,0.052701038,0.05574664
0.053205503,0.065236122,0.052724978,0.055771025
0.053233267,0.065270164,0.052748924,0.055795416
0.053261033,0.065304209,0.052772874,0.055819813
0.053288801,0.065338256,0.052796829,0.055844216
0.053316572,0.065372307,0.052820788,0.055868625
0.053344345,0.06540636,0.052844753,0.055893039
0.05337212,0.065440416,0.052868722,0.05591746
0.053399897,0.065474475,0.052892696,0.055941887
0.053427677,0.065508537,0.052916674,0.05596632
0.053455459,0.065542601,0.052940658,0.055990759
0.053483243,0.065576668,0.052964646,0.056015204
0.053511029,0.065610738,0.052988638,0.056039654
0.053538818,0.06564481,0.053012636,0.056064111
0.053566608,0.065678885,0.053036638,0.056088574
0.053594401,0.065712963,0.053060645,0.056113042
0.053622196,0.065747043,0.053084656,0.056137517
0.053649993,0.065781126,0.053108673,0.056161998
0.053677793,0.065815212,0.053132694,0.056186484
0.053705594,0.0658493,0.05315672,0.056210977
0.053733398,0.065883391,0.05318075,0.056235476
0.053761204,0.065917485,0.053204785,0.05625998
0.053789012,0.065951582,0.053228825,0.056284491
0.053816822,0.065985681,0.05325287,0.056309008
0.053844635,0.066019783,0.053276919,0.05633353
0.05387245,0.066053887,0.053300973,0.056358059
0.053900267,0.066087994,0.053325031,0.056382593
0.053928086,0.066122104,0.053349095,0.056407134
0.053955907,0.066156217,0.053373163,0.05643168
0.053983731,0.066190333,0.053397235,0.056456233
0.054011557,0.066224451,0.053421313,0.056480791
0.054039385,0.066258572,0.053445395,0.056505356
0.054067216,0.066292696,0.053469482,0.056529926
0.054095048,0.066326823,0.053493573,0.056554503
0.054122884,0.066360953,0.053517669,0.056579085
0.054150721,0.066395085,0.05354177,0.056603674
0.054178561,0.06642922,0.053565875,0.056628268
0.054206403,0.066463359,0.053589985,0.056652869
0.054234247,0.0664975,0.0536141,0.056677475
0.054262094,0.066531644,0.053638219,0.056702088
0.054289943,0.06656579,0.053662343,0.056726706
0.054317795,0.06659994,0.053686472,0.056751331
0.054345649,0.066634093,0.053710605,0.056775961
0.054373505,0.066668248,0.053734743,0.056800598
0.054401364,0.066702406,0.053758885,0.05682524
0.054429225,0.066736568,0.053783033,0.056849889
0.054457088,0.066770732,0.053807184,0.056874544
0.054484954,0.066804899,0.053831341,0.056899204
0.054512822,0.066839069,0.053855502,0.056923871
0.054540692,0.066873242,0.053879668,0.056948543
0.054568565,0.066907417,0.053903838,0.056973222
0.05459644,0.066941596,0.053928013,0.056997906
0.054624318,0.066975778,0.053952192,0.057022597
0.054652197,0.067009962,0.053976377,0.057047293
0.05468008,0.067044149,0.054000565,0.057071996
0.054707964,0.067078339,0.054024759,0.057096705
0.054735851,0.067112532,0.054048957,0.057121419
0.05476374,0.067146728,0.054073159,0.05714614
0.054791631,0.067180927,0.054097367,0.057170866
0.054819525,0.067215128,0.054121579,0.057195599
0.054847421,0.067249332,0.054145795,0.057220338
0.054875319,0.067283539,0.054170016,0.057245082
0.054903219,0.067317748,0.054194242,0.057269833
0.054931122,0.06735196,0.054218472,0.05729459
0.054959026,0.067386175,0.054242707,0.057319353
0.054986933,0.067420393,0.054266946,0.057344121
0.055014842,0.067454613,0.05429119,0.057368896
0.055042753,0.067488836,0.054315438,0.057393677
0.055070667,0.067523061,0.054339691,0.057418464
0.055098582,0.067557289,0.054363949,0.057443256
0.055126499,0.067591519,0.054388211,0.057468055
0.055154418,0.067625752,0.054412478,0.05749286
0.05518234,0.067659987,0.05443675,0.057517671
0.055210263,0.067694224,0.054461026,0.057542488
0.055238188,0.067728465,0.054485306,0.057567311
0.055266115,0.067762707,0.054509591,0.05759214
0.055294045,0.067796952,0.054533881,0.057616975
0.055321976,0.0678312,0.054558175,0.057641816
0.055349909,0.06786545,0.054582473,0.057666663
0.055377845,0.067899702,0.054606777,0.057691516
0.055405782,0.067933957,0.054631084,0.057716375
0.055433721,0.067968214,0.054655397,0.05774124
0.055461663,0.068002474,0.054679714,0.057766111
0.055489606,0.068036737,0.054704035,0.057790988
0.055517552,0.068071001,0.054728361,0.057815872
0.055545499,0.068105269,0.054752691,0.057840761
0.055573449,0.068139539,0.054777026,0.057865656
0.0556014,0.068173811,0.054801366,0.057890557
0.055629354,0.068208086,0.05482571,0.057915465
0.05565731,0.068242364,0.054850058,0.057940378
0.055685268,0.068276644,0.054874411,0.057965297
0.055713228,0.068310926,0.054898769,0.057990223
0.05574119,0.068345212,0.054923131,0.058015154
0.055769154,0.068379499,0.054947498,0.058040092
0.055797121,0.06841379,0.054971869,0.058065035
0.055825089,0.068448083,0.054996244,0.058089985
0.05585306,0.068482379,0.055020624,0.05811494
0.055881033,0.068516677,0.055045009,0.058139902
0.055909008,0.068550978,0.055069398,0.05816487
0.055936985,0.068585282,0.055093791,0.058189843
0.055964964,0.068619589,0.05511819,0.058214823
0.055992946,0.068653898,0.055142592,0.058239809
0.056020929,0.068688209,0.055166999,0.058264801
0.056048915,0.068722524,0.05519141,0.058289799
0.056076904,0.068756841,0.055215826,0.058314803
0.056104894,0.068791161,0.055240247,0.058339813
0.056132886,0.068825483,0.055264672,0.058364829
0.056160881,0.068859809,0.055289101,0.058389851
0.056188878,0.068894137,0.055313535,0.058414879
0.056216877,0.068928467,0.055337973,0.058439913
0.056244878,0.068962801,0.055362416,0.058464953
0.056272882,0.068997137,0.055386863,0.058489999
0.056300888,0.069031475,0.055411315,0.058515051
0.056328895,0.069065817,0.055435771,0.05854011
0.056356905,0.069100161,0.055460231,0.058565174
0.056384918,0.069134507,0.055484696,0.058590245
0.056412932,0.069168856,0.055509166,0.058615321
0.056440948,0.069203208,0.05553364,0.058640404
0.056468967,0.069237563,0.055558118,0.058665492
0.056496988,0.06927192,0.055582601,0.058690587
0.05652501,0.069306279,0.055607088,0.058715687
0.056553035,0.069340641,0.055631579,0.058740794
0.056581062,0.069375006,0.055656075,0.058765907
0.056609091,0.069409373,0.055680576,0.058791026
0.056637122,0.069443742,0.055705081,0.05881615
0.056665154,0.069478114,0.05572959,0.058841281
