Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,204,138,1
1,2,1,417.75,226.69,2
1,3,-1,57,248.25,3
1,4,-1,318.81,226.38,4
1,5,-1,118.6,217.06,5
1,6,-1,418.09,239.23,6
1,7,-1,387.18,208.26,7
1,8,-1,350.01,94.597,8
1,9,-1,437.82,68.02,9
1,10,-1,516.05,321.56,10
1,11,-1,526.57,355.6,11
1,12,-1,308.96,98.959,12
1,13,-1,424.54,288.08,13
1,14,-1,359.52,154.61,14
1,15,-1,126.87,197.02,15
1,16,-1,120.87,205.98,16
1,17,-1,417.12,277.31,17
1,18,-1,427.13,75.917,18
1,19,-1,428.04,59.212,19
1,20,-1,352.98,106.73,20
1,21,-1,517.64,308.73,21
1,22,-1,133.24,216.42,22
1,23,-1,396.13,197.4,23
1,24,-1,319.85,213.83,24
1,25,-1,459.93,123.95,25
1,26,-1,271.7,322.44,26
1,27,-1,468.86,115.99,27
1,28,-1,428.75,232.61,28
1,29,-1,285.09,325.43,29
1,30,-1,137.67,202.79,30
1,31,-1,314.61,86.918,31
1,32,-1,72.671,374.29,32
1,33,-1,77.699,364.8,33
1,34,-1,46,231.75,34
1,35,-1,281.96,315.77,35
1,36,-1,56.381,236.79,36
2,1,1,204,138,1
2,2,-1,448.3,242.08,2
2,3,-1,88.321,266.85,3
2,4,-1,349.88,243.33,4
2,5,-1,148.51,234.61,5
2,6,1,447.68,256.71,6
2,7,-1,417.57,225.06,7
2,8,-1,380.87,112.19,8
2,9,-1,469.65,85.746,9
2,10,-1,340.37,115.75,12
2,11,-1,455.47,304.82,13
2,12,-1,390.17,171.91,14
2,13,-1,157.79,213.28,15
2,14,-1,151.65,223.05,16
2,15,-1,447.72,295.27,17
2,16,-1,457.5,93.111,18
2,17,-1,458.85,76.439,19
2,18,-1,382.97,123.77,20
2,19,-1,163.74,234.29,22
2,20,-1,426.82,215.06,23
2,21,-1,351.06,231.21,24
2,22,-1,490.17,140.68,25
2,23,-1,301.96,338.99,26
2,24,-1,499.31,132.64,27
2,25,-1,459.51,249.07,28
2,26,-1,314.53,344.3,29
2,27,-1,169.29,219.66,30
2,28,-1,344.71,103,31
2,29,-1,109.64,382.44,33
2,30,-1,74.922,247.59,34
2,31,-1,314.44,332.24,35
2,32,-1,86.549,253.51,36
3,1,1,204,138,1
3,2,-1,454.86,241.62,2
3,3,-1,96.189,265.42,3
3,4,-1,356.98,242.71,4
3,5,-1,154.09,232.98,5
3,6,-1,455.1,255.81,6
3,7,-1,424.76,224.72,7
3,8,-1,387.71,110.73,8
3,9,-1,476.95,83.434,9
3,10,-1,347.24,114.27,12
3,11,-1,463.24,304.1,13
3,12,-1,397.14,170.21,14
3,13,-1,165,212,15
3,14,-1,158.28,221.48,16
3,15,-1,455.34,294.16,17
3,16,-1,464.38,91.242,18
3,17,-1,465.12,75.239,19
3,18,-1,390.35,122.51,20
3,19,-1,170.79,233.1,22
3,20,-1,433.78,213.74,23
3,21,-1,358.22,229.9,24
3,22,-1,497.3,139.44,25
3,23,-1,308.12,336.62,26
3,24,-1,506.4,130.84,27
3,25,-1,466.93,247.35,28
3,26,-1,320.91,343.17,29
3,27,-1,175.92,217.77,30
3,28,-1,351.5,101.5,31
3,29,-1,115.36,379.62,33
3,30,-1,81.722,247.36,34
3,31,-1,319.58,330.46,35
3,32,-1,93.947,252.3,36
3,33,-1,109.57,391.35,37
3,34,-1,310.21,343.69,38
4,1,1,204,138,1
4,2,1,454.08,236.99,2
4,3,-1,95.012,260.13,3
4,4,-1,355.01,234.59,4
4,5,1,154.6,227.46,5
4,6,-1,455.57,250.15,6
4,7,-1,423.74,219.1,7
4,8,-1,387.09,105.1,8
4,9,-1,476.16,77.081,9
4,10,-1,345.47,107.48,12
4,11,-1,462.42,298.4,13
4,12,-1,396.08,165.04,14
4,13,-1,163.74,204.92,15
4,14,-1,157.94,216.19,16
4,15,-1,454.13,288.26,17
4,16,-1,463.8,85.963,18
4,17,-1,464.57,69.764,19
4,18,-1,389.8,117.56,20
4,19,-1,170.12,228.12,22
4,20,-1,433.52,208.26,23
4,21,-1,358.06,223.48,24
4,22,-1,496.44,133.47,25
4,23,-1,308.52,329.56,26
4,24,-1,505.06,124.35,27
4,25,-1,466.47,242.17,28
4,26,-1,320.98,337.43,29
4,27,-1,174.48,212.42,30
4,28,1,351.06,95.851,31
4,29,-1,115.31,374.76,33
4,30,-1,81.043,241.01,34
4,31,-1,317.99,324.87,35
4,32,-1,93.534,247.06,36
4,33,-1,110.55,387.1,37
4,34,1,308.94,337.83,38
4,35,-1,507.95,136.98,39
5,1,1,204,138,1
5,2,1,454.08,234.79,2
5,3,-1,94.014,259.04,3
5,4,-1,355.16,233.58,4
5,5,-1,151.66,225.4,5
5,6,-1,454.82,248.32,6
5,7,-1,422.36,217.22,7
5,8,-1,386.99,102.72,8
5,9,-1,476.41,75.027,9
5,10,-1,345.73,107.82,12
5,11,-1,460.64,297.19,13
5,12,-1,395.31,162.81,14
5,13,-1,162.88,202.77,15
5,14,-1,156.86,214.1,16
5,15,-1,453.47,287.02,17
5,16,-1,462.48,84.062,18
5,17,-1,463.85,68.078,19
5,18,-1,388.41,115.4,20
5,19,-1,168.89,226.24,22
5,20,-1,432.34,206.49,23
5,21,-1,355.94,222.21,24
5,22,-1,495.22,131.48,25
5,23,-1,306.81,326.82,26
5,24,-1,504.26,122.57,27
5,25,-1,465.63,241.01,28
5,26,-1,320.18,336.31,29
5,27,-1,173.89,209.68,30
5,28,-1,350.07,94.93,31
5,29,-1,114.12,373.04,33
5,30,-1,78.556,239.99,34
5,31,-1,317.18,322.41,35
5,32,-1,92.754,245.39,36
5,33,-1,108.52,384.87,37
5,34,1,309.71,336.97,38
5,35,-1,507.57,137.5,39
6,1,1,204,138,1
6,2,-1,454.67,238.87,2
6,3,-1,94.526,263.17,3
6,4,-1,353.96,236.96,4
6,5,-1,152.53,231.18,5
6,6,-1,453.06,252.96,6
6,7,-1,421.73,221.39,7
6,8,-1,386.36,107.39,8
6,9,-1,476.25,78.924,9
