Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,281.02,409.8,1
1,2,1,924.14,587.83,2
1,3,1,279.24,661.16,3
1,4,1,539.34,179.12,4
1,5,1,325,125.07,5
1,6,1,203.13,400.72,6
1,7,1,194.37,387.16,7
1,8,1,209.19,386.26,8
1,9,1,550.78,169.01,9
1,10,1,854.98,246.33,10
1,11,1,844.9,253.16,11
1,12,1,830.41,257.37,12
1,13,1,841.99,271.48,13
1,14,1,858.53,263.21,14
1,15,1,935.5,578.83,15
1,16,-1,280.19,677.21,16
1,17,-1,319.29,108.29,17
2,1,1,284.34,426.37,1
2,2,1,952.62,597.49,2
2,3,1,308.05,673.11,3
2,4,1,570.99,190.9,4
2,5,1,355.24,132.44,5
2,6,1,232.31,409.04,6
2,7,1,221.85,396.27,7
2,8,1,239.16,395.72,8
2,9,1,577.35,173.93,9
2,10,1,885.86,256.25,10
2,11,1,873.01,261.01,11
2,12,1,860.77,266.36,12
2,13,1,869.93,280.13,13
2,14,1,886.38,272.63,14
2,15,1,964.38,589.77,15
2,16,-1,310.52,687.53,16
2,17,-1,349.03,118.2,17
3,1,1,308.79,425.91,1
3,2,1,959.32,596.34,2
3,3,-1,313.44,670.81,3
3,4,-1,575.12,188.51,4
3,5,-1,360.45,132.25,5
3,6,-1,239.34,408.69,6
3,7,-1,228.02,396.14,7
3,8,1,246.18,395.7,8
3,9,1,585.01,176.97,9
3,10,-1,891.3,254.49,10
3,11,-1,880.59,257.64,11
3,12,-1,863.99,267,12
3,13,1,876.88,280.88,13
3,14,1,892.22,271.59,14
3,15,1,970.02,589.94,15
3,16,-1,315.61,687.7,16
3,17,-1,354.83,117.92,17
4,1,1,311.85,428.15,1
4,2,-1,959.9,588.54,2
4,3,-1,313.97,666.93,3
4,4,-1,575.14,184.76,4
4,5,-1,360.65,127.06,5
4,6,-1,237.6,406.48,6
4,7,-1,229.16,392.63,7
4,8,-1,245.85,391.07,8
4,9,-1,587.8,172.7,9
4,10,-1,892.72,250.63,10
4,11,-1,879.68,253.65,11
4,12,-1,865.14,262.6,12
4,13,-1,876.48,275.34,13
4,14,-1,892.23,267.1,14
4,15,-1,968.08,580.22,15
4,16,-1,315.2,682.8,16
4,17,-1,355.51,113.89,17
5,1,1,309.25,426.14,1
5,2,-1,957.34,595.87,2
5,3,-1,312.48,670.21,3
5,4,-1,573.53,189,4
5,5,-1,359.81,132.43,5
5,6,-1,238.9,408.92,6
