tod6 50,tod6 100
-0.00297788,0.00091826
-0.002987226,0.00091854
-0.002996579,0.000918818
-0.003005937,0.000919097
-0.003015302,0.000919375
-0.003024672,0.000919652
-0.003034048,0.00091993
-0.00304343,0.000920207
-0.003052818,0.000920483
-0.003062212,0.000920759
-0.003071612,0.000921035
-0.003081017,0.000921311
-0.003090429,0.000921586
-0.003099846,0.000921861
-0.003109269,0.000922136
-0.003118697,0.00092241
-0.003128132,0.000922684
-0.003137572,0.000922957
-0.003147018,0.000923231
-0.00315647,0.000923504
-0.003165927,0.000923776
-0.00317539,0.000924048
-0.003184859,0.00092432
-0.003194333,0.000924592
-0.003203814,0.000924863
-0.003213299,0.000925134
-0.003222791,0.000925405
-0.003232288,0.000925675
-0.003241791,0.000925945
-0.003251299,0.000926214
-0.003260813,0.000926484
-0.003270332,0.000926753
-0.003279858,0.000927021
-0.003289388,0.00092729
-0.003298924,0.000927558
-0.003308466,0.000927826
-0.003318013,0.000928093
-0.003327566,0.00092836
-0.003337124,0.000928627
-0.003346688,0.000928893
-0.003356257,0.00092916
-0.003365832,0.000929426
-0.003375412,0.000929691
-0.003384997,0.000929956
-0.003394588,0.000930221
-0.003404185,0.000930486
-0.003413786,0.00093075
-0.003423393,0.000931015
-0.003433006,0.000931278
-0.003442624,0.000931542
-0.003452247,0.000931805
-0.003461875,0.000932068
-0.003471509,0.000932331
-0.003481148,0.000932593
-0.003490793,0.000932855
-0.003500443,0.000933117
-0.003510098,0.000933378
-0.003519758,0.000933639
-0.003529423,0.0009339
-0.003539094,0.000934161
-0.00354877,0.000934421
-0.003558451,0.000934681
-0.003568138,0.000934941
-0.003577829,0.000935201
-0.003587526,0.00093546
-0.003597228,0.000935719
-0.003606935,0.000935977
-0.003616647,0.000936236
-0.003626364,0.000936494
-0.003636087,0.000936752
-0.003645814,0.000937009
-0.003655547,0.000937267
-0.003665285,0.000937524
-0.003675027,0.000937781
-0.003684775,0.000938037
-0.003694528,0.000938293
-0.003704286,0.000938549
-0.003714049,0.000938805
-0.003723817,0.00093906
-0.00373359,0.000939316
-0.003743368,0.000939571
-0.00375315,0.000939825
-0.003762938,0.00094008
-0.003772731,0.000940334
-0.003782529,0.000940588
-0.003792331,0.000940842
-0.003802139,0.000941095
-0.003811951,0.000941348
-0.003821768,0.000941601
-0.003831591,0.000941854
-0.003841418,0.000942106
-0.00385125,0.000942359
-0.003861086,0.00094261
-0.003870928,0.000942862
-0.003880774,0.000943114
-0.003890625,0.000943365
-0.003900481,0.000943616
-0.003910342,0.000943867
-0.003920208,0.000944117
-0.003930078,0.000944367
-0.003939953,0.000944618
-0.003949833,0.000944867
-0.003959717,0.000945117
-0.003969606,0.000945366
-0.0039795,0.000945615
-0.003989399,0.000945864
-0.003999302,0.000946113
-0.00400921,0.000946361
-0.004019123,0.00094661
-0.00402904,0.000946858
-0.004038962,0.000947105
-0.004048888,0.000947353
-0.004058819,0.0009476
-0.004068755,0.000947847
-0.004078695,0.000948094
-0.00408864,0.000948341
-0.004098589,0.000948587
-0.004108543,0.000948834
-0.004118501,0.00094908
-0.004128464,0.000949325
-0.004138432,0.000949571
-0.004148404,0.000949816
-0.00415838,0.000950062
-0.004168361,0.000950307
-0.004178346,0.000950551
-0.004188336,0.000950796
-0.00419833,0.00095104
-0.004208329,0.000951284
-0.004218332,0.000951528
-0.00422834,0.000951772
-0.004238352,0.000952016
-0.004248368,0.000952259
-0.004258389,0.000952502
-0.004268414,0.000952745
-0.004278443,0.000952988
-0.004288477,0.00095323
-0.004298515,0.000953473
-0.004308557,0.000953715
-0.004318604,0.000953957
-0.004328655,0.000954199
-0.00433871,0.00095444
-0.00434877,0.000954682
-0.004358834,0.000954923
-0.004368902,0.000955164
-0.004378974,0.000955405
-0.004389051,0.000955645
-0.004399131,0.000955886
-0.004409216,0.000956126
-0.004419305,0.000956366
-0.004429399,0.000956606
-0.004439496,0.000956846
-0.004449598,0.000957085
-0.004459704,0.000957325
-0.004469813,0.000957564
-0.004479927,0.000957803
-0.004490046,0.000958042
-0.004500168,0.000958281
-0.004510294,0.000958519
-0.004520425,0.000958758
-0.004530559,0.000958996
-0.004540698,0.000959234
-0.00455084,0.000959472
-0.004560987,0.000959709
-0.004571138,0.000959947
-0.004581292,0.000960184
-0.004591451,0.000960421
-0.004601614,0.000960658
-0.00461178,0.000960895
-0.004621951,0.000961132
-0.004632126,0.000961368
-0.004642304,0.000961605
-0.004652487,0.000961841
-0.004662673,0.000962077
-0.004672863,0.000962313
-0.004683058,0.000962549
-0.004693256,0.000962784
-0.004703458,0.00096302
-0.004713664,0.000963255
-0.004723873,0.00096349
-0.004734087,0.000963725
-0.004744304,0.00096396
-0.004754525,0.000964195
-0.004764751,0.000964429
-0.004774979,0.000964664
-0.004785212,0.000964898
-0.004795448,0.000965132
-0.004805689,0.000965366
-0.004815933,0.0009656
-0.00482618,0.000965834
-0.004836432,0.000966067
-0.004846687,0.0009663
-0.004856946,0.000966534
-0.004867209,0.000966767
-0.004877475,0.000967
-0.004887745,0.000967233
-0.004898019,0.000967465
-0.004908296,0.000967698
-0.004918577,0.000967931
-0.004928862,0.000968163
-0.00493915,0.000968395
-0.004949442,0.000968627
-0.004959737,0.000968859
-0.004970036,0.000969091
-0.004980339,0.000969323
-0.004990645,0.000969554
-0.005000955,0.000969786
-0.005011269,0.000970017
-0.005021586,0.000970248
-0.005031906,0.000970479
-0.00504223,0.00097071
-0.005052558,0.000970941
-0.005062889,0.000971172
-0.005073223,0.000971402
-0.005083561,0.000971633
-0.005093903,0.000971863
-0.005104248,0.000972093
-0.005114596,0.000972324
-0.005124948,0.000972554
-0.005135303,0.000972784
-0.005145662,0.000973013
-0.005156024,0.000973243
-0.00516639,0.000973473
-0.005176758,0.000973702
-0.005187131,0.000973932
-0.005197506,0.000974161
-0.005207885,0.00097439
-0.005218268,0.000974619
-0.005228653,0.000974848
-0.005239042,0.000975077
-0.005249435,0.000975306
-0.00525983,0.000975534
-0.005270229,0.000975763
-0.005280632,0.000975991
-0.005291037,0.00097622
-0.005301446,0.000976448
-0.005311858,0.000976676
-0.005322273,0.000976904
-0.005332692,0.000977132
-0.005343113,0.00097736
-0.005353538,0.000977588
-0.005363966,0.000977815
-0.005374398,0.000978043
-0.005384832,0.000978271
-0.00539527,0.000978498
-0.005405711,0.000978725
-0.005416155,0.000978953
-0.005426602,0.00097918
-0.005437052,0.000979407
-0.005447505,0.000979634
-0.005457962,0.000979861
-0.005468421,0.000980088
-0.005478884,0.000980314
-0.00548935,0.000980541
-0.005499819,0.000980768
-0.005510291,0.000980994
-0.005520766,0.000981221
-0.005531244,0.000981447
-0.005541725,0.000981673
-0.005552209,0.000981899
-0.005562696,0.000982125
-0.005573186,0.000982352
-0.005583679,0.000982578
-0.005594175,0.000982803
-0.005604674,0.000983029
-0.005615175,0.000983255
-0.00562568,0.000983481
-0.005636188,0.000983706
-0.005646699,0.000983932
-0.005657213,0.000984157
-0.005667729,0.000984383
-0.005678249,0.000984608
-0.005688771,0.000984834
-0.005699296,0.000985059
-0.005709824,0.000985284
-0.005720355,0.000985509
-0.005730889,0.000985734
-0.005741426,0.000985959
-0.005751965,0.000986184
-0.005762507,0.000986409
-0.005773052,0.000986634
-0.0057836,0.000986859
-0.005794151,0.000987083
-0.005804704,0.000987308
-0.005815261,0.000987532
-0.00582582,0.000987757
-0.005836381,0.000987982
-0.005846946,0.000988206
-0.005857513,0.00098843
-0.005868083,0.000988655
-0.005878656,0.000988879
-0.005889231,0.000989103
-0.005899809,0.000989327
-0.00591039,0.000989552
-0.005920973,0.000989776
-0.005931559,0.00099
-0.005942148,0.000990224
-0.005952739,0.000990448
-0.005963333,0.000990672
-0.00597393,0.000990896
-0.005984529,0.000991119
-0.005995131,0.000991343
-0.006005735,0.000991567
-0.006016342,0.000991791
-0.006026952,0.000992014
-0.006037564,0.000992238
-0.006048178,0.000992462
-0.006058796,0.000992685
-0.006069415,0.000992909
-0.006080038,0.000993132
-0.006090662,0.000993356
-0.00610129,0.000993579
-0.006111919,0.000993803
-0.006122552,0.000994026
-0.006133187,0.000994249
-0.006143824,0.000994473
-0.006154463,0.000994696
-0.006165106,0.000994919
-0.00617575,0.000995143
-0.006186397,0.000995366
-0.006197047,0.000995589
-0.006207698,0.000995812
-0.006218353,0.000996035
-0.006229009,0.000996259
-0.006239668,0.000996482
-0.00625033,0.000996705
-0.006260993,0.000996928
-0.006271659,0.000997151
-0.006282328,0.000997374
-0.006292999,0.000997597
-0.006303672,0.00099782
-0.006314347,0.000998043
-0.006325025,0.000998266
-0.006335705,0.000998489
-0.006346387,0.000998712
-0.006357072,0.000998935
-0.006367759,0.000999158
-0.006378448,0.000999381
-0.006389139,0.000999603
-0.006399833,0.000999826
-0.006410528,0.001000049
-0.006421226,0.001000272
-0.006431927,0.001000495
-0.006442629,0.001000718
-0.006453334,0.001000941
-0.006464041,0.001001163
-0.00647475,0.001001386
-0.006485461,0.001001609
-0.006496174,0.001001832
-0.00650689,0.001002055
-0.006517607,0.001002278
-0.006528327,0.0010025
-0.006539049,0.001002723
-0.006549773,0.001002946
-0.006560499,0.001003169
-0.006571227,0.001003392
-0.006581958,0.001003615
-0.00659269,0.001003837
-0.006603424,0.00100406
-0.006614161,0.001004283
-0.006624899,0.001004506
-0.00663564,0.001004729
-0.006646382,0.001004952
-0.006657127,0.001005174
-0.006667874,0.001005397
-0.006678622,0.00100562
-0.006689373,0.001005843
-0.006700125,0.001006066
-0.00671088,0.001006289
-0.006721637,0.001006512
-0.006732395,0.001006735
-0.006743155,0.001006958
-0.006753918,0.001007181
-0.006764682,0.001007404
-0.006775448,0.001007627
-0.006786216,0.00100785
-0.006796986,0.001008073
-0.006807758,0.001008296
-0.006818532,0.001008519
-0.006829308,0.001008742
-0.006840085,0.001008965
-0.006850865,0.001009188
-0.006861646,0.001009411
-0.006872429,0.001009634
-0.006883214,0.001009858
-0.006894001,0.001010081
-0.006904789,0.001010304
-0.00691558,0.001010527
-0.006926372,0.001010751
-0.006937166,0.001010974
-0.006947961,0.001011197
-0.006958759,0.001011421
-0.006969558,0.001011644
-0.006980359,0.001011867
-0.006991162,0.001012091
-0.007001966,0.001012314
-0.007012772,0.001012538
-0.00702358,0.001012761
-0.00703439,0.001012985
-0.007045201,0.001013209
-0.007056014,0.001013432
-0.007066829,0.001013656
-0.007077645,0.00101388
-0.007088463,0.001014103
-0.007099283,0.001014327
-0.007110104,0.001014551
-0.007120927,0.001014775
-0.007131752,0.001014999
-0.007142578,0.001015223
-0.007153406,0.001015447
-0.007164235,0.001015671
-0.007175066,0.001015895
-0.007185899,0.001016119
-0.007196733,0.001016343
-0.007207569,0.001016567
-0.007218406,0.001016791
-0.007229245,0.001017016
-0.007240085,0.00101724
-0.007250927,0.001017464
-0.00726177,0.001017689
-0.007272615,0.001017913
-0.007283462,0.001018138
-0.00729431,0.001018362
-0.007305159,0.001018587
-0.00731601,0.001018811
-0.007326862,0.001019036
-0.007337716,0.001019261
-0.007348571,0.001019486
-0.007359428,0.001019711
-0.007370286,0.001019935
-0.007381146,0.00102016
-0.007392007,0.001020385
-0.007402869,0.00102061
-0.007413733,0.001020836
-0.007424598,0.001021061
-0.007435465,0.001021286
-0.007446333,0.001021511
-0.007457202,0.001021737
-0.007468073,0.001021962
-0.007478945,0.001022187
-0.007489819,0.001022413
-0.007500693,0.001022639
-0.00751157,0.001022864
-0.007522447,0.00102309
-0.007533326,0.001023316
-0.007544206,0.001023541
-0.007555087,0.001023767
-0.00756597,0.001023993
-0.007576854,0.001024219
-0.007587739,0.001024445
-0.007598625,0.001024672
-0.007609513,0.001024898
-0.007620402,0.001025124
-0.007631292,0.00102535
-0.007642183,0.001025577
-0.007653076,0.001025803
-0.00766397,0.00102603
-0.007674865,0.001026256
-0.007685761,0.001026483
-0.007696658,0.00102671
-0.007707557,0.001026937
-0.007718457,0.001027164
-0.007729357,0.001027391
-0.00774026,0.001027618
-0.007751163,0.001027845
-0.007762067,0.001028072
-0.007772973,0.001028299
-0.007783879,0.001028526
-0.007794787,0.001028754
-0.007805696,0.001028981
-0.007816606,0.001029209
-0.007827517,0.001029437
-0.007838429,0.001029664
-0.007849342,0.001029892
-0.007860256,0.00103012
-0.007871171,0.001030348
-0.007882088,0.001030576
-0.007893005,0.001030804
-0.007903923,0.001031032
-0.007914843,0.001031261
-0.007925763,0.001031489
-0.007936685,0.001031717
-0.007947607,0.001031946
-0.00795853,0.001032175
-0.007969455,0.001032403
-0.00798038,0.001032632
-0.007991307,0.001032861
-0.008002234,0.00103309
-0.008013162,0.001033319
-0.008024091,0.001033548
-0.008035021,0.001033777
-0.008045952,0.001034007
-0.008056884,0.001034236
-0.008067817,0.001034466
-0.008078751,0.001034695
-0.008089686,0.001034925
-0.008100621,0.001035155
-0.008111558,0.001035385
-0.008122495,0.001035615
-0.008133433,0.001035845
-0.008144372,0.001036075
-0.008155312,0.001036305
-0.008166253,0.001036535
-0.008177195,0.001036766
-0.008188137,0.001036996
-0.00819908,0.001037227
-0.008210024,0.001037458
-0.008220969,0.001037688
-0.008231915,0.001037919
-0.008242861,0.00103815
-0.008253808,0.001038381
-0.008264756,0.001038613
-0.008275705,0.001038844
-0.008286654,0.001039075
-0.008297605,0.001039307
-0.008308555,0.001039538
-0.008319507,0.00103977
-0.00833046,0.001040002
-0.008341413,0.001040234
-0.008352366,0.001040466
-0.008363321,0.001040698
-0.008374276,0.00104093
-0.008385232,0.001041163
-0.008396189,0.001041395
-0.008407146,0.001041628
-0.008418104,0.00104186
-0.008429062,0.001042093
-0.008440022,0.001042326
-0.008450981,0.001042559
-0.008461942,0.001042792
-0.008472903,0.001043025
-0.008483865,0.001043259
-0.008494827,0.001043492
-0.00850579,0.001043725
-0.008516753,0.001043959
-0.008527718,0.001044193
-0.008538682,0.001044427
-0.008549647,0.001044661
-0.008560613,0.001044895
-0.00857158,0.001045129
-0.008582546,0.001045363
-0.008593514,0.001045598
-0.008604482,0.001045832
-0.00861545,0.001046067
-0.008626419,0.001046302
-0.008637389,0.001046537
-0.008648359,0.001046772
-0.008659329,0.001047007
-0.0086703,0.001047242
-0.008681272,0.001047477
-0.008692244,0.001047713
-0.008703216,0.001047949
-0.008714189,0.001048184
-0.008725163,0.00104842
-0.008736136,0.001048656
-0.008747111,0.001048892
-0.008758085,0.001049128
-0.00876906,0.001049365
-0.008780036,0.001049601
-0.008791012,0.001049838
-0.008801988,0.001050074
-0.008812965,0.001050311
-0.008823942,0.001050548
-0.008834919,0.001050785
-0.008845897,0.001051023
-0.008856875,0.00105126
-0.008867853,0.001051497
-0.008878832,0.001051735
-0.008889811,0.001051973
-0.008900791,0.00105221
-0.008911771,0.001052448
-0.008922751,0.001052687
-0.008933731,0.001052925
-0.008944712,0.001053163
-0.008955693,0.001053402
-0.008966675,0.00105364
-0.008977656,0.001053879
-0.008988638,0.001054118
-0.00899962,0.001054357
-0.009010603,0.001054596
-0.009021585,0.001054835
-0.009032568,0.001055075
-0.009043552,0.001055314
-0.009054535,0.001055554
-0.009065519,0.001055794
-0.009076502,0.001056034
-0.009087486,0.001056274
-0.009098471,0.001056514
-0.009109455,0.001056754
-0.00912044,0.001056995
-0.009131425,0.001057235
-0.00914241,0.001057476
-0.009153395,0.001057717
-0.00916438,0.001057958
-0.009175365,0.001058199
-0.009186351,0.001058441
-0.009197337,0.001058682
-0.009208323,0.001058924
-0.009219309,0.001059166
-0.009230295,0.001059407
-0.009241281,0.001059649
-0.009252267,0.001059892
-0.009263254,0.001060134
-0.00927424,0.001060376
-0.009285227,0.001060619
-0.009296213,0.001060862
-0.0093072,0.001061105
-0.009318187,0.001061348
-0.009329174,0.001061591
-0.009340161,0.001061834
-0.009351148,0.001062078
-0.009362134,0.001062321
-0.009373121,0.001062565
-0.009384108,0.001062809
-0.009395095,0.001063053
-0.009406082,0.001063297
-0.009417069,0.001063541
-0.009428056,0.001063786
-0.009439043,0.001064031
-0.00945003,0.001064275
-0.009461017,0.00106452
-0.009472004,0.001064765
-0.009482991,0.001065011
-0.009493978,0.001065256
-0.009504965,0.001065501
-0.009515951,0.001065747
-0.009526938,0.001065993
-0.009537924,0.001066239
-0.009548911,0.001066485
-0.009559897,0.001066731
-0.009570883,0.001066978
-0.009581869,0.001067225
-0.009592855,0.001067471
-0.009603841,0.001067718
-0.009614827,0.001067965
-0.009625813,0.001068213
-0.009636798,0.00106846
-0.009647784,0.001068707
-0.009658769,0.001068955
-0.009669754,0.001069203
-0.009680739,0.001069451
-0.009691723,0.001069699
-0.009702708,0.001069947
-0.009713692,0.001070196
-0.009724676,0.001070445
-0.00973566,0.001070693
-0.009746644,0.001070942
-0.009757628,0.001071191
-0.009768611,0.001071441
-0.009779594,0.00107169
-0.009790577,0.00107194
-0.009801559,0.00107219
-0.009812542,0.00107244
-0.009823524,0.00107269
-0.009834506,0.00107294
-0.009845487,0.00107319
-0.009856468,0.001073441
-0.009867449,0.001073692
-0.00987843,0.001073942
-0.009889411,0.001074194
-0.009900391,0.001074445
-0.00991137,0.001074696
-0.00992235,0.001074948
-0.009933329,0.001075199
-0.009944308,0.001075451
-0.009955287,0.001075703
-0.009966265,0.001075956
-0.009977243,0.001076208
-0.00998822,0.001076461
-0.009999197,0.001076713
-0.010010174,0.001076966
-0.01002115,0.001077219
-0.010032126,0.001077472
-0.010043102,0.001077726
-0.010054077,0.001077979
-0.010065052,0.001078233
-0.010076026,0.001078487
-0.010087,0.001078741
-0.010097974,0.001078995
-0.010108947,0.00107925
-0.01011992,0.001079504
-0.010130892,0.001079759
-0.010141864,0.001080014
-0.010152836,0.001080269
-0.010163807,0.001080524
-0.010174777,0.00108078
-0.010185747,0.001081036
-0.010196717,0.001081291
-0.010207686,0.001081547
-0.010218654,0.001081803
-0.010229622,0.00108206
-0.01024059,0.001082316
-0.010251557,0.001082573
-0.010262524,0.00108283
-0.01027349,0.001083087
-0.010284455,0.001083344
-0.01029542,0.001083601
-0.010306385,0.001083859
-0.010317349,0.001084117
-0.010328312,0.001084375
-0.010339275,0.001084633
-0.010350237,0.001084891
-0.010361199,0.001085149
-0.01037216,0.001085408
-0.01038312,0.001085667
-0.01039408,0.001085926
-0.010405039,0.001086185
-0.010415998,0.001086444
-0.010426956,0.001086704
-0.010437914,0.001086963
-0.010448871,0.001087223
-0.010459827,0.001087483
-0.010470782,0.001087744
-0.010481737,0.001088004
-0.010492692,0.001088265
-0.010503645,0.001088525
-0.010514598,0.001088786
-0.010525551,0.001089047
-0.010536503,0.001089309
-0.010547454,0.00108957
-0.010558404,0.001089832
-0.010569354,0.001090094
-0.010580303,0.001090356
-0.010591251,0.001090618
-0.010602198,0.001090881
-0.010613145,0.001091143
-0.010624091,0.001091406
-0.010635037,0.001091669
-0.010645981,0.001091932
-0.010656925,0.001092196
-0.010667868,0.001092459
-0.010678811,0.001092723
-0.010689753,0.001092987
-0.010700694,0.001093251
-0.010711634,0.001093515
-0.010722573,0.00109378
-0.010733512,0.001094044
-0.010744449,0.001094309
-0.010755387,0.001094574
-0.010766323,0.001094839
-0.010777258,0.001095105
-0.010788193,0.00109537
-0.010799127,0.001095636
-0.01081006,0.001095902
-0.010820992,0.001096168
-0.010831923,0.001096435
-0.010842854,0.001096701
-0.010853783,0.001096968
-0.010864712,0.001097235
-0.01087564,0.001097502
-0.010886567,0.00109777
-0.010897493,0.001098037
-0.010908419,0.001098305
-0.010919343,0.001098573
-0.010930267,0.001098841
-0.010941189,0.001099109
-0.010952111,0.001099378
-0.010963032,0.001099646
-0.010973952,0.001099915
-0.010984871,0.001100184
-0.010995789,0.001100453
-0.011006706,0.001100723
-0.011017623,0.001100992
-0.011028538,0.001101262
-0.011039452,0.001101532
-0.011050366,0.001101803
-0.011061278,0.001102073
-0.01107219,0.001102344
-0.0110831,0.001102614
-0.01109401,0.001102885
-0.011104919,0.001103157
-0.011115826,0.001103428
-0.011126733,0.0011037
-0.011137638,0.001103971
-0.011148543,0.001104243
-0.011159447,0.001104516
-0.011170349,0.001104788
-0.011181251,0.001105061
-0.011192151,0.001105333
-0.011203051,0.001105606
-0.011213949,0.00110588
-0.011224847,0.001106153
-0.011235743,0.001106427
-0.011246639,0.0011067
-0.011257533,0.001106974
-0.011268426,0.001107249
-0.011279318,0.001107523
-0.01129021,0.001107798
-0.0113011,0.001108072
-0.011311988,0.001108347
-0.011322876,0.001108623
-0.011333763,0.001108898
-0.011344649,0.001109174
-0.011355533,0.001109449
-0.011366417,0.001109725
-0.011377299,0.001110002
-0.01138818,0.001110278
-0.01139906,0.001110555
-0.011409939,0.001110831
-0.011420817,0.001111108
-0.011431693,0.001111386
-0.011442569,0.001111663
-0.011453443,0.001111941
-0.011464316,0.001112218
-0.011475188,0.001112496
-0.011486059,0.001112775
-0.011496928,0.001113053
-0.011507797,0.001113332
-0.011518664,0.001113611
-0.01152953,0.00111389
-0.011540395,0.001114169
-0.011551258,0.001114448
-0.011562121,0.001114728
-0.011572982,0.001115008
-0.011583842,0.001115288
-0.011594701,0.001115568
-0.011605558,0.001115849
-0.011616414,0.001116129
-0.011627269,0.00111641
-0.011638123,0.001116691
-0.011648976,0.001116973
-0.011659827,0.001117254
-0.011670677,0.001117536
-0.011681525,0.001117818
-0.011692373,0.0011181
-0.011703219,0.001118383
-0.011714064,0.001118665
-0.011724907,0.001118948
-0.011735749,0.001119231
-0.01174659,0.001119514
-0.01175743,0.001119797
-0.011768268,0.001120081
-0.011779105,0.001120365
-0.011789941,0.001120649
-0.011800775,0.001120933
-0.011811608,0.001121218
-0.01182244,0.001121502
-0.01183327,0.001121787
-0.011844099,0.001122072
-0.011854926,0.001122358
-0.011865753,0.001122643
-0.011876577,0.001122929
-0.011887401,0.001123215
-0.011898223,0.001123501
-0.011909044,0.001123787
-0.011919863,0.001124074
-0.011930681,0.00112436
-0.011941497,0.001124647
-0.011952312,0.001124935
-0.011963126,0.001125222
-0.011973938,0.00112551
-0.011984749,0.001125798
-0.011995558,0.001126086
-0.012006366,0.001126374
-0.012017173,0.001126662
-0.012027978,0.001126951
-0.012038782,0.00112724
-0.012049584,0.001127529
-0.012060385,0.001127818
-0.012071184,0.001128108
-0.012081982,0.001128398
-0.012092778,0.001128688
-0.012103573,0.001128978
-0.012114366,0.001129268
-0.012125158,0.001129559
-0.012135949,0.00112985
-0.012146737,0.001130141
-0.012157525,0.001130432
-0.012168311,0.001130723
-0.012179095,0.001131015
-0.012189878,0.001131307
-0.012200659,0.001131599
-0.012211439,0.001131891
-0.012222217,0.001132184
-0.012232994,0.001132477
-0.012243769,0.00113277
-0.012254543,0.001133063
-0.012265315,0.001133356
-0.012276085,0.00113365
-0.012286854,0.001133944
-0.012297621,0.001134238
-0.012308387,0.001134532
-0.012319151,0.001134827
-0.012329914,0.001135121
-0.012340675,0.001135416
-0.012351434,0.001135712
-0.012362192,0.001136007
-0.012372949,0.001136302
-0.012383703,0.001136598
-0.012394456,0.001136894
-0.012405208,0.001137191
-0.012415957,0.001137487
-0.012426705,0.001137784
-0.012437452,0.001138081
-0.012448197,0.001138378
-0.01245894,0.001138675
-0.012469682,0.001138973
-0.012480421,0.00113927
-0.01249116,0.001139568
-0.012501896,0.001139867
-0.012512631,0.001140165
-0.012523364,0.001140464
-0.012534096,0.001140763
-0.012544826,0.001141062
-0.012555554,0.001141361
-0.012566281,0.00114166
-0.012577005,0.00114196
-0.012587729,0.00114226
-0.01259845,0.00114256
-0.01260917,0.001142861
-0.012619888,0.001143161
-0.012630604,0.001143462
-0.012641318,0.001143763
-0.012652031,0.001144065
-0.012662742,0.001144366
-0.012673451,0.001144668
-0.012684159,0.00114497
-0.012694865,0.001145272
-0.012705569,0.001145575
-0.012716271,0.001145877
-0.012726972,0.00114618
-0.01273767,0.001146483
-0.012748367,0.001146786
-0.012759063,0.00114709
-0.012769756,0.001147394
-0.012780448,0.001147698
-0.012791138,0.001148002
-0.012801826,0.001148306
-0.012812512,0.001148611
-0.012823196,0.001148916
-0.012833879,0.001149221
-0.01284456,0.001149526
-0.012855239,0.001149832
-0.012865916,0.001150137
-0.012876591,0.001150443
-0.012887265,0.001150749
-0.012897936,0.001151056
-0.012908606,0.001151362
-0.012919274,0.001151669
-0.01292994,0.001151976
-0.012940605,0.001152284
-0.012951267,0.001152591
-0.012961927,0.001152899
-0.012972586,0.001153207
-0.012983243,0.001153515
-0.012993898,0.001153824
-0.013004551,0.001154132
-0.013015202,0.001154441
-0.013025851,0.00115475
-0.013036498,0.00115506
-0.013047144,0.001155369
-0.013057787,0.001155679
-0.013068429,0.001155989
-0.013079069,0.001156299
-0.013089706,0.001156609
-0.013100342,0.00115692
-0.013110976,0.001157231
-0.013121608,0.001157542
-0.013132238,0.001157854
-0.013142866,0.001158165
-0.013153492,0.001158477
-0.013164117,0.001158789
-0.013174739,0.001159101
-0.013185359,0.001159414
-0.013195977,0.001159726
-0.013206594,0.001160039
-0.013217208,0.001160352
-0.013227821,0.001160666
-0.013238431,0.001160979
-0.013249039,0.001161293
-0.013259646,0.001161607
-0.01327025,0.001161921
-0.013280853,0.001162236
-0.013291453,0.001162551
-0.013302051,0.001162866
-0.013312648,0.001163181
-0.013323242,0.001163496
-0.013333834,0.001163812
-0.013344425,0.001164128
-0.013355013,0.001164444
-0.013365599,0.00116476
-0.013376183,0.001165077
-0.013386766,0.001165393
-0.013397346,0.00116571
-0.013407924,0.001166028
-0.0134185,0.001166345
-0.013429074,0.001166663
-0.013439645,0.001166981
-0.013450215,0.001167299
-0.013460783,0.001167617
-0.013471349,0.001167936
-0.013481912,0.001168255
-0.013492473,0.001168574
-0.013503033,0.001168893
-0.01351359,0.001169212
-0.013524145,0.001169532
-0.013534698,0.001169852
-0.013545249,0.001170172
-0.013555798,0.001170493
-0.013566345,0.001170813
-0.013576889,0.001171134
-0.013587432,0.001171455
-0.013597972,0.001171776
-0.01360851,0.001172098
-0.013619046,0.00117242
-0.01362958,0.001172742
-0.013640112,0.001173064
-0.013650642,0.001173386
-0.013661169,0.001173709
-0.013671694,0.001174032
-0.013682218,0.001174355
-0.013692739,0.001174678
-0.013703257,0.001175002
-0.013713774,0.001175326
-0.013724288,0.00117565
-0.013734801,0.001175974
-0.013745311,0.001176299
-0.013755819,0.001176623
-0.013766324,0.001176948
-0.013776828,0.001177273
-0.013787329,0.001177599
-0.013797828,0.001177925
-0.013808325,0.00117825
-0.013818819,0.001178576
-0.013829312,0.001178903
-0.013839802,0.001179229
-0.01385029,0.001179556
-0.013860776,0.001179883
-0.013871259,0.00118021
-0.01388174,0.001180538
-0.013892219,0.001180866
-0.013902696,0.001181193
-0.01391317,0.001181522
-0.013923643,0.00118185
-0.013934113,0.001182179
-0.01394458,0.001182507
-0.013955046,0.001182836
-0.013965509,0.001183166
-0.01397597,0.001183495
-0.013986428,0.001183825
-0.013996884,0.001184155
-0.014007338,0.001184485
-0.01401779,0.001184816
-0.014028239,0.001185146
-0.014038687,0.001185477
-0.014049131,0.001185808
-0.014059574,0.00118614
-0.014070014,0.001186471
-0.014080452,0.001186803
-0.014090887,0.001187135
-0.014101321,0.001187467
-0.014111751,0.0011878
-0.01412218,0.001188132
-0.014132606,0.001188465
-0.01414303,0.001188799
-0.014153451,0.001189132
-0.014163871,0.001189466
-0.014174287,0.001189799
-0.014184702,0.001190134
-0.014195114,0.001190468
-0.014205524,0.001190802
-0.014215931,0.001191137
-0.014226336,0.001191472
-0.014236738,0.001191807
-0.014247139,0.001192143
-0.014257536,0.001192479
-0.014267932,0.001192814
-0.014278325,0.001193151
-0.014288716,0.001193487
-0.014299104,0.001193824
-0.01430949,0.00119416
-0.014319873,0.001194497
-0.014330254,0.001194835
-0.014340633,0.001195172
-0.014351009,0.00119551
-0.014361383,0.001195848
-0.014371754,0.001196186
