tod6 50,tod6 100,tod6 50,tod6 100
-6.39E-10,-7.67E-10,-0.014038687,0.001185477
-6.41E-10,-7.69E-10,-0.014049131,0.001185808
-6.42E-10,-7.71E-10,-0.014059574,0.00118614
-6.43E-10,-7.73E-10,-0.014070014,0.001186471
-6.45E-10,-7.74E-10,-0.014080452,0.001186803
-6.46E-10,-7.76E-10,-0.014090887,0.001187135
-6.48E-10,-7.78E-10,-0.014101321,0.001187467
-6.49E-10,-7.79E-10,-0.014111751,0.0011878
-6.50E-10,-7.81E-10,-0.01412218,0.001188132
-6.52E-10,-7.83E-10,-0.014132606,0.001188465
-6.53E-10,-7.84E-10,-0.01414303,0.001188799
-6.55E-10,-7.86E-10,-0.014153451,0.001189132
-6.56E-10,-7.88E-10,-0.014163871,0.001189466
-6.57E-10,-7.89E-10,-0.014174287,0.001189799
-6.59E-10,-7.91E-10,-0.014184702,0.001190134
-6.60E-10,-7.93E-10,-0.014195114,0.001190468
-6.62E-10,-7.95E-10,-0.014205524,0.001190802
-6.63E-10,-7.96E-10,-0.014215931,0.001191137
-6.65E-10,-7.98E-10,-0.014226336,0.001191472
-6.66E-10,-8.00E-10,-0.014236738,0.001191807
-6.67E-10,-8.01E-10,-0.014247139,0.001192143
-6.69E-10,-8.03E-10,-0.014257536,0.001192479
-6.70E-10,-8.05E-10,-0.014267932,0.001192814
-6.72E-10,-8.06E-10,-0.014278325,0.001193151
-6.73E-10,-8.08E-10,-0.014288716,0.001193487
-6.74E-10,-8.10E-10,-0.014299104,0.001193824
-6.76E-10,-8.12E-10,-0.01430949,0.00119416
-6.77E-10,-8.13E-10,-0.014319873,0.001194497
-6.79E-10,-8.15E-10,-0.014330254,0.001194835
-6.80E-10,-8.17E-10,-0.014340633,0.001195172
-6.82E-10,-8.18E-10,-0.014351009,0.00119551
-6.83E-10,-8.20E-10,-0.014361383,0.001195848
-6.84E-10,-8.22E-10,-0.014371754,0.001196186
-6.86E-10,-8.24E-10,-0.014382123,0.001196525
-6.87E-10,-8.25E-10,-0.014392489,0.001196863
-6.89E-10,-8.27E-10,-0.014402853,0.001197202
-6.90E-10,-8.29E-10,-0.014413215,0.001197541
-6.92E-10,-8.31E-10,-0.014423574,0.001197881
-6.93E-10,-8.32E-10,-0.014433931,0.00119822
-6.95E-10,-8.34E-10,-0.014444285,0.00119856
-6.96E-10,-8.36E-10,-0.014454637,0.0011989
-6.97E-10,-8.38E-10,-0.014464986,0.00119924
-6.99E-10,-8.39E-10,-0.014475333,0.001199581
-7.00E-10,-8.41E-10,-0.014485678,0.001199921
-7.02E-10,-8.43E-10,-0.014496019,0.001200262
-7.03E-10,-8.45E-10,-0.014506359,0.001200604
-7.05E-10,-8.46E-10,-0.014516696,0.001200945
-7.06E-10,-8.48E-10,-0.01452703,0.001201287
-7.08E-10,-8.50E-10,-0.014537362,0.001201628
-7.09E-10,-8.51E-10,-0.014547692,0.00120197
-7.11E-10,-8.53E-10,-0.014558019,0.001202313
-7.12E-10,-8.55E-10,-0.014568343,0.001202655
-7.14E-10,-8.57E-10,-0.014578665,0.001202998
-7.15E-10,-8.59E-10,-0.014588985,0.001203341
-7.16E-10,-8.60E-10,-0.014599302,0.001203684
-7.18E-10,-8.62E-10,-0.014609617,0.001204028
-7.19E-10,-8.64E-10,-0.014619928,0.001204371
-7.21E-10,-8.66E-10,-0.014630238,0.001204715
-7.22E-10,-8.67E-10,-0.014640545,0.001205059
-7.24E-10,-8.69E-10,-0.014650849,0.001205404
-7.25E-10,-8.71E-10,-0.014661151,0.001205748
-7.27E-10,-8.73E-10,-0.014671451,0.001206093
-7.28E-10,-8.74E-10,-0.014681747,0.001206438
-7.30E-10,-8.76E-10,-0.014692042,0.001206783
-7.31E-10,-8.78E-10,-0.014702333,0.001207129
-7.33E-10,-8.80E-10,-0.014712623,0.001207475
-7.34E-10,-8.82E-10,-0.014722909,0.001207821
-7.36E-10,-8.83E-10,-0.014733193,0.001208167
-7.37E-10,-8.85E-10,-0.014743475,0.001208513
-7.39E-10,-8.87E-10,-0.014753754,0.00120886
-7.40E-10,-8.89E-10,-0.01476403,0.001209207
-7.42E-10,-8.90E-10,-0.014774304,0.001209554
-7.43E-10,-8.92E-10,-0.014784575,0.001209901
-7.45E-10,-8.94E-10,-0.014794844,0.001210249
-7.46E-10,-8.96E-10,-0.01480511,0.001210596
-7.47E-10,-8.98E-10,-0.014815373,0.001210944
-7.49E-10,-8.99E-10,-0.014825634,0.001211293
-7.50E-10,-9.01E-10,-0.014835893,0.001211641
-7.52E-10,-9.03E-10,-0.014846148,0.00121199
-7.53E-10,-9.05E-10,-0.014856402,0.001212339
-7.55E-10,-9.07E-10,-0.014866652,0.001212688
-7.56E-10,-9.08E-10,-0.0148769,0.001213037
-7.58E-10,-9.10E-10,-0.014887145,0.001213387
-7.59E-10,-9.12E-10,-0.014897388,0.001213736
-7.61E-10,-9.14E-10,-0.014907628,0.001214087
-7.62E-10,-9.16E-10,-0.014917866,0.001214437
-7.64E-10,-9.17E-10,-0.0149281,0.001214787
-7.65E-10,-9.19E-10,-0.014938333,0.001215138
-7.67E-10,-9.21E-10,-0.014948562,0.001215489
-7.68E-10,-9.23E-10,-0.014958789,0.00121584
-7.70E-10,-9.25E-10,-0.014969014,0.001216192
-7.72E-10,-9.26E-10,-0.014979235,0.001216543
-7.73E-10,-9.28E-10,-0.014989454,0.001216895
-7.75E-10,-9.30E-10,-0.014999671,0.001217247
-7.76E-10,-9.32E-10,-0.015009885,0.001217599
-7.78E-10,-9.34E-10,-0.015020096,0.001217952
-7.79E-10,-9.35E-10,-0.015030304,0.001218305
-7.81E-10,-9.37E-10,-0.01504051,0.001218658
-7.82E-10,-9.39E-10,-0.015050713,0.001219011
-7.84E-10,-9.41E-10,-0.015060913,0.001219364
-7.85E-10,-9.43E-10,-0.015071111,0.001219718
-7.87E-10,-9.45E-10,-0.015081306,0.001220072
-7.88E-10,-9.46E-10,-0.015091499,0.001220426
-7.90E-10,-9.48E-10,-0.015101689,0.00122078
-7.91E-10,-9.50E-10,-0.015111876,0.001221135
-7.93E-10,-9.52E-10,-0.01512206,0.00122149
-7.94E-10,-9.54E-10,-0.015132242,0.001221845
-7.96E-10,-9.56E-10,-0.015142421,0.0012222
-7.97E-10,-9.57E-10,-0.015152597,0.001222555
-7.99E-10,-9.59E-10,-0.015162771,0.001222911
-8.00E-10,-9.61E-10,-0.015172942,0.001223267
-8.02E-10,-9.63E-10,-0.01518311,0.001223623
-8.04E-10,-9.65E-10,-0.015193275,0.001223979
-8.05E-10,-9.67E-10,-0.015203438,0.001224336
-8.07E-10,-9.69E-10,-0.015213598,0.001224693
-8.08E-10,-9.70E-10,-0.015223755,0.00122505
-8.10E-10,-9.72E-10,-0.01523391,0.001225407
-8.11E-10,-9.74E-10,-0.015244062,0.001225765
-8.13E-10,-9.76E-10,-0.015254211,0.001226122
-8.14E-10,-9.78E-10,-0.015264357,0.00122648
-8.16E-10,-9.80E-10,-0.015274501,0.001226838
-8.17E-10,-9.82E-10,-0.015284642,0.001227197
-8.19E-10,-9.83E-10,-0.01529478,0.001227555
-8.21E-10,-9.85E-10,-0.015304916,0.001227914
-8.22E-10,-9.87E-10,-0.015315048,0.001228273
-8.24E-10,-9.89E-10,-0.015325178,0.001228633
-8.25E-10,-9.91E-10,-0.015335306,0.001228992
-8.27E-10,-9.93E-10,-0.01534543,0.001229352
-8.28E-10,-9.95E-10,-0.015355552,0.001229712
-8.30E-10,-9.96E-10,-0.015365671,0.001230072
-8.31E-10,-9.98E-10,-0.015375787,0.001230432
-8.33E-10,-1.00E-09,-0.0153859,0.001230793
-8.35E-10,-1.00E-09,-0.015396011,0.001231154
-8.36E-10,-1.00E-09,-0.015406119,0.001231515
-8.38E-10,-1.01E-09,-0.015416224,0.001231876
-8.39E-10,-1.01E-09,-0.015426326,0.001232238
-8.41E-10,-1.01E-09,-0.015436425,0.001232599
-8.42E-10,-1.01E-09,-0.015446522,0.001232961
-8.44E-10,-1.01E-09,-0.015456616,0.001233324
-8.45E-10,-1.02E-09,-0.015466707,0.001233686
-8.47E-10,-1.02E-09,-0.015476795,0.001234049
-8.49E-10,-1.02E-09,-0.015486881,0.001234411
-8.50E-10,-1.02E-09,-0.015496963,0.001234775
-8.52E-10,-1.02E-09,-0.015507043,0.001235138
-8.53E-10,-1.02E-09,-0.01551712,0.001235501
-8.55E-10,-1.03E-09,-0.015527195,0.001235865
-8.56E-10,-1.03E-09,-0.015537266,0.001236229
-8.58E-10,-1.03E-09,-0.015547335,0.001236593
-8.60E-10,-1.03E-09,-0.0155574,0.001236958
-8.61E-10,-1.03E-09,-0.015567463,0.001237322
-8.63E-10,-1.04E-09,-0.015577523,0.001237687
-8.64E-10,-1.04E-09,-0.015587581,0.001238052
-8.66E-10,-1.04E-09,-0.015597635,0.001238418
-8.68E-10,-1.04E-09,-0.015607687,0.001238783
-8.69E-10,-1.04E-09,-0.015617735,0.001239149
-8.71E-10,-1.05E-09,-0.015627781,0.001239515
-8.72E-10,-1.05E-09,-0.015637824,0.001239881
-8.74E-10,-1.05E-09,-0.015647864,0.001240247
-8.75E-10,-1.05E-09,-0.015657902,0.001240614
-8.77E-10,-1.05E-09,-0.015667936,0.001240981
-8.79E-10,-1.06E-09,-0.015677968,0.001241348
-8.80E-10,-1.06E-09,-0.015687997,0.001241715
-8.82E-10,-1.06E-09,-0.015698022,0.001242083
-8.83E-10,-1.06E-09,-0.015708045,0.001242451
-8.85E-10,-1.06E-09,-0.015718066,0.001242818
-8.87E-10,-1.06E-09,-0.015728083,0.001243187
-8.88E-10,-1.07E-09,-0.015738097,0.001243555
-8.90E-10,-1.07E-09,-0.015748109,0.001243924
-8.91E-10,-1.07E-09,-0.015758117,0.001244293
-8.93E-10,-1.07E-09,-0.015768123,0.001244662
-8.95E-10,-1.07E-09,-0.015778126,0.001245031
-8.96E-10,-1.08E-09,-0.015788126,0.0012454
-8.98E-10,-1.08E-09,-0.015798123,0.00124577
-9.00E-10,-1.08E-09,-0.015808117,0.00124614
-9.01E-10,-1.08E-09,-0.015818108,0.00124651
-9.03E-10,-1.08E-09,-0.015828096,0.001246881
-9.04E-10,-1.09E-09,-0.015838082,0.001247251
-9.06E-10,-1.09E-09,-0.015848064,0.001247622
-9.08E-10,-1.09E-09,-0.015858044,0.001247993
-9.09E-10,-1.09E-09,-0.01586802,0.001248364
-9.11E-10,-1.09E-09,-0.015877994,0.001248736
-9.12E-10,-1.10E-09,-0.015887965,0.001249107
-9.14E-10,-1.10E-09,-0.015897933,0.001249479
-9.16E-10,-1.10E-09,-0.015907897,0.001249852
-9.17E-10,-1.10E-09,-0.015917859,0.001250224
-9.19E-10,-1.10E-09,-0.015927819,0.001250596
-9.21E-10,-1.11E-09,-0.015937775,0.001250969
-9.22E-10,-1.11E-09,-0.015947728,0.001251342
-9.24E-10,-1.11E-09,-0.015957678,0.001251716
-9.25E-10,-1.11E-09,-0.015967625,0.001252089
-9.27E-10,-1.11E-09,-0.01597757,0.001252463
-9.29E-10,-1.12E-09,-0.015987511,0.001252837
-9.30E-10,-1.12E-09,-0.015997449,0.001253211
-9.32E-10,-1.12E-09,-0.016007385,0.001253585
-9.34E-10,-1.12E-09,-0.016017317,0.001253959
-9.35E-10,-1.12E-09,-0.016027247,0.001254334
-9.37E-10,-1.12E-09,-0.016037173,0.001254709
-9.38E-10,-1.13E-09,-0.016047097,0.001255084
-9.40E-10,-1.13E-09,-0.016057017,0.00125546
-9.42E-10,-1.13E-09,-0.016066935,0.001255835
-9.43E-10,-1.13E-09,-0.01607685,0.001256211
-9.45E-10,-1.13E-09,-0.016086761,0.001256587
-9.47E-10,-1.14E-09,-0.01609667,0.001256964
-9.48E-10,-1.14E-09,-0.016106576,0.00125734
-9.50E-10,-1.14E-09,-0.016116478,0.001257717
-9.52E-10,-1.14E-09,-0.016126378,0.001258094
-9.53E-10,-1.14E-09,-0.016136275,0.001258471
-9.55E-10,-1.15E-09,-0.016146168,0.001258848
-9.57E-10,-1.15E-09,-0.016156059,0.001259226
-9.58E-10,-1.15E-09,-0.016165947,0.001259604
-9.60E-10,-1.15E-09,-0.016175831,0.001259982
-9.62E-10,-1.15E-09,-0.016185713,0.00126036
-9.63E-10,-1.16E-09,-0.016195592,0.001260738
-9.65E-10,-1.16E-09,-0.016205467,0.001261117
-9.66E-10,-1.16E-09,-0.01621534,0.001261496
-9.68E-10,-1.16E-09,-0.016225209,0.001261875
-9.70E-10,-1.16E-09,-0.016235076,0.001262254
-9.71E-10,-1.17E-09,-0.016244939,0.001262634
-9.73E-10,-1.17E-09,-0.0162548,0.001263013
-9.75E-10,-1.17E-09,-0.016264657,0.001263393
-9.76E-10,-1.17E-09,-0.016274512,0.001263773
-9.78E-10,-1.17E-09,-0.016284363,0.001264154
-9.80E-10,-1.18E-09,-0.016294211,0.001264534
-9.81E-10,-1.18E-09,-0.016304057,0.001264915
-9.83E-10,-1.18E-09,-0.016313899,0.001265296
-9.85E-10,-1.18E-09,-0.016323738,0.001265677
-9.86E-10,-1.18E-09,-0.016333574,0.001266059
-9.88E-10,-1.19E-09,-0.016343407,0.001266441
-9.90E-10,-1.19E-09,-0.016353237,0.001266822
-9.91E-10,-1.19E-09,-0.016363064,0.001267204
-9.93E-10,-1.19E-09,-0.016372888,0.001267587
-9.95E-10,-1.19E-09,-0.016382709,0.001267969
-9.96E-10,-1.20E-09,-0.016392527,0.001268352
-9.98E-10,-1.20E-09,-0.016402341,0.001268735
-1.00E-09,-1.20E-09,-0.016412153,0.001269118
-1.00E-09,-1.20E-09,-0.016421961,0.001269501
-1.00E-09,-1.20E-09,-0.016431767,0.001269885
-1.00E-09,-1.21E-09,-0.016441569,0.001270269
-1.01E-09,-1.21E-09,-0.016451368,0.001270653
-1.01E-09,-1.21E-09,-0.016461165,0.001271037
-1.01E-09,-1.21E-09,-0.016470958,0.001271421
-1.01E-09,-1.21E-09,-0.016480748,0.001271806
-1.01E-09,-1.22E-09,-0.016490535,0.001272191
-1.02E-09,-1.22E-09,-0.016500318,0.001272576
-1.02E-09,-1.22E-09,-0.016510099,0.001272961
-1.02E-09,-1.22E-09,-0.016519877,0.001273347
-1.02E-09,-1.22E-09,-0.016529651,0.001273732
-1.02E-09,-1.23E-09,-0.016539423,0.001274118
-1.02E-09,-1.23E-09,-0.016549191,0.001274504
-1.03E-09,-1.23E-09,-0.016558956,0.001274891
-1.03E-09,-1.23E-09,-0.016568718,0.001275277
-1.03E-09,-1.24E-09,-0.016578477,0.001275664
-1.03E-09,-1.24E-09,-0.016588233,0.001276051
-1.03E-09,-1.24E-09,-0.016597985,0.001276438
-1.03E-09,-1.24E-09,-0.016607735,0.001276825
-1.04E-09,-1.24E-09,-0.016617481,0.001277213
-1.04E-09,-1.25E-09,-0.016627225,0.001277601
-1.04E-09,-1.25E-09,-0.016636965,0.001277989
-1.04E-09,-1.25E-09,-0.016646702,0.001278377
-1.04E-09,-1.25E-09,-0.016656436,0.001278765
-1.04E-09,-1.25E-09,-0.016666166,0.001279154
-1.05E-09,-1.26E-09,-0.016675894,0.001279543
-1.05E-09,-1.26E-09,-0.016685618,0.001279932
-1.05E-09,-1.26E-09,-0.016695339,0.001280321
-1.05E-09,-1.26E-09,-0.016705058,0.001280711
-1.05E-09,-1.26E-09,-0.016714773,0.0012811
-1.05E-09,-1.27E-09,-0.016724484,0.00128149
-1.06E-09,-1.27E-09,-0.016734193,0.00128188
-1.06E-09,-1.27E-09,-0.016743898,0.001282271
-1.06E-09,-1.27E-09,-0.016753601,0.001282661
-1.06E-09,-1.27E-09,-0.0167633,0.001283052
-1.06E-09,-1.28E-09,-0.016772996,0.001283443
-1.06E-09,-1.28E-09,-0.016782689,0.001283834
-1.07E-09,-1.28E-09,-0.016792378,0.001284225
-1.07E-09,-1.28E-09,-0.016802065,0.001284617
-1.07E-09,-1.28E-09,-0.016811748,0.001285008
-1.07E-09,-1.29E-09,-0.016821428,0.0012854
-1.07E-09,-1.29E-09,-0.016831105,0.001285793
-1.07E-09,-1.29E-09,-0.016840779,0.001286185
-1.08E-09,-1.29E-09,-0.016850449,0.001286577
-1.08E-09,-1.29E-09,-0.016860116,0.00128697
-1.08E-09,-1.30E-09,-0.01686978,0.001287363
-1.08E-09,-1.30E-09,-0.016879441,0.001287756
-1.08E-09,-1.30E-09,-0.016889099,0.00128815
-1.09E-09,-1.30E-09,-0.016898754,0.001288543
-1.09E-09,-1.31E-09,-0.016908405,0.001288937
-1.09E-09,-1.31E-09,-0.016918053,0.001289331
-1.09E-09,-1.31E-09,-0.016927698,0.001289725
-1.09E-09,-1.31E-09,-0.01693734,0.00129012
-1.09E-09,-1.31E-09,-0.016946978,0.001290514
-1.10E-09,-1.32E-09,-0.016956613,0.001290909
-1.10E-09,-1.32E-09,-0.016966245,0.001291304
-1.10E-09,-1.32E-09,-0.016975874,0.0012917
-1.10E-09,-1.32E-09,-0.0169855,0.001292095
-1.10E-09,-1.32E-09,-0.016995122,0.001292491
-1.10E-09,-1.33E-09,-0.017004741,0.001292887
-1.11E-09,-1.33E-09,-0.017014357,0.001293283
-1.11E-09,-1.33E-09,-0.01702397,0.001293679
-1.11E-09,-1.33E-09,-0.017033579,0.001294075
-1.11E-09,-1.33E-09,-0.017043185,0.001294472
-1.11E-09,-1.34E-09,-0.017052788,0.001294869
-1.11E-09,-1.34E-09,-0.017062388,0.001295266
-1.12E-09,-1.34E-09,-0.017071984,0.001295663
-1.12E-09,-1.34E-09,-0.017081578,0.001296061
-1.12E-09,-1.35E-09,-0.017091168,0.001296458
-1.12E-09,-1.35E-09,-0.017100754,0.001296856
-1.12E-09,-1.35E-09,-0.017110338,0.001297254
-1.13E-09,-1.35E-09,-0.017119918,0.001297652
-1.13E-09,-1.35E-09,-0.017129495,0.001298051
-1.13E-09,-1.36E-09,-0.017139068,0.00129845
-1.13E-09,-1.36E-09,-0.017148639,0.001298849
-1.13E-09,-1.36E-09,-0.017158206,0.001299248
-1.13E-09,-1.36E-09,-0.01716777,0.001299647
-1.14E-09,-1.36E-09,-0.01717733,0.001300046
-1.14E-09,-1.37E-09,-0.017186888,0.001300446
-1.14E-09,-1.37E-09,-0.017196442,0.001300846
-1.14E-09,-1.37E-09,-0.017205992,0.001301246
-1.14E-09,-1.37E-09,-0.01721554,0.001301646
-1.14E-09,-1.37E-09,-0.017225084,0.001302047
-1.15E-09,-1.38E-09,-0.017234625,0.001302447
-1.15E-09,-1.38E-09,-0.017244163,0.001302848
-1.15E-09,-1.38E-09,-0.017253697,0.001303249
-1.15E-09,-1.38E-09,-0.017263228,0.001303651
-1.15E-09,-1.39E-09,-0.017272756,0.001304052
-1.16E-09,-1.39E-09,-0.01728228,0.001304454
-1.16E-09,-1.39E-09,-0.017291801,0.001304856
-1.16E-09,-1.39E-09,-0.017301319,0.001305258
-1.16E-09,-1.39E-09,-0.017310834,0.00130566
-1.16E-09,-1.40E-09,-0.017320345,0.001306062
-1.16E-09,-1.40E-09,-0.017329853,0.001306465
-1.17E-09,-1.40E-09,-0.017339357,0.001306868
-1.17E-09,-1.40E-09,-0.017348859,0.001307271
-1.17E-09,-1.40E-09,-0.017358357,0.001307674
-1.17E-09,-1.41E-09,-0.017367851,0.001308078
-1.17E-09,-1.41E-09,-0.017377343,0.001308481
-1.18E-09,-1.41E-09,-0.017386831,0.001308885
-1.18E-09,-1.41E-09,-0.017396315,0.001309289
-1.18E-09,-1.42E-09,-0.017405797,0.001309694
-1.18E-09,-1.42E-09,-0.017415275,0.001310098
-1.18E-09,-1.42E-09,-0.01742475,0.001310503
-1.18E-09,-1.42E-09,-0.017434221,0.001310907
-1.19E-09,-1.42E-09,-0.017443689,0.001311312
-1.19E-09,-1.43E-09,-0.017453154,0.001311718
-1.19E-09,-1.43E-09,-0.017462615,0.001312123
-1.19E-09,-1.43E-09,-0.017472073,0.001312529
-1.19E-09,-1.43E-09,-0.017481528,0.001312935
-1.19E-09,-1.43E-09,-0.017490979,0.001313341
-1.20E-09,-1.44E-09,-0.017500427,0.001313747
-1.20E-09,-1.44E-09,-0.017509872,0.001314153
-1.20E-09,-1.44E-09,-0.017519313,0.00131456
-1.20E-09,-1.44E-09,-0.017528751,0.001314966
-1.20E-09,-1.45E-09,-0.017538186,0.001315373
-1.21E-09,-1.45E-09,-0.017547617,0.001315781
-1.21E-09,-1.45E-09,-0.017557045,0.001316188
-1.21E-09,-1.45E-09,-0.017566469,0.001316595
-1.21E-09,-1.45E-09,-0.01757589,0.001317003
-1.21E-09,-1.46E-09,-0.017585308,0.001317411
-1.21E-09,-1.46E-09,-0.017594723,0.001317819
-1.22E-09,-1.46E-09,-0.017604134,0.001318228
-1.22E-09,-1.46E-09,-0.017613541,0.001318636
-1.22E-09,-1.47E-09,-0.017622946,0.001319045
-1.22E-09,-1.47E-09,-0.017632347,0.001319454
-1.22E-09,-1.47E-09,-0.017641744,0.001319863
-1.23E-09,-1.47E-09,-0.017651138,0.001320272
-1.23E-09,-1.47E-09,-0.017660529,0.001320682
-1.23E-09,-1.48E-09,-0.017669916,0.001321091
-1.23E-09,-1.48E-09,-0.0176793,0.001321501
-1.23E-09,-1.48E-09,-0.017688681,0.001321911
-1.23E-09,-1.48E-09,-0.017698058,0.001322321
-1.24E-09,-1.48E-09,-0.017707432,0.001322732
-1.24E-09,-1.49E-09,-0.017716802,0.001323142
-1.24E-09,-1.49E-09,-0.01772617,0.001323553
-1.24E-09,-1.49E-09,-0.017735533,0.001323964
-1.24E-09,-1.49E-09,-0.017744893,0.001324375
-1.25E-09,-1.50E-09,-0.01775425,0.001324787
-1.25E-09,-1.50E-09,-0.017763604,0.001325198
-1.25E-09,-1.50E-09,-0.017772954,0.00132561
-1.25E-09,-1.50E-09,-0.0177823,0.001326022
-1.25E-09,-1.50E-09,-0.017791643,0.001326434
-1.25E-09,-1.51E-09,-0.017800983,0.001326846
-1.26E-09,-1.51E-09,-0.01781032,0.001327259
-1.26E-09,-1.51E-09,-0.017819653,0.001327671
-1.26E-09,-1.51E-09,-0.017828982,0.001328084
-1.26E-09,-1.52E-09,-0.017838308,0.001328497
-1.26E-09,-1.52E-09,-0.017847631,0.001328911
-1.27E-09,-1.52E-09,-0.01785695,0.001329324
-1.27E-09,-1.52E-09,-0.017866266,0.001329738
-1.27E-09,-1.52E-09,-0.017875578,0.001330152
-1.27E-09,-1.53E-09,-0.017884887,0.001330566
-1.27E-09,-1.53E-09,-0.017894193,0.00133098
-1.28E-09,-1.53E-09,-0.017903495,0.001331394
-1.28E-09,-1.53E-09,-0.017912794,0.001331809
-1.28E-09,-1.54E-09,-0.017922089,0.001332223
-1.28E-09,-1.54E-09,-0.017931381,0.001332638
-1.28E-09,-1.54E-09,-0.017940669,0.001333053
-1.28E-09,-1.54E-09,-0.017949954,0.001333469
-1.29E-09,-1.54E-09,-0.017959235,0.001333884
-1.29E-09,-1.55E-09,-0.017968513,0.0013343
-1.29E-09,-1.55E-09,-0.017977788,0.001334716
-1.29E-09,-1.55E-09,-0.017987059,0.001335132
-1.29E-09,-1.55E-09,-0.017996327,0.001335548
-1.30E-09,-1.56E-09,-0.018005591,0.001335964
-1.30E-09,-1.56E-09,-0.018014852,0.001336381
-1.30E-09,-1.56E-09,-0.018024109,0.001336798
-1.30E-09,-1.56E-09,-0.018033363,0.001337215
-1.30E-09,-1.56E-09,-0.018042613,0.001337632
-1.30E-09,-1.57E-09,-0.01805186,0.001338049
-1.31E-09,-1.57E-09,-0.018061103,0.001338467
-1.31E-09,-1.57E-09,-0.018070343,0.001338884
-1.31E-09,-1.57E-09,-0.01807958,0.001339302
-1.31E-09,-1.58E-09,-0.018088813,0.00133972
-1.31E-09,-1.58E-09,-0.018098042,0.001340138
-1.32E-09,-1.58E-09,-0.018107268,0.001340557
-1.32E-09,-1.58E-09,-0.018116491,0.001340975
-1.32E-09,-1.58E-09,-0.01812571,0.001341394
-1.32E-09,-1.59E-09,-0.018134926,0.001341813
-1.32E-09,-1.59E-09,-0.018144138,0.001342232
-1.33E-09,-1.59E-09,-0.018153347,0.001342651
-1.33E-09,-1.59E-09,-0.018162552,0.001343071
-1.33E-09,-1.60E-09,-0.018171753,0.001343491
-1.33E-09,-1.60E-09,-0.018180952,0.00134391
-1.33E-09,-1.60E-09,-0.018190146,0.00134433
-1.33E-09,-1.60E-09,-0.018199337,0.001344751
-1.34E-09,-1.61E-09,-0.018208525,0.001345171
-1.34E-09,-1.61E-09,-0.018217709,0.001345592
-1.34E-09,-1.61E-09,-0.01822689,0.001346012
-1.34E-09,-1.61E-09,-0.018236067,0.001346433
-1.34E-09,-1.61E-09,-0.018245241,0.001346854
-1.35E-09,-1.62E-09,-0.018254411,0.001347276
-1.35E-09,-1.62E-09,-0.018263578,0.001347697
-1.35E-09,-1.62E-09,-0.018272741,0.001348119
-1.35E-09,-1.62E-09,-0.0182819,0.00134854
-1.35E-09,-1.63E-09,-0.018291057,0.001348962
-1.36E-09,-1.63E-09,-0.018300209,0.001349385
-1.36E-09,-1.63E-09,-0.018309358,0.001349807
-1.36E-09,-1.63E-09,-0.018318504,0.001350229
-1.36E-09,-1.63E-09,-0.018327646,0.001350652
-1.36E-09,-1.64E-09,-0.018336784,0.001351075
-1.36E-09,-1.64E-09,-0.01834592,0.001351498
-1.37E-09,-1.64E-09,-0.018355051,0.001351921
-1.37E-09,-1.64E-09,-0.018364179,0.001352345
-1.37E-09,-1.65E-09,-0.018373303,0.001352768
-1.37E-09,-1.65E-09,-0.018382424,0.001353192
-1.37E-09,-1.65E-09,-0.018391542,0.001353616
-1.38E-09,-1.65E-09,-0.018400656,0.00135404
-1.38E-09,-1.65E-09,-0.018409766,0.001354464
-1.38E-09,-1.66E-09,-0.018418873,0.001354889
-1.38E-09,-1.66E-09,-0.018427976,0.001355313
-1.38E-09,-1.66E-09,-0.018437076,0.001355738
-1.39E-09,-1.66E-09,-0.018446172,0.001356163
-1.39E-09,-1.67E-09,-0.018455264,0.001356588
-1.39E-09,-1.67E-09,-0.018464353,0.001357013
-1.39E-09,-1.67E-09,-0.018473439,0.001357439
-1.39E-09,-1.67E-09,-0.018482521,0.001357865
-1.40E-09,-1.68E-09,-0.018491599,0.00135829
-1.40E-09,-1.68E-09,-0.018500674,0.001358716
-1.40E-09,-1.68E-09,-0.018509745,0.001359142
-1.40E-09,-1.68E-09,-0.018518813,0.001359569
-1.40E-09,-1.68E-09,-0.018527877,0.001359995
-1.40E-09,-1.69E-09,-0.018536938,0.001360422
-1.41E-09,-1.69E-09,-0.018545995,0.001360849
-1.41E-09,-1.69E-09,-0.018555049,0.001361276
-1.41E-09,-1.69E-09,-0.018564098,0.001361703
-1.41E-09,-1.70E-09,-0.018573145,0.00136213
-1.41E-09,-1.70E-09,-0.018582188,0.001362558
-1.42E-09,-1.70E-09,-0.018591227,0.001362986
-1.42E-09,-1.70E-09,-0.018600263,0.001363413
-1.42E-09,-1.71E-09,-0.018609295,0.001363841
-1.42E-09,-1.71E-09,-0.018618323,0.00136427
-1.42E-09,-1.71E-09,-0.018627348,0.001364698
-1.43E-09,-1.71E-09,-0.01863637,0.001365127
-1.43E-09,-1.71E-09,-0.018645387,0.001365555
-1.43E-09,-1.72E-09,-0.018654402,0.001365984
-1.43E-09,-1.72E-09,-0.018663412,0.001366413
-1.43E-09,-1.72E-09,-0.018672419,0.001366842
-1.44E-09,-1.72E-09,-0.018681423,0.001367272
-1.44E-09,-1.73E-09,-0.018690423,0.001367701
-1.44E-09,-1.73E-09,-0.018699419,0.001368131
-1.44E-09,-1.73E-09,-0.018708412,0.001368561
-1.44E-09,-1.73E-09,-0.018717401,0.001368991
-1.45E-09,-1.74E-09,-0.018726386,0.001369421
