cib1 50,cib1 100,cib1 50,cib1 100
0.003997114,0.004799678,0.013486154,0.013807703
0.004007801,0.00481251,0.013497006,0.013821443
0.0040185,0.004825358,0.013507863,0.013835187
0.004029213,0.004838221,0.013518726,0.013848935
0.004039939,0.0048511,0.013529593,0.013862688
0.004050677,0.004863995,0.013540466,0.013876445
0.004061429,0.004876906,0.013551345,0.013890207
0.004072194,0.004889832,0.013562228,0.013903973
0.004082972,0.004902774,0.013573117,0.013917744
0.004093763,0.004915731,0.01358401,0.013931519
0.004104567,0.004928705,0.01359491,0.013945299
0.004115385,0.004941693,0.013605814,0.013959083
0.004126215,0.004954698,0.013616723,0.013972871
0.004137058,0.004967718,0.013627638,0.013986664
0.004147914,0.004980753,0.013638558,0.014000462
0.004158782,0.004993804,0.013649483,0.014014264
0.004169664,0.00500687,0.013660414,0.01402807
0.004180558,0.005019952,0.01367135,0.014041881
0.004191466,0.005033049,0.013682291,0.014055696
0.004202386,0.005046162,0.013693237,0.014069516
0.004213318,0.005059289,0.013704188,0.01408334
0.004224264,0.005072432,0.013715145,0.014097168
0.004235222,0.00508559,0.013726107,0.014111001
0.004246192,0.005098763,0.013737074,0.014124839
0.004257175,0.005111951,0.013748047,0.014138681
0.004268171,0.005125154,0.013759025,0.014152527
0.004279178,0.005138372,0.013770008,0.014166378
0.004290198,0.005151605,0.013780996,0.014180233
0.004301231,0.005164852,0.013791989,0.014194092
0.004312275,0.005178114,0.013802988,0.014207956
0.004323332,0.00519139,0.013813992,0.014221825
0.0043344,0.005204681,0.013825002,0.014235698
0.004345481,0.005217986,0.013836016,0.014249575
0.004356574,0.005231306,0.013847036,0.014263456
0.004367678,0.00524464,0.013858061,0.014277343
0.004378794,0.005257988,0.013869091,0.014291233
0.004389923,0.00527135,0.013880127,0.014305128
0.004401063,0.005284727,0.013891168,0.014319027
0.004412214,0.005298118,0.013902214,0.014332931
0.004423378,0.005311523,0.013913266,0.014346839
0.004434554,0.005324942,0.013924323,0.014360752
0.004445742,0.005338376,0.013935385,0.014374668
0.004456941,0.005351824,0.013946452,0.01438859
0.004468153,0.005365287,0.013957525,0.014402515
0.004479377,0.005378764,0.013968603,0.014416446
0.004490612,0.005392256,0.013979686,0.01443038
0.00450186,0.005405762,0.013990774,0.014444319
0.004513121,0.005419283,0.014001868,0.014458262
0.004524393,0.005432818,0.014012967,0.01447221
0.004535678,0.005446369,0.014024071,0.014486162
0.004546975,0.005459934,0.014035181,0.014500118
0.004558284,0.005473514,0.014046296,0.014514079
0.004569606,0.005487109,0.014057416,0.014528044
0.00458094,0.005500718,0.014068542,0.014542014
0.004592287,0.005514343,0.014079673,0.014555988
0.004603646,0.005527983,0.014090809,0.014569966
0.004615018,0.005541638,0.014101951,0.014583949
0.004626402,0.005555308,0.014113097,0.014597936
0.004637799,0.005568993,0.014124249,0.014611928
0.004649208,0.005582693,0.014135407,0.014625923
0.00466063,0.005596408,0.01414657,0.014639924
0.004672065,0.005610138,0.014157738,0.014653928
0.004683512,0.005623884,0.014168911,0.014667937
0.004694972,0.005637644,0.01418009,0.01468195
0.004706445,0.00565142,0.014191274,0.014695968
0.00471793,0.005665211,0.014202463,0.01470999
0.004729428,0.005679017,0.014213658,0.014724017
0.004740938,0.005692839,0.014224858,0.014738047
0.004752461,0.005706675,0.014236063,0.014752082
0.004763997,0.005720527,0.014247274,0.014766122
0.004775545,0.005734394,0.01425849,0.014780166
0.004787106,0.005748275,0.014269711,0.014794214
0.004798679,0.005762172,0.014280938,0.014808266
0.004810265,0.005776084,0.01429217,0.014822323
0.004821863,0.005790011,0.014303407,0.014836384
0.004833474,0.005803953,0.01431465,0.01485045
0.004845097,0.005817909,0.014325898,0.01486452
0.004856732,0.005831881,0.014337151,0.014878594
0.00486838,0.005845867,0.01434841,0.014892672
0.004880041,0.005859869,0.014359674,0.014906755
0.004891713,0.005873884,0.014370943,0.014920842
0.004903398,0.005887915,0.014382218,0.014934934
0.004915094,0.00590196,0.014393498,0.01494903
0.004926803,0.00591602,0.014404783,0.01496313
0.004938524,0.005930094,0.014416074,0.014977235
0.004950257,0.005944182,0.01442737,0.014991344
0.004962002,0.005958285,0.014438672,0.015005457
0.004973759,0.005972402,0.014449978,0.015019574
0.004985527,0.005986534,0.014461291,0.015033696
0.004997307,0.006000679,0.014472608,0.015047822
0.005009099,0.006014838,0.014483931,0.015061953
0.005020903,0.006029012,0.014495259,0.015076088
0.005032718,0.006043199,0.014506593,0.015090227
0.005044545,0.0060574,0.014517932,0.01510437
0.005056383,0.006071615,0.014529276,0.015118518
0.005068232,0.006085843,0.014540626,0.01513267
0.005080093,0.006100085,0.014551981,0.015146826
0.005091965,0.006114341,0.014563342,0.015160987
0.005103849,0.006128611,0.014574708,0.015175152
0.005115744,0.006142894,0.014586079,0.015189321
0.005127651,0.006157191,0.014597456,0.015203495
0.005139569,0.006171502,0.014608838,0.015217673
0.005151499,0.006185827,0.014620225,0.015231855
0.00516344,0.006200166,0.014631618,0.015246041
0.005175393,0.006214519,0.014643016,0.015260232
0.005187358,0.006228885,0.01465442,0.015274427
0.005199334,0.006243266,0.014665829,0.015288627
0.005211322,0.006257661,0.014677243,0.01530283
0.005223322,0.00627207,0.014688663,0.015317038
0.005235334,0.006286494,0.014700088,0.015331251
0.005247358,0.006300931,0.014711518,0.015345467
0.005259393,0.006315383,0.014722954,0.015359688
0.005271441,0.00632985,0.014734396,0.015373913
0.0052835,0.00634433,0.014745842,0.015388143
0.005295572,0.006358825,0.014757294,0.015402376
0.005307656,0.006373335,0.014768752,0.015416614
0.005319751,0.006387859,0.014780215,0.015430856
0.005331859,0.006402398,0.014791683,0.015445103
0.005343979,0.006416951,0.014803157,0.015459354
0.005356111,0.006431519,0.014814636,0.015473609
0.005368256,0.006446102,0.014826121,0.015487868
0.005380412,0.006460699,0.014837611,0.015502132
0.005392581,0.006475311,0.014849106,0.0155164
0.005404762,0.006489937,0.014860607,0.015530672
0.005416955,0.006504578,0.014872113,0.015544948
0.00542916,0.006519234,0.014883625,0.015559229
0.005441378,0.006533904,0.014895142,0.015573514
0.005453607,0.006548589,0.014906664,0.015587803
0.005465849,0.006563289,0.014918192,0.015602097
0.005478103,0.006578003,0.014929725,0.015616395
0.005490369,0.006592732,0.014941264,0.015630697
0.005502648,0.006607475,0.014952808,0.015645003
0.005514938,0.006622233,0.014964358,0.015659314
0.005527241,0.006637006,0.014975913,0.015673629
0.005539555,0.006651793,0.014987474,0.015687948
0.005551882,0.006666594,0.01499904,0.015702271
0.00556422,0.00668141,0.015010611,0.015716599
0.005576571,0.00669624,0.015022188,0.01573093
0.005588933,0.006711084,0.01503377,0.015745266
0.005601308,0.006725943,0.015045358,0.015759607
0.005613694,0.006740816,0.015056951,0.015773951
0.005626092,0.006755703,0.015068549,0.0157883
0.005638501,0.006770604,0.015080153,0.015802653
0.005650923,0.006785519,0.015091763,0.015817011
0.005663355,0.006800448,0.015103378,0.015831372
0.0056758,0.006815391,0.015114998,0.015845738
0.005688256,0.006830348,0.015126624,0.015860108
0.005700723,0.006845318,0.015138255,0.015874482
0.005713202,0.006860302,0.015149892,0.015888861
0.005725692,0.0068753,0.015161534,0.015903244
0.005738194,0.006890311,0.015173182,0.015917631
0.005750706,0.006905336,0.015184835,0.015932022
0.00576323,0.006920374,0.015196493,0.015946417
0.005775765,0.006935425,0.015208157,0.015960817
0.00578831,0.00695049,0.015219827,0.015975221
0.005800867,0.006965567,0.015231502,0.015989629
0.005813435,0.006980658,0.015243182,0.016004041
0.005826013,0.006995762,0.015254868,0.016018458
0.005838603,0.00701088,0.015266559,0.016032879
0.005851204,0.00702601,0.015278256,0.016047304
0.005863816,0.007041154,0.015289958,0.016061733
0.005876439,0.007056311,0.015301666,0.016076167
0.005889073,0.007071482,0.015313379,0.016090604
0.005901718,0.007086666,0.015325098,0.016105046
0.005914375,0.007101864,0.015336822,0.016119492
0.005927042,0.007117074,0.015348552,0.016133943
0.005939721,0.007132299,0.015360287,0.016148397
0.005952412,0.007147537,0.015372028,0.016162856
0.005965113,0.007162789,0.015383774,0.016177319
0.005977827,0.007178054,0.015395526,0.016191786
0.005990551,0.007193334,0.015407283,0.016206258
0.006003287,0.007208627,0.015419045,0.016220733
0.006016035,0.007223934,0.015430814,0.016235213
0.006028794,0.007239255,0.015442587,0.016249697
0.006041565,0.007254589,0.015454366,0.016264185
0.006054347,0.007269938,0.015466151,0.016278678
0.006067142,0.007285301,0.015477941,0.016293175
0.006079947,0.007300678,0.015489737,0.016307675
0.006092765,0.007316069,0.015501538,0.01632218
0.006105594,0.007331474,0.015513344,0.01633669
0.006118435,0.007346893,0.015525156,0.016351203
0.006131288,0.007362326,0.015536974,0.016365721
0.006144153,0.007377773,0.015548797,0.016380243
0.006157029,0.007393235,0.015560626,0.016394769
0.006169917,0.007408711,0.01557246,0.016409299
0.006182817,0.0074242,0.0155843,0.016423833
0.006195729,0.007439704,0.015596145,0.016438372
0.006208652,0.007455222,0.015607995,0.016452915
0.006221588,0.007470755,0.015619852,0.016467462
0.006234534,0.007486301,0.015631713,0.016482013
0.006247493,0.007501861,0.015643581,0.016496568
0.006260464,0.007517436,0.015655453,0.016511128
0.006273446,0.007533024,0.015667332,0.016525692
0.006286439,0.007548627,0.015679215,0.01654026
0.006299445,0.007564243,0.015691105,0.016554832
0.006312462,0.007579873,0.015703,0.016569408
0.00632549,0.007595518,0.0157149,0.016583989
0.006338531,0.007611176,0.015726806,0.016598573
0.006351582,0.007626848,0.015738717,0.016613162
0.006364645,0.007642534,0.015750634,0.016627755
0.00637772,0.007658233,0.015762557,0.016642352
0.006390806,0.007673946,0.015774485,0.016656954
0.006403903,0.007689673,0.015786419,0.016671559
0.006417011,0.007705413,0.015798358,0.016686169
0.006430131,0.007721166,0.015810302,0.016700783
0.006443261,0.007736933,0.015822253,0.016715401
0.006456403,0.007752713,0.015834208,0.016730023
0.006469556,0.007768507,0.01584617,0.016744649
0.00648272,0.007784314,0.015858136,0.01675928
0.006495895,0.007800133,0.015870109,0.016773915
0.00650908,0.007815966,0.015882087,0.016788554
0.006522277,0.007831812,0.01589407,0.016803197
0.006535484,0.00784767,0.015906059,0.016817844
0.006548701,0.007863542,0.015918054,0.016832495
0.006561929,0.007879426,0.015930054,0.016847151
0.006575168,0.007895322,0.01594206,0.01686181
0.006588418,0.007911232,0.015954071,0.016876474
0.006601678,0.007927154,0.015966088,0.016891142
0.006614948,0.007943089,0.01597811,0.016905815
0.00662823,0.007959037,0.015990138,0.016920491
0.006641521,0.007974997,0.016002172,0.016935171
0.006654824,0.00799097,0.016014211,0.016949856
0.006668137,0.008006957,0.016026256,0.016964545
0.006681461,0.008022956,0.016038306,0.016979238
0.006694796,0.008038968,0.016050362,0.016993935
0.006708142,0.008054993,0.016062423,0.017008636
0.006721498,0.008071031,0.01607449,0.017023342
0.006734866,0.008087082,0.016086563,0.017038051
0.006748244,0.008103146,0.016098641,0.017052765
0.006761634,0.008119224,0.016110724,0.017067483
0.006775034,0.008135315,0.016122814,0.017082205
0.006788446,0.008151419,0.016134909,0.017096931
0.006801869,0.008167537,0.016147009,0.017111661
0.006815303,0.008183668,0.016159115,0.017126395
0.006828748,0.008199812,0.016171227,0.017141134
0.006842204,0.00821597,0.016183344,0.017155877
0.006855672,0.008232141,0.016195467,0.017170624
0.006869151,0.008248326,0.016207595,0.017185375
0.006882641,0.008264525,0.016219729,0.01720013
0.006896142,0.008280737,0.016231868,0.017214889
0.006909655,0.008296963,0.016244014,0.017229652
0.006923179,0.008313202,0.016256164,0.01724442
0.006936715,0.008329455,0.016268321,0.017259192
0.006950262,0.008345722,0.016280483,0.017273967
0.00696382,0.008362002,0.01629265,0.017288747
0.00697739,0.008378296,0.016304823,0.017303531
0.006990971,0.008394604,0.016317002,0.01731832
0.007004563,0.008410925,0.016329186,0.017333112
0.007018167,0.00842726,0.016341376,0.017347908
0.007031782,0.008443609,0.016353572,0.017362709
0.007045408,0.008459971,0.016365773,0.017377514
0.007059046,0.008476347,0.01637798,0.017392323
0.007072695,0.008492736,0.016390192,0.017407136
0.007086355,0.008509139,0.01640241,0.017421953
0.007100027,0.008525555,0.016414634,0.017436774
0.00711371,0.008541985,0.016426863,0.017451599
0.007127403,0.008558428,0.016439098,0.017466429
0.007141108,0.008574884,0.016451339,0.017481262
0.007154824,0.008591354,0.016463585,0.0174961
0.007168552,0.008607837,0.016475836,0.017510942
0.00718229,0.008624333,0.016488094,0.017525788
0.007196039,0.008640843,0.016500357,0.017540638
0.007209799,0.008657365,0.016512625,0.017555492
0.00722357,0.008673901,0.016524899,0.01757035
0.007237351,0.008690449,0.016537179,0.017585213
0.007251143,0.00870701,0.016549465,0.017600079
0.007264947,0.008723585,0.016561756,0.01761495
0.00727876,0.008740172,0.016574053,0.017629825
0.007292584,0.008756771,0.016586355,0.017644704
0.007306419,0.008773384,0.016598663,0.017659587
0.007320264,0.008790008,0.016610977,0.017674474
0.00733412,0.008806645,0.016623296,0.017689365
0.007347986,0.008823295,0.016635621,0.01770426
0.007361862,0.008839957,0.016647952,0.01771916
0.007375748,0.008856631,0.016660288,0.017734063
0.007389644,0.008873317,0.01667263,0.017748971
0.007403551,0.008890016,0.016684977,0.017763883
0.007417468,0.008906727,0.01669733,0.017778798
0.007431395,0.00892345,0.016709689,0.017793718
0.007445332,0.008940185,0.016722054,0.017808643
0.007459279,0.008956933,0.016734424,0.017823571
0.007473237,0.008973693,0.016746799,0.017838503
0.007487205,0.008990465,0.016759181,0.017853439
0.007501183,0.00900725,0.016771568,0.01786838
0.007515172,0.009024047,0.016783961,0.017883324
0.007529171,0.009040857,0.016796359,0.017898273
0.007543181,0.009057679,0.016808763,0.017913226
0.007557201,0.009074514,0.016821173,0.017928183
0.007571232,0.009091362,0.016833588,0.017943144
0.007585273,0.009108222,0.016846009,0.017958109
0.007599325,0.009125095,0.016858436,0.017973078
0.007613388,0.009141981,0.016870868,0.017988051
0.007627462,0.00915888,0.016883306,0.018003029
0.007641546,0.009175792,0.01689575,0.01801801
0.007655641,0.009192717,0.016908199,0.018032996
0.007669747,0.009209655,0.016920655,0.018047985
0.007683864,0.009226606,0.016933115,0.018062979
0.007697991,0.00924357,0.016945582,0.018077977
0.00771213,0.009260547,0.016958054,0.018092979
0.007726279,0.009277537,0.016970532,0.018107985
0.007740439,0.00929454,0.016983015,0.018122995
0.007754611,0.009311557,0.016995504,0.018138009
0.007768793,0.009328586,0.017007999,0.018153027
0.007782986,0.009345629,0.017020499,0.01816805
0.007797191,0.009362685,0.017033006,0.018183076
0.007811406,0.009379754,0.017045517,0.018198107
0.007825632,0.009396836,0.017058035,0.018213141
0.007839869,0.009413932,0.017070558,0.01822818
0.007854117,0.00943104,0.017083087,0.018243223
0.007868376,0.009448162,0.017095622,0.01825827
0.007882646,0.009465297,0.017108162,0.018273321
0.007896927,0.009482445,0.017120708,0.018288376
0.007911219,0.009499606,0.01713326,0.018303435
0.007925521,0.00951678,0.017145817,0.018318498
0.007939835,0.009533967,0.01715838,0.018333565
0.007954159,0.009551167,0.017170949,0.018348637
0.007968494,0.00956838,0.017183524,0.018363712
0.00798284,0.009585606,0.017196104,0.018378792
0.007997196,0.009602845,0.01720869,0.018393875
0.008011563,0.009620096,0.017221281,0.018408963
0.008025941,0.009637361,0.017233879,0.018424055
0.008040329,0.009654637,0.017246482,0.01843915
0.008054728,0.009671927,0.017259091,0.01845425
0.008069137,0.009689229,0.017271705,0.018469354
0.008083557,0.009706544,0.017284325,0.018484462
0.008097987,0.009723871,0.017296951,0.018499575
0.008112427,0.00974121,0.017309583,0.018514691
0.008126878,0.009758562,0.01732222,0.018529811
0.008141338,0.009775925,0.017334863,0.018544935
0.008155809,0.009793301,0.017347512,0.018560064
0.00817029,0.009810689,0.017360166,0.018575196
0.008184781,0.009828089,0.017372826,0.018590333
0.008199281,0.009845501,0.017385492,0.018605474
0.008213792,0.009862925,0.017398164,0.018620618
0.008228312,0.00988036,0.017410841,0.018635767
0.008242842,0.009897807,0.017423525,0.01865092
0.008257382,0.009915266,0.017436213,0.018666077
0.008271932,0.009932737,0.017448908,0.018681238
0.008286491,0.00995022,0.017461608,0.018696403
0.00830106,0.009967714,0.017474314,0.018711572
0.008315639,0.00998522,0.017487026,0.018726745
0.008330228,0.010002738,0.017499743,0.018741922
0.008344827,0.010020268,0.017512467,0.018757104
0.008359436,0.01003781,0.017525196,0.018772289
0.008374055,0.010055364,0.01753793,0.018787478
0.008388684,0.01007293,0.017550671,0.018802672
0.008403323,0.010090508,0.017563417,0.018817869
0.008417972,0.010108098,0.017576169,0.018833071
0.008432632,0.0101257,0.017588927,0.018848277
0.008447301,0.010143315,0.01760169,0.018863487
0.008461981,0.010160942,0.017614459,0.0188787
0.008476671,0.010178582,0.017627234,0.018893918
0.008491372,0.010196233,0.017640015,0.01890914
0.008506083,0.010213898,0.017652801,0.018924366
0.008520804,0.010231574,0.017665593,0.018939596
0.008535536,0.010249264,0.017678391,0.01895483
0.008550278,0.010266966,0.017691195,0.018970068
0.008565031,0.01028468,0.017704005,0.018985311
0.008579794,0.010302407,0.01771682,0.019000557
0.008594567,0.010320147,0.017729641,0.019015807
0.008609352,0.010337899,0.017742467,0.019031062
0.008624147,0.010355664,0.0177553,0.01904632
0.008638952,0.010373442,0.017768138,0.019061583
0.008653768,0.010391233,0.017780982,0.019076849
0.008668595,0.010409036,0.017793832,0.01909212
0.008683432,0.010426852,0.017806688,0.019107395
0.008698279,0.010444681,0.017819549,0.019122673
0.008713138,0.010462522,0.017832416,0.019137956
0.008728007,0.010480376,0.017845289,0.019153243
0.008742886,0.010498243,0.017858167,0.019168534
0.008757776,0.010516122,0.017871052,0.019183829
0.008772677,0.010534014,0.017883942,0.019199128
0.008787588,0.010551919,0.017896838,0.019214431
0.008802509,0.010569836,0.01790974,0.019229738
0.008817441,0.010587766,0.017922647,0.019245049
0.008832383,0.010605708,0.01793556,0.019260364
0.008847336,0.010623662,0.01794848,0.019275683
0.008862299,0.01064163,0.017961404,0.019291007
0.008877272,0.010659609,0.017974335,0.019306334
0.008892256,0.010677601,0.017987271,0.019321665
0.00890725,0.010695605,0.018000214,0.019337001
0.008922254,0.010713621,0.018013162,0.01935234
0.008937268,0.01073165,0.018026115,0.019367684
0.008952292,0.01074969,0.018039075,0.019383031
0.008967327,0.010767743,0.01805204,0.019398383
0.008982371,0.010785807,0.018065012,0.019413739
0.008997425,0.010803884,0.018077989,0.019429098
0.009012489,0.010821972,0.018090971,0.019444462
0.009027562,0.010840072,0.01810396,0.01945983
0.009042646,0.010858184,0.018116954,0.019475202
0.009057739,0.010876307,0.018129954,0.019490578
0.009072842,0.010894442,0.01814296,0.019505958
0.009087954,0.010912588,0.018155972,0.019521342
0.009103075,0.010930745,0.01816899,0.01953673
0.009118207,0.010948914,0.018182013,0.019552122
0.009133347,0.010967094,0.018195042,0.019567518
0.009148497,0.010985286,0.018208077,0.019582918
0.009163656,0.011003488,0.018221118,0.019598322
0.009178825,0.011021702,0.018234164,0.01961373
0.009194003,0.011039928,0.018247217,0.019629143
0.009209191,0.011058165,0.018260275,0.019644559
0.009224388,0.011076413,0.018273339,0.019659979
0.009239595,0.011094672,0.018286409,0.019675404
0.009254811,0.011112943,0.018299484,0.019690832
0.009270037,0.011131226,0.018312566,0.019706265
0.009285272,0.01114952,0.018325653,0.019721701
0.009300517,0.011167826,0.018338746,0.019737142
0.009315772,0.011186144,0.018351845,0.019752586
0.009331037,0.011204473,0.01836495,0.019768035
0.009346312,0.011222815,0.018378061,0.019783488
0.009361596,0.011241168,0.018391177,0.019798944
0.009376891,0.011259533,0.018404299,0.019814405
0.009392195,0.01127791,0.018417427,0.01982987
0.00940751,0.011296299,0.018430561,0.019845339
0.009422834,0.0113147,0.018443701,0.019860812
0.009438168,0.011333113,0.018456846,0.019876289
0.009453513,0.011351538,0.018469998,0.019891769
0.009468868,0.011369975,0.018483155,0.019907254
0.009484233,0.011388425,0.018496318,0.019922743
0.009499608,0.011406887,0.018509487,0.019938237
0.009514993,0.011425361,0.018522661,0.019953734
0.009530388,0.011443847,0.018535842,0.019969235
0.009545794,0.011462345,0.018549028,0.01998474
0.009561209,0.011480856,0.018562221,0.020000249
0.009576635,0.011499379,0.018575419,0.020015762
0.009592071,0.011517914,0.018588623,0.02003128
0.009607518,0.011536461,0.018601832,0.020046801
0.009622974,0.011555021,0.018615048,0.020062326
0.009638441,0.011573593,0.018628269,0.020077856
0.009653918,0.011592177,0.018641497,0.020093389
0.009669405,0.011610773,0.01865473,0.020108926
0.009684902,0.011629382,0.018667969,0.020124468
0.00970041,0.011648003,0.018681214,0.020140013
0.009715927,0.011666635,0.018694464,0.020155563
0.009731455,0.01168528,0.018707721,0.020171116
0.009746992,0.011703937,0.018720983,0.020186674
0.00976254,0.011722606,0.018734251,0.020202236
0.009778097,0.011741287,0.018747526,0.020217801
0.009793665,0.01175998,0.018760806,0.020233371
0.009809242,0.011778685,0.018774091,0.020248945
0.009824829,0.011797401,0.018787383,0.020264523
0.009840426,0.011816129,0.018800681,0.020280104
0.009856033,0.011834869,0.018813984,0.02029569
0.009871649,0.011853621,0.018827293,0.02031128
0.009887275,0.011872384,0.018840608,0.020326874
0.009902911,0.011891159,0.018853929,0.020342472
0.009918556,0.011909945,0.018867256,0.020358074
0.009934211,0.011928743,0.018880589,0.02037368
0.009949875,0.011947552,0.018893928,0.02038929
0.009965548,0.011966372,0.018907272,0.020404904
0.009981231,0.011985203,0.018920622,0.020420522
0.009996923,0.012004045,0.018933979,0.020436144
0.010012624,0.012022898,0.018947341,0.02045177
0.010028334,0.012041762,0.018960709,0.0204674
0.010044053,0.012060637,0.018974083,0.020483035
0.010059782,0.012079523,0.018987462,0.020498673
0.010075519,0.01209842,0.019000848,0.020514315
0.010091265,0.012117328,0.019014239,0.020529961
0.01010702,0.012136246,0.019027637,0.020545612
0.010122785,0.012155175,0.01904104,0.020561266
0.010138558,0.012174116,0.019054449,0.020576924
0.010154341,0.012193067,0.019067864,0.020592587
0.010170133,0.012212029,0.019081285,0.020608253
0.010185934,0.012231002,0.019094712,0.020623924
0.010201744,0.012249987,0.019108145,0.020639598
0.010217564,0.012268982,0.019121583,0.020655277
0.010233393,0.012287989,0.019135028,0.020670959
0.010249231,0.012307007,0.019148478,0.020686646
0.010265079,0.012326036,0.019161934,0.020702336
0.010280936,0.012345077,0.019175396,0.020718031
0.010296802,0.012364129,0.019188865,0.02073373
0.010312679,0.012383193,0.019202338,0.020749432
0.010328564,0.012402268,0.019215818,0.020765139
0.01034446,0.012421355,0.019229304,0.02078085
0.010360365,0.012440453,0.019242796,0.020796564
0.01037628,0.012459563,0.019256293,0.020812283
0.010392204,0.012478684,0.019269797,0.020828006
0.010408139,0.012497818,0.019283306,0.020843733
0.010424083,0.012516963,0.019296821,0.020859464
0.010440036,0.012536119,0.019310342,0.020875199
0.010456,0.012555288,0.01932387,0.020890938
0.010471973,0.012574468,0.019337403,0.020906681
0.010487957,0.01259366,0.019350941,0.020922428
0.01050395,0.012612864,0.019364486,0.020938179
0.010519953,0.01263208,0.019378037,0.020953934
0.010535966,0.012651308,0.019391594,0.020969693
0.010551988,0.012670547,0.019405156,0.020985456
0.010568021,0.012689798,0.019418724,0.021001223
0.010584063,0.012709061,0.019432299,0.021016994
0.010600115,0.012728336,0.019445879,0.021032769
0.010616177,0.012747622,0.019459465,0.021048548
0.010632249,0.012766921,0.019473057,0.021064332
0.01064833,0.012786231,0.019486655,0.021080119
0.010664421,0.012805552,0.019500259,0.02109591
0.010680522,0.012824886,0.019513869,0.021111706
0.010696632,0.012844231,0.019527485,0.021127505
0.010712753,0.012863587,0.019541107,0.021143308
0.010728882,0.012882955,0.019554735,0.021159116
0.010745022,0.012902335,0.019568368,0.021174927
0.010761171,0.012921726,0.019582008,0.021190743
0.010777329,0.012941128,0.019595653,0.021206562
0.010793497,0.012960542,0.019609304,0.021222386
0.010809674,0.012979966,0.019622962,0.021238213
0.01082586,0.012999403,0.019636625,0.021254045
0.010842056,0.01301885,0.019650294,0.02126988
0.010858261,0.013038308,0.019663969,0.02128572
0.010874475,0.013057777,0.01967765,0.021301564
0.010890698,0.013077258,0.019691337,0.021317411
0.010906931,0.013096749,0.01970503,0.021333263
0.010923172,0.013116251,0.019718729,0.021349119
0.010939422,0.013135763,0.019732434,0.021364978
0.010955681,0.013155287,0.019746145,0.021380842
0.010971949,0.01317482,0.019759861,0.02139671
0.010988225,0.013194365,0.019773584,0.021412582
0.011004511,0.013213919,0.019787312,0.021428458
0.011020804,0.013233484,0.019801047,0.021444338
0.011037107,0.01325306,0.019814787,0.021460222
0.011053418,0.013272646,0.019828534,0.02147611
0.011069738,0.013292242,0.019842286,0.021492002
0.011086067,0.013311849,0.019856044,0.021507898
0.011102404,0.013331466,0.019869809,0.021523798
0.01111875,0.013351094,0.019883579,0.021539702
0.011135105,0.013370733,0.019897355,0.02155561
0.011151469,0.013390382,0.019911137,0.021571522
0.011167842,0.013410041,0.019924925,0.021587438
0.011184223,0.013429712,0.019938719,0.021603358
0.011200614,0.013449393,0.019952519,0.021619282
0.011217014,0.013469085,0.019966325,0.021635211
0.011233422,0.013488788,0.019980137,0.021651143
0.01124984,0.013508502,0.019993955,0.021667079
0.011266267,0.013528227,0.020007779,0.02168302
0.011282703,0.013547963,0.020021609,0.021698964
0.011299148,0.013567709,0.020035444,0.021714912
0.011315603,0.013587468,0.020049286,0.021730865
0.011332067,0.013607237,0.020063134,0.021746821
0.01134854,0.013627017,0.020076987,0.021762782
0.011365023,0.013646809,0.020090847,0.021778746
0.011381515,0.013666612,0.020104713,0.021794715
0.011398016,0.013686426,0.020118584,0.021810687
0.011414527,0.013706252,0.020132462,0.021826664
0.011431047,0.013726089,0.020146345,0.021842645
0.011447577,0.013745937,0.020160235,0.021858629
0.011464116,0.013765797,0.02017413,0.021874618
0.011480665,0.013785668,0.020188031,0.021890611
0.011497223,0.01380555,0.020201939,0.021906608
0.011513791,0.013825444,0.020215852,0.021922608
0.011530368,0.013845349,0.020229772,0.021938613
0.011546954,0.013865266,0.020243697,0.021954622
0.011563551,0.013885194,0.020257628,0.021970635
0.011580156,0.013905133,0.020271566,0.021986652
0.011596771,0.013925084,0.020285509,0.022002673
0.011613395,0.013945046,0.020299458,0.022018698
0.011630029,0.013965019,0.020313413,0.022034727
0.011646672,0.013985003,0.020327374,0.02205076
0.011663325,0.014004999,0.020341342,0.022066797
0.011679987,0.014025006,0.020355315,0.022082838
0.011696658,0.014045024,0.020369294,0.022098883
0.011713338,0.014065053,0.020383279,0.022114932
0.011730028,0.014085093,0.02039727,0.022130986
0.011746726,0.014105144,0.020411268,0.022147043
0.011763434,0.014125207,0.020425271,0.022163104
0.011780151,0.01414528,0.02043928,0.02217917
0.011796877,0.014165363,0.020453295,0.022195239
0.011813612,0.014185458,0.020467316,0.022211312
0.011830356,0.014205564,0.020481343,0.02222739
0.011847108,0.01422568,0.020495376,0.022243471
0.01186387,0.014245806,0.020509416,0.022259557
0.01188064,0.014265943,0.020523461,0.022275646
0.011897419,0.014286091,0.020537512,0.02229174
0.011914207,0.014306249,0.020551569,0.022307837
0.011931003,0.014326417,0.020565632,0.022323939
0.011947807,0.014346595,0.020579701,0.022340045
0.011964621,0.014366784,0.020593776,0.022356154
0.011981442,0.014386982,0.020607857,0.022372268
0.011998272,0.014407191,0.020621945,0.022388386
0.01201511,0.014427409,0.020636038,0.022404508
0.012031956,0.014447638,0.020650137,0.022420634
0.012048811,0.014467876,0.020664242,0.022436764
0.012065674,0.014488125,0.020678353,0.022452898
0.012082545,0.014508383,0.02069247,0.022469036
0.012099425,0.014528652,0.020706594,0.022485178
0.012116313,0.014548931,0.020720723,0.022501324
