Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,53.993,51.999,1
1,2,0,355.63,97.438,2
1,3,0,424.92,101.48,3
1,4,0,228.2,87.942,4
1,5,0,193.37,207.03,5
1,6,0,123.51,133.5,6
1,7,0,275.03,359.94,7
1,8,0,187.23,252.29,8
1,9,0,374.44,276.03,9
1,10,0,207.34,213.94,10
1,11,0,415.84,89.531,11
1,12,0,145.36,324.49,12
1,13,0,182.4,237.05,13
1,14,0,220.51,78.212,14
1,15,0,367.35,259.23,15
1,16,0,282.48,344.68,16
1,17,0,264.99,347.05,17
1,18,0,375.5,291.34,18
1,19,0,234.84,177.4,19
1,20,-1,272.48,333.54,20
1,21,-1,194.66,193.28,21
1,22,-1,205.81,197.07,22
2,1,1,53.993,51.999,1
2,2,0,343.57,92.296,2
2,3,0,413.59,95.517,3
2,4,0,216.83,82.481,4
2,5,0,181.32,200.3,5
2,6,0,111.67,128.33,6
2,7,0,263.11,353.71,7
2,8,0,176.12,247.05,8
2,9,0,362.42,270.81,9
2,10,0,195.6,207.52,10
2,11,0,403.53,83.542,11
2,12,0,134.72,317.42,12
2,13,0,170.92,230.79,13
2,14,0,206.23,72.77,14
2,15,0,353.35,256.76,15
2,16,0,270.77,338.65,16
2,17,0,251.57,342.44,17
2,18,0,362.92,286.22,18
2,19,0,224.78,172.23,19
2,20,-1,255.31,331.99,20
2,21,0,182.94,187.38,21
2,22,0,194.43,190.45,22
2,23,0,339.34,75.371,23
2,24,0,160.43,253.86,24
2,25,0,374.83,279.02,25
2,26,-1,160.91,237.86,26
3,1,1,53.993,51.999,1
3,2,0,348.47,92.508,2
3,3,0,417.74,96.873,3
3,4,0,221.04,83.135,4
3,5,0,186.49,202.38,5
3,6,0,115.04,128.92,6
3,7,0,268.17,353.94,7
3,8,0,180.12,247.82,8
3,9,0,367.43,271.05,9
3,10,0,201.99,207.1,10
3,11,0,407.67,84.155,11
3,12,0,137.78,319.55,12
3,13,0,177.41,230.67,13
3,14,0,210.84,73.19,14
3,15,0,359.18,256.87,15
3,16,0,276.58,338.08,16
3,17,0,255.31,341.59,17
3,18,0,368.62,287.7,18
3,19,0,230.43,174.42,19
3,20,-1,263.02,331.29,20
3,21,0,187.43,189.2,21
3,22,1,198.57,193.69,22
3,23,-1,342.12,75.343,23
3,24,0,166.9,254.43,24
3,25,0,382.63,278.21,25
3,26,1,166.25,241.73,26
3,27,0,353.09,76.274,27
4,1,1,53.993,51.999,1
4,2,0,350.08,95.51,2
4,3,0,419.87,98.994,3
4,4,0,222.79,85.962,4
4,5,0,188.06,205.49,5
4,6,0,118.13,131.74,6
4,7,0,269.93,356.76,7
4,8,0,182.47,250.73,8
4,9,0,369.39,273.5,9
4,10,0,203.48,210.86,10
4,11,0,409.84,86.341,11
4,12,0,139.88,321.84,12
4,13,0,179.26,234.51,13
4,14,0,212.18,75.069,14
4,15,0,360.88,258.65,15
4,16,0,278.67,342.48,16
4,17,0,254.45,345.62,17
4,18,0,370.19,290.91,18
4,19,0,230.97,175.17,19
4,20,0,267.52,331.94,20
4,21,-1,188.84,191.62,21
4,22,0,202.17,196.72,22
4,23,0,345.27,80.268,23
4,24,-1,168.8,257.18,24
4,25,0,383.57,281.6,25
4,26,-1,169.12,240.63,26
4,27,0,358.77,83.262,27
5,1,1,53.993,51.999,1
5,2,0,348.38,94.392,2
5,3,0,417.48,98.329,3
5,4,0,221.59,84.83,4
5,5,0,185.86,204.47,5
5,6,0,116.46,130.63,6
5,7,0,268.1,355.44,7
5,8,0,180.42,249.45,8
5,9,0,368.09,271.7,9
5,10,0,201.57,209.86,10
5,11,0,408,86.035,11
5,12,0,138.15,320.59,12
5,13,0,177.56,232.65,13
5,14,0,208.42,73.231,14
5,15,0,358.32,258.48,15
5,16,0,276.77,340.9,16
5,17,0,251.68,348,17
5,18,0,367.92,290.34,18
5,19,0,228.67,174.88,19
5,20,0,267.9,329.86,20
5,21,1,185.82,192.56,21
5,22,0,199.98,195.75,22
5,23,-1,342.2,76.416,23
5,24,0,164.7,256.98,24
5,25,0,381.53,280.59,25
5,26,-1,167.27,238.78,26
