Frame_number, Cell_number, Cell_colour, Position_X, Position_Y, Unique_cell_number
1,1,1,180,206,1
1,2,1,404.65,62.046,2
1,3,1,181.49,66.364,3
1,4,-1,44.692,78.5,4
1,5,-1,398.89,76.375,5
1,6,-1,143.96,309.33,6
1,7,-1,325.96,92.204,7
1,8,-1,531.42,433.97,8
1,9,-1,143.1,321.05,9
1,10,-1,549.95,428.07,10
1,11,-1,58.68,74.951,11
1,12,-1,127.45,323.21,12
1,13,-1,414.66,192.88,13
1,14,-1,543.24,437.46,14
1,15,-1,47.067,66,15
1,16,-1,138.2,333.65,16
1,17,-1,172.83,66.171,17
1,18,-1,128.15,336.66,18
1,19,-1,422.87,182.3,19
1,20,-1,208.2,62.243,20
1,21,-1,540.27,422.78,21
1,22,-1,258.14,146.36,22
1,23,-1,411.59,180.94,23
1,24,-1,146.41,332.49,24
1,25,-1,254.21,131.93,25
1,26,-1,389.79,66.316,26
1,27,-1,270.12,144.92,27
1,28,-1,193.52,64.35,28
2,1,1,180,206,1
2,2,1,392.5,53.098,2
2,3,1,172.85,58.72,3
2,4,-1,32.61,69.508,4
2,5,-1,387.16,67.181,5
2,6,-1,131.98,299.9,6
2,7,-1,314.69,82.893,7
2,8,-1,519.05,424.51,8
2,9,-1,131.81,311.92,9
2,10,-1,539.5,418.75,10
2,11,-1,46.861,66.894,11
2,12,-1,117.01,315.02,12
2,13,-1,402.86,184.26,13
2,14,-1,531.1,427.93,14
2,15,-1,35.931,56.871,15
2,16,-1,126.61,324.89,16
2,17,1,162,58,17
2,18,-1,115.63,327.64,18
2,19,1,412.43,173.3,19
2,20,1,196.84,53.837,20
2,21,-1,528.49,414.45,21
2,22,1,248.4,137.71,22
2,23,1,401.46,173.24,23
2,24,-1,137.36,324.66,24
2,25,1,243.63,124.59,25
2,26,1,377.61,57.788,26
2,27,1,259.6,136.81,27
2,28,1,183.48,56.072,28
3,1,1,180,206,1
3,2,-1,397.98,53.549,2
3,3,1,176.9,57.063,3
3,4,-1,37.114,69.286,4
3,5,-1,391.64,66.887,5
3,6,1,136,300,6
3,7,-1,319.58,83.017,7
3,8,-1,524.48,425.13,8
3,9,-1,136.89,312.49,9
3,10,-1,542.41,417.06,10
3,11,-1,51.779,66.394,11
3,12,1,120.8,313.9,12
3,13,-1,407.56,184.16,13
3,14,-1,536.37,428.64,14
3,15,-1,40.93,56.96,15
3,16,1,132.06,325.57,16
3,17,1,166.57,58.18,17
3,18,1,119.61,329.98,18
3,19,-1,415.67,172.85,19
3,20,-1,202.26,53.232,20
3,21,-1,533.97,414.3,21
3,22,-1,251.01,138.44,22
3,23,-1,404.62,170.7,23
3,24,-1,142.17,324.9,24
3,25,-1,248.49,123.58,25
3,26,-1,382.2,57.93,26
3,27,-1,263.91,136.83,27
3,28,1,188.84,55.175,28
4,1,1,180,206,1
4,2,1,398.62,54.03,2
4,3,1,178.96,58.881,3
4,4,-1,39.321,71.679,4
4,5,-1,395.35,70.153,5
4,6,1,139.32,301.94,6
4,7,-1,321.86,85.29,7
4,8,-1,526.2,426.56,8
4,9,-1,140.86,315.08,9
4,10,-1,547.32,420.14,10
4,11,-1,54.093,68.918,11
4,12,-1,123.96,316.58,12
4,13,-1,410.31,186.8,13
4,14,-1,538.91,430.5,14
4,15,-1,42.583,59.626,15
4,16,-1,133.76,327.72,16
4,17,1,168.76,60,17
4,18,-1,122.94,329.99,18
4,19,-1,419.11,174.38,19
4,20,-1,204.72,55.219,20
4,21,-1,535.52,416.96,21
4,22,-1,253.33,141.15,22
4,23,-1,406.54,173.67,23
4,24,-1,145.34,325.91,24
4,25,-1,251.85,126.35,25
4,26,1,385.33,61.006,26
4,27,-1,267.04,136.91,27
4,28,-1,190.95,57.595,28
5,1,1,180,205,1
5,2,-1,398.02,54.64,2
5,3,1,175.08,58.958,3
5,4,-1,36.608,71.671,4
5,5,-1,392.03,69.657,5
5,6,-1,135.6,301.66,6
5,7,-1,318.46,84.38,7
5,8,-1,522.26,426.94,8
5,9,-1,138.11,314.43,9
5,10,1,544.43,419.35,10
5,11,-1,51.589,67.579,11
5,12,-1,121.09,315.98,12
5,13,-1,406.85,186.03,13
5,14,-1,535.94,430.15,14
5,15,-1,39.916,58.622,15
5,16,-1,131.22,327.63,16
5,17,1,167,58.198,17
5,18,-1,119.5,329.36,18
5,19,-1,416.13,173.61,19
5,20,-1,201.54,54.682,20
5,21,-1,526.4,414.65,21
5,22,-1,250.77,140.15,22
5,23,-1,403.66,171.89,23
5,24,-1,142.75,325.09,24
5,25,-1,249.06,125.29,25
5,26,-1,383.15,59.573,26
5,27,1,263.61,137.64,27
5,28,1,187.24,57.3,28
6,1,1,180,205,1
6,2,1,398.22,57.138,2
6,3,1,175.79,60.968,3
6,4,-1,36.338,74.831,4
6,5,-1,391.2,72.088,5
6,6,-1,134.94,304.85,6
6,7,-1,318.41,87.196,7
6,8,-1,522.1,429.24,8
6,9,-1,137.82,317.44,9
6,10,-1,543.26,422.74,10
6,11,-1,51.157,70.625,11
6,12,-1,120.4,318.04,12
6,13,-1,406.1,188.68,13
6,14,-1,535.42,432.82,14
6,15,-1,39.226,60.83,15
6,16,-1,130.08,330.08,16
6,17,1,165.67,63.391,17
6,18,-1,118.43,331.93,18
6,19,-1,415.34,175.72,19
6,20,-1,201.44,57.381,20
6,21,-1,532.85,418.54,21
6,22,-1,251.26,141.97,22
6,23,-1,402.68,175.05,23
6,24,-1,141.03,329.43,24
6,25,-1,247.36,127.67,25
6,26,1,379.59,63.756,26
6,27,-1,263.7,140.33,27
6,28,-1,185.81,59.99,28
6,29,-1,274.4,281.99,29
7,1,1,180,205,1
7,2,-1,413.11,64.979,2
7,3,1,190.42,68.429,3
7,4,-1,51.852,81.193,4
7,5,-1,406.16,79.787,5
7,6,-1,147.33,312.91,6
7,7,-1,333.51,94.299,7
7,8,-1,538.08,437.34,8
7,9,-1,153.59,324.75,9
7,10,-1,559.15,429.98,10
7,11,-1,65.981,78.182,11
7,12,-1,136.4,325.75,12
7,13,-1,421.35,196.04,13
7,14,-1,550.91,441.19,14
7,15,-1,54.087,69.217,15
7,16,-1,146.55,338.36,16
7,17,1,180.17,70.222,17
7,18,-1,133.23,339.96,18
7,19,-1,431.35,183.85,19
7,20,-1,217.98,64.761,20
7,21,-1,548.01,426.08,21
7,22,-1,266.18,149.25,22
7,23,-1,418.54,183.16,23
7,24,-1,157.2,336.12,24
7,25,1,264.49,136.32,25
7,26,1,393.94,70.462,26
7,27,-1,278.96,148.62,27
7,28,-1,202.81,67.221,28
7,29,-1,290.05,289.84,29
8,1,1,180,205,1
8,2,1,408.07,59.048,2
8,3,1,185.76,62.586,3
8,4,-1,47,75.537,4
8,5,-1,401.88,73.808,5
8,6,-1,138.28,307.33,6
8,7,-1,328.58,88.608,7
8,8,-1,532.28,431.81,8
8,9,-1,148.06,318.84,9
8,10,-1,554.55,424.3,10
8,11,-1,61.14,72.086,11
8,12,-1,130.29,319.24,12
8,13,-1,417.03,190.83,13
8,14,-1,546.06,434.88,14
8,15,-1,48.544,62.128,15
8,16,-1,141.2,331.37,16
8,17,1,174.08,63.053,17
8,18,-1,128.39,333.47,18
8,19,-1,426,177.37,19
8,20,-1,212.04,58.048,20
8,21,-1,543.28,419.84,21
8,22,-1,260.66,143.16,22
8,23,-1,413.1,176.23,23
8,24,-1,152.49,330.16,24
8,25,1,259.59,130.39,25
8,26,-1,391.21,64.572,26
8,27,-1,275.11,139,27
8,28,-1,197.19,61.053,28
8,29,-1,151.65,307.23,30
8,30,-1,400,56,31
9,1,1,185,208,1
9,2,-1,414.64,67.078,2
9,3,1,196.75,77.171,3
9,4,-1,60.159,92.057,4
9,5,-1,409.63,85.203,5
9,6,-1,147.87,319.13,6
9,7,-1,338.24,100.2,7
9,8,-1,535.1,436.03,8
9,9,-1,158.46,331.2,9
9,10,-1,556.39,427.24,10
9,11,-1,73.906,88.121,11
9,12,1,141.42,331.36,12
9,13,-1,422.99,199.5,13
9,14,-1,548.3,438.36,14
9,15,-1,62.202,78.468,15
9,16,-1,151.38,344.5,16
9,17,1,187.54,72.966,17
9,18,1,139.42,346.31,18
9,19,-1,433.17,186.29,19
9,20,1,222.14,72.692,20
9,21,-1,544.54,422.98,21
9,22,-1,272.07,153.29,22
9,23,-1,419.2,184.94,23
9,24,-1,162.55,343.05,24
9,25,-1,267.93,141.62,25
9,26,-1,396.51,77.461,26
9,27,1,283.04,153.2,27
9,28,1,207.41,75.353,28
9,29,-1,161.87,318.21,30
9,30,-1,407.06,69.298,31
9,31,-1,532.65,421.9,32
9,32,-1,499.25,211.07,33
10,1,1,185,208,1
10,2,-1,425.21,81.929,2
10,3,1,204.71,89.426,3
10,4,-1,67.523,103.44,4
10,5,-1,418.16,97.836,5
10,6,-1,156.78,331.01,6
10,7,-1,346.43,113.4,7
10,8,-1,543.87,447.61,8
10,9,-1,166.86,343.11,9
10,10,-1,567.06,440.39,10
10,11,-1,82.385,100.13,11
10,12,-1,149.12,344.28,12
10,13,-1,432.82,212.76,13
10,14,-1,558.38,451.66,14
10,15,1,70.178,90.368,15
10,16,-1,160.11,355.95,16
10,17,1,195.84,92,17
10,18,-1,150.08,359.85,18
10,19,1,442.12,199.91,19
10,20,-1,230.82,84.897,20
10,21,-1,554.32,436.89,21
10,22,-1,280.45,166.97,22
10,23,1,427.73,198.79,23
10,24,-1,170.48,354.75,24
10,25,1,277.32,155.66,25
10,26,-1,405.38,90.841,26
10,27,-1,292.02,165.3,27
10,28,-1,216.06,87.81,28
10,29,-1,170.88,329.28,30
10,30,-1,416.03,82.406,31
10,31,-1,542.38,434.2,32
10,32,-1,597.36,7.0424,34
10,33,-1,243.28,88,35
10,34,-1,517.23,8.7167,36
10,35,-1,526.88,13.684,37
10,36,-1,531.97,5.6957,38
11,1,1,185,208,1
11,2,-1,432.45,87.939,2
11,3,1,212.31,95.383,3
11,4,-1,74.732,110.73,4
11,5,-1,425.22,104.33,5
11,6,-1,163.23,337.64,6
11,7,-1,353.26,119.96,7
11,8,-1,550.43,455.03,8
11,9,-1,173.35,350.04,9
11,10,-1,574.01,447.1,10
11,11,-1,89.991,106.98,11
11,12,-1,155.55,351.29,12
11,13,-1,439.06,219.15,13
11,14,-1,564.94,458.75,14
11,15,-1,77.215,97.477,15
11,16,-1,165.85,362.19,16
11,17,-1,202.62,94.98,17
11,18,-1,153.97,365.83,18
11,19,-1,448.7,205.39,19
11,20,-1,238.02,92.2,20
11,21,-1,561.73,443.12,21
11,22,-1,286.35,174,22
11,23,-1,433.67,205.04,23
11,24,-1,177.82,360.95,24
11,25,1,283,162,25
11,26,-1,412.57,99.519,26
