bur2 50,bur2 100
0.009575266,0.001889724
0.009588861,0.00189352
0.009602465,0.001897323
0.009616078,0.001901133
0.0096297,0.001904951
0.009643331,0.001908777
0.009656971,0.00191261
0.009670621,0.001916451
0.009684279,0.001920299
0.009697947,0.001924155
0.009711623,0.001928018
0.009725309,0.001931889
0.009739003,0.001935767
0.009752707,0.001939653
0.00976642,0.001943546
0.009780141,0.001947447
0.009793872,0.001951356
0.009807612,0.001955272
0.00982136,0.001959195
0.009835118,0.001963126
0.009848884,0.001967065
0.00986266,0.001971011
0.009876444,0.001974964
0.009890237,0.001978926
0.00990404,0.001982894
0.009917851,0.001986871
0.009931671,0.001990854
0.009945499,0.001994846
0.009959337,0.001998845
0.009973183,0.002002851
0.009987039,0.002006865
0.010000903,0.002010887
0.010014776,0.002014916
0.010028658,0.002018952
0.010042548,0.002022997
0.010056447,0.002027049
0.010070355,0.002031108
0.010084272,0.002035175
0.010098198,0.002039249
0.010112132,0.002043331
0.010126075,0.002047421
0.010140027,0.002051518
0.010153987,0.002055623
0.010167957,0.002059735
0.010181934,0.002063855
0.010195921,0.002067983
0.010209916,0.002072118
0.01022392,0.002076261
0.010237932,0.002080411
0.010251953,0.002084569
0.010265983,0.002088734
0.010280021,0.002092907
0.010294068,0.002097088
0.010308124,0.002101276
0.010322188,0.002105472
0.01033626,0.002109675
0.010350341,0.002113886
0.010364431,0.002118105
0.010378529,0.002122331
0.010392636,0.002126564
0.010406751,0.002130806
0.010420875,0.002135055
0.010435007,0.002139311
0.010449148,0.002143575
0.010463297,0.002147847
0.010477455,0.002152127
0.010491621,0.002156414
0.010505795,0.002160708
0.010519978,0.00216501
0.010534169,0.00216932
0.010548369,0.002173638
0.010562577,0.002177963
0.010576794,0.002182295
0.010591019,0.002186635
0.010605252,0.002190983
0.010619493,0.002195339
0.010633743,0.002199702
0.010648002,0.002204073
0.010662268,0.002208451
0.010676543,0.002212837
0.010690826,0.00221723
0.010705118,0.002221632
0.010719417,0.00222604
0.010733725,0.002230457
0.010748042,0.002234881
0.010762366,0.002239313
0.010776699,0.002243752
0.01079104,0.002248199
0.010805389,0.002252654
0.010819746,0.002257116
0.010834112,0.002261586
0.010848486,0.002266063
0.010862868,0.002270548
0.010877258,0.002275041
0.010891656,0.002279542
0.010906062,0.00228405
0.010920477,0.002288565
0.010934899,0.002293089
0.01094933,0.00229762
0.010963769,0.002302158
0.010978216,0.002306705
0.010992671,0.002311258
0.011007134,0.00231582
0.011021605,0.002320389
0.011036084,0.002324966
0.011050572,0.002329551
0.011065067,0.002334143
0.01107957,0.002338742
0.011094081,0.00234335
0.011108601,0.002347965
0.011123128,0.002352588
0.011137663,0.002357218
0.011152206,0.002361856
0.011166757,0.002366502
0.011181316,0.002371155
0.011195883,0.002375816
0.011210458,0.002380485
0.011225041,0.002385161
0.011239632,0.002389845
0.011254231,0.002394537
0.011268837,0.002399236
0.011283452,0.002403943
0.011298074,0.002408658
0.011312704,0.00241338
0.011327342,0.00241811
0.011341988,0.002422848
0.011356642,0.002427593
0.011371303,0.002432346
0.011385972,0.002437107
0.011400649,0.002441875
0.011415334,0.002446651
0.011430027,0.002451434
0.011444727,0.002456226
0.011459435,0.002461025
0.011474151,0.002465831
0.011488875,0.002470645
0.011503606,0.002475467
0.011518345,0.002480297
0.011533092,0.002485134
0.011547847,0.002489979
0.011562609,0.002494832
0.011577378,0.002499692
0.011592156,0.00250456
0.011606941,0.002509436
0.011621734,0.002514319
0.011636534,0.00251921
0.011651342,0.002524109
0.011666158,0.002529015
0.011680981,0.00253393
0.011695812,0.002538851
0.01171065,0.002543781
0.011725496,0.002548718
0.01174035,0.002553662
0.011755211,0.002558615
0.01177008,0.002563575
0.011784956,0.002568543
0.01179984,0.002573518
0.011814731,0.002578502
0.01182963,0.002583492
0.011844536,0.002588491
0.01185945,0.002593497
0.011874371,0.002598511
0.0118893,0.002603533
0.011904236,0.002608562
0.011919179,0.002613599
0.01193413,0.002618643
0.011949089,0.002623696
0.011964055,0.002628756
0.011979028,0.002633823
0.011994009,0.002638899
0.012008997,0.002643982
0.012023992,0.002649073
0.012038995,0.002654171
0.012054005,0.002659277
0.012069023,0.002664391
0.012084048,0.002669512
0.01209908,0.002674641
0.012114119,0.002679778
0.012129166,0.002684923
0.01214422,0.002690075
0.012159282,0.002695235
0.01217435,0.002700403
0.012189426,0.002705578
0.01220451,0.002710761
0.0122196,0.002715952
0.012234698,0.00272115
0.012249803,0.002726356
0.012264915,0.00273157
0.012280035,0.002736791
0.012295161,0.00274202
0.012310295,0.002747257
0.012325436,0.002752502
0.012340584,0.002757754
0.01235574,0.002763014
0.012370902,0.002768281
0.012386072,0.002773556
0.012401249,0.002778839
0.012416433,0.00278413
0.012431624,0.002789428
0.012446822,0.002794734
0.012462027,0.002800048
0.012477239,0.002805369
0.012492459,0.002810698
